acc1x,acc1y,acc1z,gyro1x,gyro1y,gyro1z,acc2x,acc2y,acc2z,gyro2x,gyro2y,gyro2z,activity
-986,-16148,-4098,-211,-82,-578,14616,-4146,7626,869,-1052,-180,1
-816,-16126,-4112,-223,4,-506,14658,-3262,7898,498,-920,143,1
-1128,-16418,-4048,-92,-41,-464,13920,-3400,7826,-235,-619,40,1
-1346,-16510,-3882,-39,35,-491,13740,-4024,7206,468,-596,-600,1
-1348,-16270,-3938,-200,178,-534,14014,-3926,7230,1798,-672,-896,1
-1304,-16278,-4026,-351,178,-582,14158,-3304,7854,1797,-1208,-427,1
-1136,-16244,-4054,-464,-3,-564,13898,-3292,7572,1880,-1378,-381,1
-1046,-16204,-4186,-404,-250,-502,14126,-3218,7320,2040,-1217,-722,1
-1122,-16474,-4200,-180,-276,-479,14480,-3018,7694,2083,-1131,-759,1
-1224,-16436,-4122,-176,-183,-425,14276,-2928,7544,1871,-1071,-718,1
-1148,-16288,-4258,-358,-172,-426,14142,-2870,7298,1288,-906,-850,1
-852,-16190,-4318,-383,131,-477,14122,-3234,7210,2139,-716,-1181,1
-776,-16132,-4378,-327,180,-470,14222,-2888,7044,2011,-835,-1057,1
-858,-16204,-4424,-129,84,-445,14196,-2642,7078,1654,-733,-881,1
-864,-16362,-4412,-52,278,-357,14280,-2632,7258,2626,-550,-1187,1
-928,-16516,-4558,-168,281,-359,14632,-2378,7142,2038,-507,-1116,1
-1048,-16536,-4582,33,206,-526,14848,-2216,6984,1584,-191,-1121,1
-910,-16278,-4508,155,594,-527,14556,-2066,7578,1918,206,-1079,1
-896,-15988,-4664,20,599,-458,14300,-2142,8034,2145,-886,-692,1
-820,-16042,-4874,283,143,-453,14218,-2180,7232,1470,-1285,-939,1
-628,-16130,-4736,298,187,-207,14272,-1710,7596,1091,-1397,-1093,1
-508,-16034,-4664,21,262,19,14550,-2270,6644,944,-1628,-1671,1
-516,-16212,-4902,144,94,-91,15004,-1940,7608,721,-1691,-1660,1
-950,-16434,-4776,417,220,-195,14998,-1440,7354,629,-1452,-604,1
-1662,-16416,-4636,254,-34,-354,16056,-1676,7036,-36,-1399,-37,1
-1728,-16694,-4682,114,-542,-638,16256,-1180,7258,-1170,-1296,563,1
-1372,-16696,-4674,154,-727,-774,15422,-1666,6276,-1181,-679,1007,1
-1078,-16510,-4564,354,-649,-617,15518,-1712,6360,-327,-235,1061,1
-800,-16364,-4536,563,-726,-508,16172,-1954,7270,-2278,-1077,1563,1
-746,-16244,-4682,542,-871,-402,16208,-1446,6878,-3983,-2304,2247,1
-1046,-16330,-4782,655,-878,-234,14532,-1296,6080,-3490,-1008,2374,1
-1234,-16394,-4614,697,-615,-140,14256,-1930,6012,-2145,372,1583,1
-1086,-16128,-4470,599,-765,-123,14794,-2232,6638,-1542,-135,1464,1
-686,-16008,-4374,804,-1208,-78,14520,-2134,6470,-1870,292,1877,1
-536,-16278,-4490,1068,-1256,-102,14868,-2740,6634,-1808,658,1453,1
-718,-16472,-4368,1100,-889,-136,15510,-2914,7042,-2265,537,962,1
-820,-16408,-4208,722,-475,-86,14580,-3084,6688,-2456,1515,973,1
-746,-16452,-4410,518,-79,-38,13924,-3682,6632,-2058,2044,821,1
-848,-16560,-4380,1049,18,-199,14212,-3748,6938,-1616,1637,821,1
-1042,-16542,-3866,1454,-108,-370,14190,-3432,7058,-1106,1647,917,1
-1308,-16374,-3638,1106,-180,-350,14360,-3718,7208,-500,1929,489,1
-1374,-16456,-3742,682,-23,-343,14518,-3498,7452,-1524,1459,811,1
# ---,,,,,,,,,,,,1
-1094,-16404,-3938,476,159,-458,13552,-2820,7486,-1964,1385,1237,1
-1058,-16250,-4066,291,319,-468,13356,-3038,7572,-1506,1399,631,1
-970,-16018,-4022,141,255,-569,14346,-3676,7678,-1899,760,105,1
-582,-15708,-4118,494,159,-502,13776,-3622,7712,-2398,1152,363,1
-484,-15732,-3860,518,397,-269,12824,-3798,7736,-1766,1558,142,1
-996,-16144,-3688,119,504,-67,13312,-4316,7404,-815,1145,-511,1
-1420,-16614,-3890,-172,695,-151,13822,-4262,7866,-493,527,-416,1
-1338,-16448,-3944,-184,733,-338,13724,-4470,7832,-593,86,-267,1
-1154,-16394,-3928,-212,545,-520,14054,-4722,7374,585,-135,-696,1
-1086,-16604,-3958,53,283,-720,14754,-4280,7734,1150,-419,-622,1
-1176,-16548,-3878,105,288,-658,14960,-4026,8042,598,-470,-168,1
-1310,-16474,-3916,15,119,-507,14326,-3758,7848,79,-244,131,1
-1228,-16448,-3942,216,-219,-527,13860,-3670,7764,220,-109,-104,1
-1072,-16188,-3930,266,-230,-576,14066,-3722,7362,1065,57,-591,1
-880,-15942,-3784,-4,94,-521,14040,-3532,7604,1025,-293,-506,1
-884,-16020,-3874,-409,340,-412,13720,-3638,7682,1339,-539,-642,1
-1014,-16118,-3978,-701,512,-268,13606,-3650,7798,1828,-774,-738,1
-1126,-16224,-4032,-693,538,-186,14006,-3436,7436,1845,-1027,-903,1
-1232,-16432,-4004,-472,298,-207,14242,-2982,7652,1723,-965,-771,1
-1254,-16460,-4130,-435,57,-205,13860,-2860,8290,1541,-1378,-630,1
-1120,-16320,-4088,-419,86,-301,13854,-3322,7240,1727,-993,-1155,1
-978,-16224,-4048,-347,96,-442,14222,-2904,7580,1750,-947,-1067,1
-1074,-16190,-4024,-464,198,-421,13788,-3106,7724,2105,-1224,-1023,1
-1196,-16296,-4066,-554,245,-420,13862,-2598,7690,2233,-1309,-1004,1
-1086,-16264,-4292,-555,31,-517,14386,-2036,7612,1927,-1133,-625,1
-908,-16322,-4354,-436,-172,-554,14576,-2654,7388,1731,-830,-880,1
-862,-16490,-4380,-348,-164,-468,15098,-1728,7294,1219,189,-1117,1
-776,-16600,-4518,1,52,-433,15244,-1950,6660,-649,822,-766,1
-954,-16524,-4666,178,283,-285,14586,-3064,7340,408,141,-610,1
-1142,-16454,-4600,318,-88,-224,13594,-2790,7018,1012,-475,-229,1
-912,-16222,-4546,553,-453,-306,14362,-2262,7014,1952,-306,-430,1
-672,-15990,-4352,642,-126,-326,14512,-2170,8116,2759,-515,-769,1
-662,-15956,-4266,401,-259,-314,14880,-1948,8062,2214,-720,-618,1
-948,-16566,-4526,404,-630,-237,14932,-1878,7810,1613,-371,-601,1
-1024,-16624,-4308,439,-617,-179,14668,-2002,7308,1489,-240,-500,1
-1394,-16328,-4422,316,-864,-355,14722,-1560,7238,803,-703,176,1
-1498,-16322,-4424,246,-741,-516,14892,-1858,7130,165,-755,507,1
-1144,-16474,-4208,-2,-449,-461,14998,-1932,7118,-315,-514,382,1
-734,-16634,-4250,451,-551,-487,15292,-1864,7128,-670,-597,599,1
-804,-16648,-4484,988,-925,-558,15026,-2036,7106,-748,-147,699,1
-918,-16436,-4512,858,-871,-439,14818,-2026,7156,-928,57,650,1
-1000,-16232,-4254,642,-481,-319,14704,-1748,7264,-1152,155,856,1
-1024,-16166,-3954,635,-272,-379,14666,-2024,7060,-1596,12,1002,1
-1030,-16240,-3976,549,-403,-340,14806,-2164,7250,-2053,-356,1091,1
-980,-16432,-4062,629,-462,-231,14498,-2110,7246,-2074,-358,1232,1
-1060,-16576,-4164,767,-660,-212,14308,-2318,7066,-2092,-239,1116,1
-1068,-16510,-4054,1007,-754,-212,14668,-2618,7268,-2103,36,877,1
-826,-16388,-4076,1026,-519,-234,14544,-2826,7630,-2111,54,665,1
-872,-16264,-4014,873,-450,-228,14670,-2648,7914,-2925,-805,993,1
-970,-16316,-4014,721,-555,-266,14056,-2746,7698,-3299,-918,1447,1
-1016,-16256,-4130,644,-352,-319,13374,-3248,6872,-2260,25,923,1
-1140,-16226,-3994,593,-105,-402,13926,-3212,7458,-1157,23,526,1
-1114,-16284,-3822,533,-249,-509,14082,-2938,7378,-1512,93,842,1
-888,-16242,-3802,217,-244,-473,14254,-3376,7718,-1340,291,401,1
-950,-16272,-3974,117,19,-444,14538,-2992,7780,-2036,-489,505,1
-1022,-16300,-3898,27,254,-389,13700,-3260,6920,-2275,211,482,1
-1064,-16222,-3894,-23,330,-411,13666,-3740,7104,-1134,826,-231,1
-1190,-16322,-3722,179,252,-518,14228,-3660,7650,-789,397,141,1
-1226,-16398,-3742,85,181,-522,13940,-3682,7174,-865,671,369,1
-1152,-16404,-3802,-19,-49,-540,13972,-3826,7072,-389,1084,-108,1
-1052,-16430,-3854,169,-141,-601,14020,-3776,7428,-3,850,-124,1
-974,-16140,-3884,119,85,-557,13800,-3824,7256,-30,467,-141,1
-934,-16106,-3802,-39,93,-507,14184,-4102,6956,799,80,-598,1
# ---,,,,,,,,,,,,1
3848,-14192,-8456,474,1536,325,16480,500,2632,-1834,-967,-934,3
1728,-17482,-6646,1409,3287,107,17328,-100,3812,-1483,-2885,-1531,3
-1434,-20296,-8738,-908,3748,-884,20076,-1818,6528,-557,-4972,-1900,3
-5990,-24882,-11472,-1885,1178,-1416,23986,-3836,7776,-528,-3870,-853,3
-8206,-24420,-9038,338,-2448,-1839,23470,-4656,7624,-713,-437,1381,3
-6056,-17734,-3108,1601,-4471,-441,19290,-4510,8296,-463,2840,3066,3
-3498,-14964,-2372,849,-4392,443,16580,-4028,9604,1434,2183,2325,3
-5590,-16312,-3136,1057,-4565,304,16384,-2940,9540,3985,-167,1493,3
-6524,-19366,-5518,1060,-4946,336,17246,-3152,9450,4599,-1079,2025,3
-4776,-20074,-7316,-73,-4725,709,16370,-2986,9444,4585,262,3165,3
-2868,-17572,-6692,-406,-3264,388,14528,-2574,9592,3842,1531,3570,3
-2330,-14700,-5558,-1078,-3225,69,12928,-2094,9208,3532,1685,3317,3
-2264,-12670,-4812,-1130,-3017,234,11364,-1732,8716,2479,1391,2830,3
-1872,-11688,-4030,-1211,-2413,219,9908,-1450,8042,861,526,2025,3
-1594,-11680,-3962,-1988,-1612,-144,9440,-1922,7332,-177,-431,1221,3
-1968,-12006,-4148,-3066,-1206,-711,9552,-2542,6628,-666,-1413,807,3
-2136,-12670,-4676,-3983,-226,-1194,10212,-2902,7348,-1095,-2483,658,3
-3282,-15082,-6392,-5277,1345,-2519,12326,-3350,7832,-2042,-4975,32,3
-4818,-18024,-7252,-5147,1481,-6164,15382,-3962,7998,-2006,-6279,-979,3
-5116,-17964,-7414,-3207,-494,-8439,17424,-4418,7932,-1783,-4311,-530,3
-4188,-16584,-6726,-1519,-3865,-7576,16400,-4430,7050,-1280,-1911,628,3
-2572,-14572,-5694,-1572,-5897,-5952,14148,-3638,5872,-131,-1791,1138,3
-2144,-14300,-4548,-2694,-5854,-4478,13112,-3158,4318,1225,-3121,991,3
-3248,-15146,-4496,-3394,-4954,-3565,13412,-3458,3460,2735,-4100,859,3
-2852,-14992,-5960,-3924,-3350,-3102,14240,-3886,3080,3964,-4029,1064,3
-3006,-14894,-6830,-3598,-2872,-2920,15422,-4352,3088,5325,-3657,1310,3
-2788,-15390,-7808,-2221,-4624,-3617,16560,-4280,3036,6234,-2267,1536,3
-1756,-16150,-7934,-470,-7094,-5046,17462,-4754,3994,6517,-1367,1346,3
-1304,-16312,-9510,1664,-8780,-6023,18740,-2616,4214,8348,-2108,983,3
-840,-17358,-8280,3238,-10656,-3968,16988,270,2676,8643,2294,3176,3
12,-14166,-5862,2099,-11315,-2690,13196,-614,3990,8226,2202,2417,3
3548,-12116,-8706,-2013,-9596,-2701,13798,104,5206,8529,-1745,929,3
3150,-14282,-9332,-968,-5879,-3249,16174,80,6026,8334,-2623,928,3
1038,-16890,-8252,2832,-4274,-3948,17192,-196,5754,7755,-1534,1017,3
130,-18426,-7466,4478,-4368,-3568,17092,94,6662,6714,-486,1181,3
-484,-18480,-6064,2511,-5051,-3455,16840,60,7504,5243,-272,1923,3
230,-16640,-4860,-222,-5410,-3468,16190,508,7380,4008,1085,2384,3
342,-15712,-5874,622,-1951,-3311,14852,1238,6500,3918,1534,1804,3
-50,-14996,-7178,2084,-1056,-3443,13852,1606,6058,4049,996,1261,3
916,-13760,-5972,2085,-1795,-3124,13290,1390,5992,3522,297,1043,3
1624,-13546,-4086,2355,-2663,-2291,13766,812,6072,2438,-484,871,3
1100,-14020,-3390,2907,-1805,-1149,14346,0,5868,1792,-285,1138,3
204,-14324,-3654,3046,-1384,-214,14368,330,5870,1231,855,1267,3
-568,-14282,-3262,3601,-1677,560,13830,646,6044,319,1498,1408,3
-230,-15158,-2886,4076,-2456,816,13976,540,6600,347,1169,957,3
-1072,-15712,-2720,3395,-3401,417,14712,4,7134,455,1489,650,3
-1474,-16486,-2756,2525,-4380,-176,15002,-150,7318,497,1624,803,3
-1178,-16714,-3756,1829,-5533,-1003,15158,-348,7936,531,1946,1182,3
-42,-16950,-3798,1818,-6450,-1683,15390,-418,8598,565,2048,1342,3
540,-18586,-2510,2727,-6612,-1937,15920,-412,8740,803,1651,829,3
1174,-20760,-3314,2589,-7719,-1858,17428,-236,8688,1158,1687,484,3
1394,-19020,-9218,-2130,-4072,-1012,20394,-1524,11674,904,1141,33,3
4922,-25708,-9254,-2252,-6133,-2920,21194,-398,8214,1350,1802,37,3
3512,-23962,-14134,-663,2193,-3305,22280,-2076,7134,252,2719,53,3
5792,-21316,-12216,312,6476,-976,21666,-3232,6104,385,2576,-433,3
3378,-17360,-9166,3924,7822,1196,18044,-2634,3288,460,3515,-198,3
-6792,-13770,-9792,3144,1958,3770,14760,-3210,1116,898,4523,91,3
-6360,-10054,-8788,645,1685,2370,13816,-4312,1346,1495,3028,-123,3
-2366,-9064,-10114,3518,271,96,14854,-5120,2442,3046,552,254,3
404,-10754,-9662,3812,-1308,328,15840,-4018,2890,3796,835,1062,3
2510,-14862,-10102,3345,-1389,1387,15198,-2474,3738,2705,3028,1026,3
1892,-14372,-9052,3065,2007,3006,14032,-2100,3990,2065,3003,377,3
198,-12518,-8808,2887,3090,3684,13784,-1808,4948,2291,1842,-592,3
# ---,,,,,,,,,,,,3
-866,-12234,-8534,2676,2490,3929,13532,-1264,5788,644,1673,-648,3
-1666,-13332,-8332,2195,2103,3654,13938,-1460,6146,-1499,1718,-580,3
-1556,-14268,-8294,472,3138,2835,14612,-1600,5704,-2565,1202,-951,3
-1118,-15640,-8094,125,4124,1980,15374,-2004,5496,-3352,1116,-1167,3
-472,-16186,-8168,403,4797,2238,16020,-2496,5328,-4318,1489,-1584,3
-750,-15762,-8316,597,5498,2803,16098,-2828,5210,-5565,2305,-1960,3
-1002,-14652,-8372,1557,4656,2786,15618,-2888,4766,-6870,2634,-2481,3
-640,-14078,-8436,2699,4796,2739,14704,-2434,4600,-7703,3044,-2910,3
-128,-13790,-8616,3313,5440,2746,14028,-2302,4672,-8551,2988,-3344,3
-262,-14002,-7606,4117,6375,2560,13872,-2806,4470,-9334,2835,-3892,3
-636,-14632,-7500,6663,7235,3969,14032,-3310,5208,-9596,2817,-4474,3
-784,-14814,-8064,4643,8104,3715,14714,-2898,6344,-9746,2731,-4854,3
-716,-14078,-7950,4835,7582,2783,15478,-1444,7150,-9641,2482,-5489,3
-60,-14590,-7278,5450,7405,2355,15406,-640,7478,-10659,2729,-5723,3
-344,-15906,-7220,4085,8267,2019,15588,-1076,7782,-11286,1675,-5715,3
-1218,-17300,-7544,99,7010,1436,16626,-1668,8066,-10860,-32,-5567,3
-614,-18718,-7976,-1846,5864,599,17074,-1778,7110,-10549,-328,-4807,3
186,-18100,-7598,-1914,6321,555,15942,-1388,5734,-10596,46,-3882,3
718,-16198,-7394,-2069,7010,131,15422,-1548,5100,-9435,-1112,-3621,3
-90,-15330,-5916,-2122,5692,-858,15260,-1594,3992,-7532,-2224,-3575,3
-4,-15716,-5096,-1364,6169,-1313,16094,-1836,3224,-6895,-2364,-3071,3
412,-15476,-5176,-1315,6861,-1112,17050,-1920,2692,-5813,-2084,-2486,3
256,-15342,-4950,-956,5646,-655,16860,-1654,2322,-4115,-1287,-2215,3
292,-15280,-5180,-866,4626,-178,16154,-1394,2436,-2856,-587,-2045,3
-194,-14806,-5398,-1319,4308,-290,15604,-1350,2946,-1460,-80,-1692,3
-76,-14362,-5358,-1935,3704,-83,15458,-1128,3600,-112,-73,-1334,3
526,-14100,-5818,-2106,2709,277,15200,-866,4112,637,-175,-1248,3
1112,-14682,-6598,-2442,1957,372,15296,-636,4242,1276,-480,-1067,3
1114,-15066,-7382,-2619,1838,134,15468,-570,4118,1700,-686,-801,3
1112,-15362,-7664,-2843,2140,-173,15662,-536,4134,1867,-1041,-576,3
1698,-15334,-7798,-2313,2582,-199,16028,-512,4284,1938,-1192,-353,3
1968,-15720,-7992,-1582,2833,327,16062,-430,3774,1920,-867,-330,3
2194,-15146,-8258,-1540,2506,879,15716,-150,3808,2152,-379,-451,3
2710,-15094,-7772,-964,2340,236,15218,136,3482,1624,-748,-709,3
3400,-14544,-7852,-240,2366,-195,15116,162,3056,1529,-1324,-958,3
3062,-14308,-7604,409,2900,-301,15698,316,3416,1598,-1819,-962,3
2388,-14320,-7416,983,2209,-545,15820,206,3116,1374,-1764,-1197,3
2408,-14082,-8264,1147,955,-675,15434,354,2504,1405,-1539,-1335,3
2760,-14332,-9020,686,7,-870,15100,-100,3066,1527,-1749,-1219,3
3180,-14458,-7786,926,1358,-869,14842,36,4026,1841,-2243,-984,3
1902,-15726,-6230,397,4662,-76,15416,102,5664,2027,-3228,-1085,3
-2586,-18392,-7164,-2959,5711,-420,17590,-284,7796,1712,-4484,-1463,3
-5334,-22160,-9440,-4282,3922,-1853,20330,-1530,8788,1138,-4077,-1185,3
-6060,-22732,-9210,-1084,556,-3719,21674,-2556,9556,221,-3345,-296,3
-6504,-19502,-5352,2479,-2186,-2983,20566,-3262,9876,506,-2241,993,3
-6894,-17056,-3512,2734,-4935,-375,18554,-4018,10264,1252,-279,1820,3
-6792,-16738,-3522,887,-7407,169,17894,-3906,10648,2841,64,1720,3
-6944,-18612,-5782,-1449,-7355,61,17370,-2968,10564,4036,-182,2586,3
-5894,-20464,-6834,-2544,-5498,-448,16686,-3014,10486,4549,-1303,3570,3
-3126,-19302,-7046,-2120,-4014,-215,15896,-3166,10220,4260,-745,4248,3
-1758,-16336,-6142,-2166,-2329,3,14324,-2584,9858,3983,-33,4530,3
-1700,-13762,-5110,-1631,-3244,548,12262,-1806,9250,3743,368,4107,3
-1530,-12434,-5040,-1302,-4073,1148,10238,-1294,9002,2092,894,3411,3
-1398,-11446,-4402,-1514,-2310,912,8800,-1398,8312,525,-113,2464,3
-1924,-11068,-3696,-2183,-644,-595,8582,-1726,7400,-440,-1711,1635,3
-3072,-11684,-3304,-3216,190,-1693,9468,-2208,7422,-1085,-3522,1157,3
-4336,-14172,-4914,-4825,-308,-2744,11506,-3018,7698,-1967,-5517,656,3
-5586,-16996,-6268,-5510,-878,-5019,14202,-3792,8224,-2535,-6221,-61,3
-5564,-18004,-6968,-4280,-1752,-6667,15926,-4276,7910,-2368,-4939,94,3
-4874,-16882,-6210,-2543,-4431,-6890,15862,-4680,7452,-1499,-3394,716,3
-3652,-15390,-5638,-1992,-6411,-5854,15028,-4498,6280,-522,-2912,1282,3
-2960,-14884,-5336,-2910,-7811,-4925,14208,-4652,5392,762,-2738,1610,3
-2026,-15170,-5756,-2855,-7122,-4364,13730,-4856,3722,2185,-2949,1753,3
# ---,,,,,,,,,,,,3
-1204,-15356,-7296,-2521,-5295,-3441,14184,-5072,3442,4450,-3794,1545,3
-1530,-14992,-7684,-2942,-3552,-3993,15494,-4654,2950,6674,-4175,1759,3
-1662,-14690,-9486,-3010,-4182,-4225,17472,-4702,4252,8209,-5156,973,3
-3108,-17528,-10164,-1618,-6201,-4240,19554,-1482,2092,9193,-2710,2160,3
-3318,-17688,-8186,558,-8812,-3452,16870,-1890,2130,7903,1092,3103,3
-394,-14506,-8166,-1640,-8287,-3109,15826,-2564,3306,6734,370,2567,3
2924,-13300,-9944,-1524,-7192,-3846,16374,-1864,4226,6858,-562,2366,3
3616,-15028,-8590,2138,-5377,-4405,16298,-1136,5116,6277,608,2224,3
1862,-16132,-8060,4586,-3400,-3989,15310,-38,4808,5728,1550,1771,3
-558,-16160,-6192,4984,-3554,-3142,14512,454,5204,5280,1330,1043,3
-614,-16226,-4902,4791,-5268,-2426,15330,-38,6482,4341,1326,887,3
332,-15684,-5446,2061,-4843,-2053,15764,-304,6998,3569,2320,954,3
386,-16154,-6930,1082,-3459,-2899,15182,66,7030,3977,2658,718,3
-362,-16104,-7612,1419,-2878,-4196,14042,256,7254,3923,1928,330,3
450,-15120,-7310,1296,-2396,-3872,14176,84,7076,3557,1017,155,3
1594,-14394,-6168,1798,-2879,-2774,14396,-206,6888,3096,795,387,3
1800,-14438,-5092,3668,-2721,-1523,14194,-172,6240,2898,669,555,3
900,-14916,-4396,3988,-1959,-1012,14166,-142,6184,2659,537,846,3
-172,-15060,-3606,3516,-1629,-752,13934,-14,6180,2607,639,823,3
-384,-14946,-2952,3883,-2010,-813,14032,126,6492,2596,1264,783,3
-644,-14958,-2428,3484,-2647,-662,14034,168,6918,2782,2013,759,3
-742,-15178,-3140,2241,-3738,-484,13788,468,7332,3101,2604,841,3
-772,-15332,-3626,1741,-4766,-884,13598,570,8026,3197,2095,929,3
-788,-15690,-4526,1558,-5106,-1357,13736,216,8412,3308,1410,1097,3
464,-15900,-4646,734,-6021,-1477,14164,146,9014,2963,999,1640,3
1346,-18330,-2028,2814,-6683,-2157,15028,128,8510,2621,333,1773,3
-1118,-20030,-1334,4388,-8655,-2281,16268,-316,8662,3309,-18,1358,3
-746,-18938,-7936,-2406,-4619,-336,20142,-1794,12354,3118,-550,750,3
3388,-25794,-9460,-3997,-6632,-3269,21426,-494,9808,3344,757,589,3
1248,-24792,-13878,405,-1075,-5185,21652,-1330,8170,1850,2678,1074,3
5748,-22068,-11476,-46,2418,-2408,21974,-3000,8220,2143,1452,-100,3
3728,-18766,-8162,3349,4331,-1155,18652,-2582,5034,2397,1894,-419,3
-2406,-14498,-9746,3478,4360,2030,15096,-2502,2296,2474,3312,49,3
-6082,-10334,-8198,-1825,-943,2080,12180,-3740,2196,2937,3860,387,3
-2506,-8114,-9482,1949,-1262,-1515,12098,-4832,3338,4310,757,102,3
2288,-8454,-12112,10,214,-883,14046,-4192,3904,5400,-1296,552,3
3238,-13098,-11094,1588,-1679,198,14848,-2844,4516,5405,-379,616,3
1566,-15644,-9158,3262,-235,1317,14666,-1896,5464,3735,347,-324,3
-374,-14762,-9586,2787,1997,2629,14802,-1576,5956,2875,-692,-999,3
-1764,-14158,-9388,1368,2262,2816,15150,-1134,6334,1176,-692,-1236,3
-1520,-14570,-8712,1316,2007,2825,15142,-1296,6656,-1640,660,-1040,3
-1354,-14158,-8236,30,2246,2404,14490,-1360,6720,-2733,581,-1305,3
-1154,-13838,-8484,315,2441,989,14488,-1272,5974,-3376,250,-1403,3
-128,-13548,-8802,-716,3290,1154,14600,-1418,5418,-4089,-6,-1685,3
1378,-13972,-8740,-199,4092,1850,14288,-1532,5052,-5749,369,-2066,3
864,-14234,-8862,146,5726,2113,14020,-1456,4516,-7528,69,-2600,3
-308,-13390,-8468,869,6155,1885,14408,-1712,4122,-9052,-398,-3365,3
-700,-13414,-8064,2474,6286,1366,14904,-2022,3966,-10144,-60,-3930,3
-618,-14400,-8402,3590,6918,1964,15110,-2256,4146,-10921,738,-4401,3
-658,-15040,-8392,5632,8361,3146,15114,-2364,4868,-11235,1031,-4634,3
748,-15376,-7800,5751,8953,3599,16152,-1838,5982,-11134,899,-4806,3
640,-15154,-8500,5014,8918,3925,17178,-942,5758,-11034,673,-5495,3
-112,-15336,-8602,3842,9900,4411,17502,-242,6514,-11171,994,-5680,3
-1352,-17024,-9346,2315,10341,3219,17712,-624,6266,-12001,267,-5549,3
-3482,-18710,-9630,-1331,9017,1305,18406,-1638,6230,-11711,-913,-5389,3
-3148,-18568,-9660,-5011,7429,-156,18308,-2068,5868,-11478,-915,-4397,3
1452,-17246,-8038,-4195,6582,-254,16784,-1534,3952,-12152,213,-2780,3
1644,-15066,-5606,-1477,5835,72,15306,-1360,3088,-11125,-9,-2045,3
2226,-14002,-4422,-565,5547,-72,14230,-1310,2360,-8764,-1319,-2264,3
564,-13942,-3976,-650,6551,-1255,15196,-1600,2192,-6641,-2678,-2477,3
-554,-14830,-4784,-1160,6432,-2085,16320,-1580,1598,-5068,-2449,-2026,3
-598,-14846,-5704,-1967,4116,-1393,16866,-1614,1052,-3738,-1101,-1545,3
930,-14686,-6244,-1709,1469,-261,16596,-1292,1830,-2141,-27,-1169,3
# ---,,,,,,,,,,,,3
2340,-14644,-6582,-329,667,245,16182,-800,2046,-286,277,-859,3
2212,-14426,-6620,-653,1230,694,16300,-596,2248,1615,274,-673,3
1706,-14342,-7136,-1264,1461,644,16364,-424,3200,2619,516,-519,3
2378,-14514,-7896,-1965,1512,804,16072,-216,3886,2821,482,-336,3
2786,-14858,-8512,-2100,1732,811,15612,484,3752,2723,252,-127,3
2714,-14634,-8850,-2073,2428,989,15482,524,3724,2632,68,-147,3
2230,-14082,-8860,-1500,3693,1297,15290,518,3740,2383,65,-253,3
2518,-13416,-8670,-1154,3166,2096,15296,828,3252,1809,230,-157,3
3020,-13464,-8680,-336,2798,2261,15398,708,3194,1129,180,-335,3
3476,-14300,-8806,-485,3081,1901,15460,750,3030,580,-182,-820,3
3444,-14572,-9026,-775,3401,1464,15968,652,3430,-105,-682,-1110,3
2788,-15354,-9070,-592,3581,809,16020,460,3076,-841,-914,-1161,3
2694,-14860,-9072,79,3500,290,16022,564,1960,-1534,-374,-1126,3
3374,-13884,-8954,903,3080,266,16284,468,2194,-2164,-630,-1474,3
4446,-13230,-9012,521,3440,1366,16000,198,2976,-2322,-1264,-1928,3
5010,-14476,-8634,363,4551,1415,15406,476,2876,-2150,-1838,-2218,3
2466,-15656,-7352,720,5663,405,15670,624,3826,-2273,-2000,-2186,3
1256,-16294,-8174,-277,8147,-63,16570,10,5318,-3018,-3551,-2573,3
-1284,-19388,-11042,-2517,7121,-11,18390,-1674,6758,-2418,-4791,-2817,3
-2930,-22994,-11638,-2349,5095,607,21518,-3256,8088,-2069,-4493,-1888,3
-5394,-22272,-7912,2373,2445,313,21512,-4006,8346,-1558,-2153,-611,3
-8728,-18792,-3838,6459,-1203,827,19738,-4174,9718,-974,604,-74,3
-7398,-17260,-3196,5173,-5089,1692,18386,-4598,10926,176,1743,-549,3
-7818,-17988,-3562,1526,-5585,220,17710,-3364,11240,929,995,-573,3
-7002,-20738,-5758,-1720,-2998,-741,17456,-3430,11300,2122,-967,76,3
-4968,-21878,-8012,-2670,-1163,-1377,17026,-3720,11146,2424,-1208,757,3
-3004,-19122,-7606,-1290,-815,-1539,15404,-2972,10140,2162,144,1665,3
-2052,-14540,-5214,233,-3592,-1131,13160,-2232,9018,2102,772,2064,3
-1368,-11684,-3636,422,-4180,-532,10862,-1420,8472,1698,532,1533,3
-1364,-10374,-3716,-590,-2721,-86,9092,-1318,7756,737,-489,1073,3
-2018,-10380,-3970,-2251,-743,-1158,9188,-1578,6956,343,-2272,516,3
-3292,-11810,-4234,-4008,110,-2486,10436,-2236,6644,285,-4090,159,3
-4078,-14668,-5410,-5351,347,-3746,12064,-2440,6288,-62,-5149,243,3
-4564,-16206,-5492,-4211,-1623,-5388,13966,-2684,6248,-767,-5203,221,3
-3668,-16584,-5388,-2619,-3388,-5947,15548,-3348,6080,-776,-4312,259,3
-3344,-16422,-4754,-1491,-5312,-6149,16064,-3680,6008,183,-3283,674,3
-3162,-16242,-4918,-1416,-6507,-5625,15842,-3882,5580,1669,-2409,1194,3
-3318,-16006,-5000,-1713,-6421,-5051,15504,-3474,4660,3098,-1687,1446,3
-2996,-16036,-5792,-2481,-6157,-4459,15546,-3040,4336,4566,-1552,1714,3
