# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-17158, 2992, 4878, -21102, -8677, -2713, 15974, -2182, -3394, 2935, -1091, 2781
-18082, 2098, 4200, -16136, -11532, -3616, 17414, -3464, -3926, 2592, -3241, 2371
-19324, 1462, 3770, -8249, -14336, -3470, 18480, -4682, -3100, 2478, -3875, 2620
-19524, 1372, 3254, 1028, -16310, -2199, 19518, -4744, -3380, 2354, -3392, 2705
-19250, 2262, 2926, 9131, -16464, -280, 20478, -4072, -3358, 1951, -2334, 2374
-17948, 3404, 2930, 13937, -14271, 2083, 19352, -2232, -3822, 478, -1802, 1627
-18182, 4132, 2878, 15283, -10678, 4038, 20500, -2126, -3106, -1122, -3345, 518
-21008, 4340, 3564, 14753, -8423, 5114, 23374, -3932, -1886, -1608, -5171, -565
-18944, 4890, 3912, 12365, -6993, 6339, 18950, -7250, -260, -557, -5940, -362
-12638, 5316, 2504, 8541, -4084, 6810, 13444, -7762, -274, -2022, -4975, 256
-10916, 5292, 1540, 4945, -1411, 6730, 15100, -5628, 2936, -3110, 569, 942
-14064, 4902, 2462, 2169, -749, 8101, 18368, -5268, 1720, -307, 685, 662
-17712, 4162, 4066, -172, -1881, 10602, 17516, -6574, -160, -869, 645, 221
-18416, 3736, 4808, -1984, -3145, 12005, 15538, -6416, -1552, -404, -1000, -469
-15536, 3892, 4190, -4032, -2677, 11991, 14286, -5416, -1584, 100, -2002, -998
-12370, 3596, 3186, -5528, -663, 10882, 13402, -5228, -1684, -30, -2763, -1425
-11602, 2936, 2486, -5116, 834, 10653, 13240, -5016, -674, 1040, -3208, -2009
-12526, 2478, 2510, -3224, 704, 11681, 13698, -5540, -728, 2749, -2959, -2248
-14008, 2212, 2610, -1114, -866, 12565, 14892, -6600, -732, 4548, -2071, -2458
-14880, 2226, 2412, 149, -2610, 12562, 16254, -7224, -858, 5280, -1489, -2733
-14646, 2450, 2198, 232, -3121, 12127, 16516, -6850, -1020, 6703, -1566, -2983
