# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
10770,14968,5480,-20611,-15487,-14330,19456,-1930,4706,-24163,11937,-10888
11850,16450,4372,-23069,-14380,-13674,19468,218,6220,-26198,13540,-13440
11718,17078,3534,-24949,-13802,-13967,17976,1140,3026,-29588,14311,-14928
11254,18806,2884,-25100,-12223,-14628,17020,-54,2696,-32079,13301,-16190
10502,21292,2884,-25672,-10480,-14114,16928,-1894,1744,-32428,12569,-16839
9958,20924,2890,-26786,-9519,-12580,17660,-2302,314,-31647,12549,-17262
9696,19150,2494,-27408,-8270,-11761,17976,-1566,-146,-31410,12320,-17444
9688,16464,1942,-27738,-7577,-12833,17392,-2664,1842,-31608,12470,-17149
10318,15224,1626,-26761,-8437,-14306,16842,-3696,3276,-32500,12400,-16817
10266,16150,2212,-25856,-10759,-16267,16428,-3832,2106,-31757,11845,-16392
9950,17156,2930,-25530,-12090,-17088,18066,-4902,160,-30479,10886,-15649
10520,16566,2854,-25903,-13336,-16913,19274,-6164,1674,-29393,9487,-15086
11194,15330,2878,-25282,-13585,-17598,19038,-5442,3220,-28236,10664,-13503
11358,15524,3264,-23941,-13483,-19087,18964,-5206,3118,-28121,11426,-13122
11312,16422,3856,-22922,-14792,-18911,18922,-6700,3146,-27975,10933,-12628
12224,16604,3508,-22453,-16041,-18532,18996,-8024,4388,-26740,10136,-12082
14076,16738,2964,-21397,-16131,-19032,18186,-8144,5606,-24647,9866,-11041
15176,18122,2842,-20449,-15616,-20004,17092,-6876,5818,-24623,9447,-10692
14772,19914,3628,-20308,-14288,-19658,17400,-6910,5234,-25461,9104,-10858
14116,19520,4416,-21015,-13461,-17458,18832,-7698,4804,-25015,9047,-11745
14232,17788,5158,-20621,-13436,-15636,19146,-7166,5822,-24227,8631,-12518
14222,17452,5822,-19862,-13056,-15971,18206,-6086,5800,-23899,7538,-13106
12948,18138,6770,-20241,-13753,-16831,18492,-5542,4596,-24380,7002,-13531
11886,18346,6964,-21107,-14866,-16390,18448,-5364,2846,-24767,6488,-13789
11862,18172,7362,-21748,-16219,-15816,17764,-5962,1648,-26338,6420,-13336
11980,18782,7270,-22656,-17085,-15495,16730,-6952,3022,-28156,6288,-12891
11822,19578,6408,-22857,-16449,-15123,16746,-6508,5702,-30510,7239,-13556
12324,20280,4650,-21983,-15315,-13860,18800,-4628,8210,-31943,9560,-14802
12764,19580,2698,-20546,-14522,-13310,20282,-4992,6990,-32768,10224,-15574
12984,20254,1820,-19102,-13032,-13068,20080,-7034,4156,-32768,10010,-14711
11874,20694,1158,-21221,-11690,-13220,19068,-9964,3288,-32340,9971,-12432
11746,18078,234,-21930,-10835,-13009,15318,-12038,3780,-27232,8219,-10788
12436,14970,-480,-18440,-9925,-13395,11956,-13480,5620,-21385,6906,-8286
12608,13436,-360,-13754,-8419,-13816,10256,-13002,7060,-16974,5009,-6668
13020,13714,556,-12610,-8378,-13989,10932,-11590,4964,-14481,3547,-5497
12656,13150,1584,-14903,-8249,-13364,12780,-10210,3526,-11308,2131,-4755
12610,10410,1928,-17162,-7835,-13434,13464,-8656,4568,-7964,617,-4311
12856,7218,2492,-15751,-8567,-12154,12102,-6768,6228,-6062,-595,-3911
