# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
1422,16784,-2902,-8147,-24652,-3915,16052,-4846,-5160,-32768,7504,-6120
1452,16640,-3244,-7731,-25179,-4578,16562,-4216,-5542,-32493,6896,-5853
1914,17426,-3570,-8018,-25622,-4973,16860,-4006,-5798,-32639,6281,-5164
2362,18366,-3404,-10164,-25534,-5067,17250,-4532,-6552,-32768,5516,-4465
2162,18478,-3318,-12896,-25762,-5191,17434,-5012,-5414,-32317,5100,-3641
2022,18406,-3464,-13590,-27055,-5280,17248,-5676,-4476,-32469,5579,-2298
2644,18832,-4162,-12589,-28580,-4892,18686,-7406,-2848,-32645,5919,-1146
3912,20394,-4772,-11949,-29362,-4113,19388,-7538,-1910,-32768,2952,-3978
4518,22404,-5230,-12626,-29574,-4035,16854,-5290,-478,-28961,6523,1017
3926,22844,-5454,-11580,-29723,-3070,14082,-4300,-26,-26052,6963,861
4646,21930,-5806,-9321,-28779,1422,14610,-3156,-1988,-27500,6849,-687
5734,20170,-5498,-9464,-25877,5719,18224,-1844,-2574,-30142,6452,-1694
6460,18446,-4876,-11137,-23505,7366,20810,-1894,-1940,-30256,6259,-2401
7526,17838,-4350,-12188,-22222,7868,22120,-2970,-1736,-29691,7572,-3152
7744,18424,-3912,-13266,-21976,7506,21880,-4466,-2942,-29346,8623,-3495
6968,18826,-3676,-16226,-22832,6489,19946,-5444,-4748,-29965,8428,-3472
6792,17552,-3806,-18503,-24085,5463,18148,-5346,-5514,-29487,7792,-2062
7324,15460,-4090,-18587,-24839,4716,16248,-5334,-5876,-28445,6775,-952
8354,13566,-4482,-17494,-24487,3675,15436,-4724,-5000,-27264,6114,-430
8478,12600,-4678,-17101,-23156,2540,15572,-3902,-3164,-26005,6355,-216
9056,12424,-4944,-17653,-21919,2164,15588,-3448,-2708,-25291,6555,-741
9878,12098,-5350,-18397,-20654,2698,15622,-3212,-3210,-24727,6626,-958
10648,11650,-5732,-19118,-19183,2847,15294,-3100,-3766,-24412,6016,-1047
10684,11346,-5926,-19003,-17541,2574,14660,-3016,-3874,-24397,5299,-1051
9888,11026,-6044,-18869,-16357,2589,14170,-2456,-3194,-24026,4598,-1175
9522,11042,-6196,-18183,-16039,3118,14080,-1616,-2896,-23879,4816,-951
9768,10820,-6608,-17889,-15697,4107,14710,-1368,-2920,-23804,4598,-1426
10858,10070,-7284,-17989,-15231,5314,16822,-3584,-4014,-23682,4528,-1355
11776,8794,-7844,-17318,-14581,5698,17344,-6390,-4628,-20510,3707,-1425
12326,8224,-8422,-16095,-13523,4945,17254,-6480,-4810,-17870,2738,-1841
13414,7248,-8818,-13931,-12189,3747,17450,-6486,-3794,-16502,2676,-1361
14652,6112,-9974,-10007,-9953,2406,16646,-6456,-3544,-14578,1841,-1355
15582,5252,-10850,-4583,-6111,1269,15812,-6410,-3738,-12527,1767,-1674
16298,4474,-11630,21,-1308,-586,16206,-7268,-3408,-10795,1321,-1656
16976,4046,-12760,5220,2589,-324,17708,-8312,-3900,-9213,517,-1688
17926,4640,-13584,9449,8157,-605,16602,-7698,-3204,-6951,546,-489
16836,5346,-12220,12089,15888,-2081,14806,-6656,-3056,-6070,278,419
14230,5562,-9534,14678,22849,-2979,14708,-5414,-3662,-4552,-451,553
11798,5608,-6412,16946,27983,-3089,17290,-5984,-4478,-2682,-936,541
9674,5452,3402,19897,32533,-5003,18510,-7276,-4080,411,-777,921
28830,14832,32767,18216,-32768,10109,17728,-7468,-2912,2747,-1291,397
27778,1452,-6104,14400,-4719,868,16058,-6408,-5176,1875,2484,1609
8490,7456,5144,9986,19961,-2529,14654,-5798,-1752,3043,1351,1278
10028,6978,1690,-11837,-8111,-7705,14296,-6062,-2166,4000,325,598
14724,4160,2044,-10571,-18805,-5938,14712,-7256,-4230,5366,-776,363
16772,8834,1722,-2053,4977,-3469,15616,-7450,-4390,7228,-2256,368
15904,8760,848,-3187,8419,-3157,15896,-6910,-4074,8718,-2978,596
16338,9744,1764,-2775,10565,-1143,16000,-6898,-3600,9406,-2969,862
17150,9356,2716,-360,26870,2085,16226,-7292,-4028,10145,-2615,1051
16840,8994,1538,-1107,32767,979,16290,-7274,-5366,11074,-2870,859
15586,7574,652,-2074,24586,1116,16062,-7048,-4964,12787,-2732,989
16474,6922,2614,-704,8831,3527,15990,-6840,-5128,14726,-3103,864
15836,7048,2238,2982,10688,5291,15800,-7082,-5448,16172,-3036,863
15372,6450,2246,5731,11195,6564,15718,-7248,-5882,18180,-2811,1004
15098,6004,1448,9433,11239,7939,15682,-7178,-6800,21023,-2883,879
