# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-27662, -1206, 15100, 1425, -3723, 1250, 32767, -1892, 1444, -1372, 5526, 211
-26778, 860, 12656, 4919, -4840, -699, 26594, -2414, -2728, 3068, 7736, 1195
-30206, 1978, 14986, 3931, -5470, -239, 19548, -3476, 2198, 226, 7093, 74
-28706, 154, 16216, -1894, -3125, 1714, 26176, -4686, -644, 646, -3017, -398
-24548, -1428, 15464, -7135, -1395, 4370, 32767, -4378, -3552, 241, -6645, 1169
-24464, -3168, 14974, -8109, -1133, 4501, 32767, -4618, -774, -516, -6562, 2627
-25744, -4672, 16036, -5893, -63, 2584, 32386, -3412, -2530, -978, -3244, 197
-25844, -4738, 15796, -3742, 1711, 141, 30676, -4460, -4044, 477, -1731, -452
-24806, -2612, 16050, -2031, 3509, -1994, 32350, -3080, -648, -1162, -1464, -1526
-24256, -2024, 15854, -2580, 4158, -1611, 30454, -2428, 246, 1009, -2184, -48
-21922, -976, 14324, -2678, 2872, -906, 25312, -2102, -512, 1012, -2220, 1176
-14694, -790, 11864, -2710, 1935, -130, 19160, -2108, -1682, -2902, -1623, 1278
-4684, -3170, 5010, 1098, -1115, -156, 14298, -998, -2410, -2730, -1036, 912
622, -3148, -1900, 10789, -5836, -3204, 7298, 202, -1198, 208, 821, 2400
3082, 1176, -3422, 13943, -6859, -3044, 1852, 920, 398, 3262, 4390, 4311
1262, 1008, -4856, 7023, -1889, -1546, -2436, -924, 1432, 337, 6974, 1362
92, 550, -4862, 1826, 3081, -2471, -1752, -530, -174, 2246, 6905, -946
-1454, 1554, -2382, 1260, 7336, -2529, -2068, -72, 1670, 4018, 7006, -612
-1708, 2304, 1392, -897, 8276, -419, -702, 460, 744, 3386, 5548, -343
-280, -328, 256, -957, 5631, 2113, -1012, 1198, -782, 2339, 2482, 998
320, -1222, 1000, 2300, 2051, 1452, -2152, 312, -1084, 727, 898, 1105
196, -842, 2668, 2578, 306, 495, -2188, 688, -1212, -814, -422, 811
306, -926, 2274, 1763, -1414, 1298, -2306, 872, -1230, -519, -1379, 526
-882, -282, 3674, 898, -2454, 1433, -1368, 722, -88, -768, -2818, 8
-6440, -1138, 6086, -907, -2719, 1371, 1746, 718, 212, -1988, -4755, -249
-16672, -1822, 9014, -3347, -3056, 1448, 9292, 546, -676, -3477, -7023, -1135
-19462, -854, 10768, -4215, -3962, 1559, 23500, -5032, 2102, -6060, -10507, -1773
-29360, -352, 13546, -3562, -2630, -119, 32767, -10910, -7076, -1354, -6943, -5150
-30472, 328, 17516, -6005, -2345, 1258, 32767, -2670, -5800, -1740, -108, -4681
-28780, -896, 16630, -7405, -3224, 1850, 29990, -6734, -94, 4799, 8162, 3034
-26308, -3784, 14932, -3575, -4326, 1329, 19386, -2950, 1610, -989, 5521, 1346
