# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-27634,10344,-2612,-29600,-5163,32767,21534,-3932,-7992,32767,-3259,-4033
-27614,10264,-3376,-28701,-3647,32767,21750,-3552,-8980,32767,-3060,-2728
-27110,11624,-3642,-28305,-519,32767,19574,-2650,-10156,32767,-3341,-774
-25912,12082,-3248,-29249,3008,32767,17134,-920,-11340,32767,-4002,558
-25676,12102,-2194,-31210,6093,32767,16112,142,-12722,32767,-5574,1000
-26562,9776,-1474,-32768,7847,32767,16588,1072,-13608,32767,-6215,901
-25962,6924,-282,-31104,8184,32767,18108,1228,-12354,32767,-6057,92
-24616,5156,86,-26584,7972,32767,18282,2124,-11272,32767,-5654,-216
-22618,4658,304,-21612,7756,32767,18308,2960,-11460,32767,-5100,-26
-20648,5360,750,-19000,8267,32767,18110,3694,-11420,32767,-4492,820
-18884,5764,1186,-20132,10530,32767,17924,3668,-10666,32767,-5683,1108
-17592,5860,1692,-23254,14354,32767,17142,4110,-9322,32767,-6565,1042
-16610,6096,2402,-24736,18098,29872,15904,3788,-8802,32767,-6867,513
-16576,6612,3032,-26562,20049,27490,15136,2826,-8500,32767,-6994,-17
-17394,6106,3690,-27501,21235,26330,15300,1920,-8392,32767,-7040,-1003
-18564,6340,4204,-26555,19711,25343,16820,966,-8254,32767,-6908,-1320
-19426,7056,5026,-25783,16133,24220,18060,1128,-8030,32767,-6888,-1005
-19714,7166,6256,-25295,13272,23423,19000,1898,-7790,32767,-6675,-546
-19358,7214,6682,-22289,11123,22092,19762,2038,-7946,32767,-6309,-328
-18750,8950,8050,-18346,9349,21107,19586,2200,-6442,32767,-5779,-111
-18618,11716,8660,-18224,6972,21370,18614,3554,-5486,32767,-4783,-224
-18254,11704,8222,-19528,5249,22530,17078,5080,-3876,32767,-3564,-238
-17918,10534,7092,-17865,2067,23345,15808,4530,-4358,32767,-3762,-782
-17184,10372,5542,-13042,-895,24240,14940,4212,-4642,32356,-4586,-1163
-16976,12032,3152,-8552,-3247,25064,16062,2728,-4518,30656,-5143,-1314
-16232,13114,320,-5681,-4734,26213,17378,790,-4738,29378,-6116,-793
-14888,15036,-234,-6356,-4784,28626,18232,6,-5790,29278,-6557,-246
-15550,14046,-1278,-10131,-1439,29743,18954,-420,-5988,30224,-6064,-425
-16254,11780,-426,-9410,4599,30062,19530,-1210,-5770,32028,-5161,-1056
-15942,10402,1348,-5724,12353,29827,19514,-1676,-5654,32744,-4401,-1478
-16468,10686,3930,-2753,18756,30290,18468,-794,-5398,32610,-3837,-660
-17620,10716,7244,-3128,21405,29767,16932,650,-4918,31665,-3633,687
-18872,10624,11860,-4200,20108,28420,15908,1290,-3112,30578,-3647,1420
-20590,10106,16138,-6566,12201,27130,15454,1622,-2764,28714,-3136,1137
-19704,8158,16476,-4947,-2737,26193,16934,1634,-1690,25666,-2642,723
-16126,8216,18112,1789,-12761,24084,17968,740,-558,23459,-2642,631
-12512,8712,19426,9204,-15677,21750,17876,-404,-1204,21274,-2711,540
-11966,11844,18792,15529,-20136,20287,17812,-912,-1896,19977,-3077,293
-8072,14928,17902,17689,-26312,20612,17206,-618,-1918,18744,-3262,112
-4768,16470,16116,16135,-26382,21362,16836,-1518,-1478,17827,-3324,-164
-2356,15514,13162,15310,-23498,20982,17362,-1814,-1866,16317,-3376,-416
-394,14740,11156,20108,-21246,20514,17898,-1632,-1652,15613,-3053,-567
1288,16142,8142,21554,-18772,20671,17464,-1466,-1174,14245,-2594,-448
1374,16272,4744,19310,-14217,21508,16806,-1426,-1084,12370,-2469,-426
1822,14424,2118,16879,-11211,22414,16640,-1158,-980,10391,-2179,-537
2792,12222,364,15442,-8495,26102,16494,-896,-520,8668,-1951,-620
2400,10864,-540,13480,-6001,28949,15784,-894,10,7047,-1598,-691
2008,9090,-928,13343,-4755,29203,14944,-1022,454,5617,-1546,-707
3018,8746,-1610,14782,-2944,28049,14000,-1320,-376,4627,-1905,-406
3740,7288,-2250,13517,-2024,27763,13340,-1950,-500,4248,-2565,103
4770,6542,-2608,10558,-1945,28769,14652,-1828,-978,3664,-2702,200
5948,4648,-3778,8667,-251,27336,17404,-1526,-1204,3447,-2963,329
7878,3506,-6738,8117,1056,23790,20472,-2124,-1132,2747,-2917,673
10012,2622,-9534,9085,3738,18311,23620,-3532,-1988,2772,-2814,1292
11982,3070,-10314,9924,9740,13042,22292,-4018,-3200,2983,-2109,2088
12158,1800,-9754,11508,17955,7710,18132,-2958,-2110,3727,-2563,2605
9206,1600,-8076,18546,25870,746,15694,-1714,-2228,4474,-3454,2428
7046,4544,-4322,25561,32311,-5994,14458,-1026,-2500,4633,-3565,1875
-7366,15140,32767,32767,32767,-14754,14010,-784,-1986,3799,-3293,911
31396,23596,7710,12531,-17381,11741,14892,-782,-2328,2860,-1727,450
9780,2732,-2964,-1697,8250,2686,17562,-1200,-596,1596,-1727,-41
11504,128,6218,-3771,-1702,6110,18572,-956,-1316,1860,-1545,581
18354,-1524,5372,198,-2782,5402,18836,-1096,-1148,802,-458,1048
19452,596,4186,3770,-2427,4774,19100,-1260,-2182,-432,-8,1163
17874,3382,2746,2370,-891,1537,17800,-1604,-2012,-1074,31,1048
15350,4174,2036,-595,-1025,-2650,16228,-1988,-1978,-1533,-158,777
14706,4626,2998,-4524,-1330,-4171,16536,-1962,-2584,-2169,-425,466
14802,4008,3680,-8784,-1881,-3156,16890,-2024,-2652,-2497,-380,194
14436,2788,3996,-11044,-2185,-2489,16726,-2140,-2404,-2538,11,-132
15210,2696,4794,-12532,-3317,-2462,16532,-2414,-2428,-2512,368,-411
14314,2324,4816,-17083,-4503,-2640,16666,-2658,-2940,-2111,813,-634
11906,976,3730,-24266,-7289,-2320,17266,-2894,-3180,-2212,1451,-666
12640,-644,2792,-25820,-7961,-4150,17518,-2858,-2822,-2089,1726,-922
12324,-2448,752,-24580,-9030,-5717,17776,-2976,-3100,-1886,2033,-1115
12116,-2462,-992,-23898,-7460,-7853,17796,-3110,-3330,-1136,2102,-1010
11238,-3260,-3678,-24507,-2631,-11522,17614,-3284,-2812,-581,2014,-857
11786,-4052,-5558,-20361,6636,-16231,17084,-3380,-2464,130,1826,-706
11654,-2502,-5864,-17168,15781,-22602,16686,-3694,-2676,1265,1513,-787
10814,-116,-4190,-12272,28896,-30320,16392,-3974,-2938,2538,1368,-890
9448,780,-1998,-8638,32767,-32768,16482,-3856,-2682,3716,902,-996
7712,2236,-1288,327,32767,-32768,16890,-3320,-2766,4688,623,-727
4340,7364,210,5595,32767,-32768,16938,-3256,-3244,6283,209,-415
-562,13630,1984,5519,32767,-32768,16378,-3638,-3356,8217,168,-598
-7880,18638,3594,7429,32767,-32768,16584,-3438,-3956,9317,281,-631
-12480,29998,4724,-1229,32767,-28878,17160,-3006,-4076,10813,180,-291
-13628,32216,6178,-15518,32615,-18344,17348,-3476,-3962,12866,284,95
-12464,28242,6494,-16405,20211,-13782,17128,-4322,-3978,15111,219,298
-10546,29550,6670,-15330,11805,-7402,16502,-4562,-3594,17846,-24,329
-9448,30186,5410,-18490,10824,78,15888,-4330,-3546,20358,-288,595
-8202,28278,3696,-19706,12919,6943,15632,-3728,-3950,22583,-1160,1015
-9656,27352,1798,-18214,14448,11827,15750,-2838,-3800,25333,-2144,1292
-12066,27304,460,-17954,13765,17712,16392,-2138,-4110,27416,-3053,1383
-14808,27210,-444,-20317,13424,23811,16948,-1814,-4538,29418,-4010,1552
-18612,26198,-1040,-25607,12775,30044,17002,-1670,-5260,32040,-4881,1021
-22546,23316,-1756,-29392,12227,32767,17804,-1826,-5888,32767,-5343,384
-24638,20236,-1952,-30022,11319,32767,17956,-1488,-6600,32767,-5845,131
-25650,17658,-1818,-28575,11593,32767,17974,-958,-6426,32767,-6261,-37
-27110,15560,-1188,-24645,13309,32767,17998,-380,-7338,32767,-7085,36
-27392,14330,-1048,-20255,15033,32767,18412,-294,-8138,32767,-7387,382
-27370,14880,-1878,-17399,17116,32767,18066,530,-8370,32767,-7215,1157
-27132,15260,-1546,-17816,19532,32767,17348,1444,-8396,32767,-7701,1944
-27758,14634,-662,-19913,22708,32767,16666,1818,-9798,32767,-8141,1970
-28214,12740,-378,-20917,24664,32767,17622,1618,-9588,32767,-8099,1458
-28670,11210,-294,-20385,25901,32767,18760,1206,-8054,32767,-8118,1120
-28636,10190,-12,-19827,25706,32767,18760,1160,-7596,32767,-7917,1315
-27668,9440,708,-19507,26230,32767,18172,886,-8084,32767,-7544,1656
-26564,8644,948,-19668,27651,32767,17894,826,-8688,32767,-7576,1595
-26198,7720,430,-19526,27937,32767,17944,1544,-8400,32767,-6956,1481
-25406,7532,422,-19234,26852,32767,17542,3110,-6842,32767,-6420,1202
-23724,8016,1316,-20234,26910,32767,16228,3628,-5960,32767,-6421,1035
-22658,7812,1532,-21695,27535,32767,15066,3208,-6466,32767,-7129,508
-21490,7982,2512,-22252,27192,32767,15148,2488,-6662,32767,-8084,26
-20666,8450,4106,-21956,27023,32767,15966,2214,-7224,32767,-8732,228
-20550,9344,5350,-21316,26001,32547,17490,1736,-7896,32767,-9271,417
-20304,9354,6586,-21346,24644,31378,19930,944,-8586,32767,-9348,-62
-20028,8794,6872,-20360,23314,29972,22218,226,-8340,32767,-8160,-471
-19966,8386,7012,-18650,21570,29347,21826,180,-7274,32767,-6953,-786
-19384,8814,7648,-17748,19944,29129,19408,1020,-6912,32767,-5975,-840
-18546,8778,7874,-18964,19993,28174,17826,1714,-7060,32767,-5859,-918
-18104,7602,7126,-20374,20267,27350,16382,1786,-7174,32767,-5877,-997
-17366,5894,6850,-18316,19644,26619,15816,1590,-5922,32767,-6358,-921
-15592,4498,7020,-15413,18835,25303,15570,1286,-6196,32767,-6822,-1031
-14246,4590,6618,-13317,17414,23435,15630,548,-6126,32767,-6695,-1440
-12912,4954,6542,-12444,15615,20907,16148,848,-5456,32767,-6507,-1785
-12314,5230,7268,-12730,14240,18635,16608,1718,-5586,32767,-6165,-1743
-12108,6026,7948,-12767,14672,16149,16850,1842,-5278,32462,-5903,-1864
-12796,5730,8180,-12899,8893,15870,16752,1264,-4958,31285,-5309,-1987
-11540,8084,10474,-15864,11366,14990,16788,834,-4558,29721,-4778,-2217
-12574,8318,10146,-15473,10774,14728,16982,822,-4634,28578,-4065,-1941
-12958,8896,11500,-13471,8136,14208,17130,578,-4852,27247,-3621,-1618
-13324,9414,11704,-10760,5257,13488,17888,184,-4468,25806,-3111,-1280
-13486,11032,12980,-7850,428,14091,19122,-90,-3922,24247,-2532,-489
-12970,11362,14938,-5956,-2099,15506,19642,-180,-3446,22666,-2283,189
-12104,11190,16696,-3451,-2385,15452,18908,-620,-3106,21322,-1831,525
-12404,11156,17308,-9,-4409,14756,18360,-610,-3520,18459,-972,985
-11992,10388,15822,4433,-10183,14664,19024,-508,-3590,15122,-1001,1092
-9300,10838,16110,8036,-16266,14752,18948,-1080,-2710,13451,-1230,1431
-7644,11750,15132,8274,-15295,14509,17786,-1540,-1610,12010,-626,1595
-7096,12202,14184,9697,-15932,16490,16686,-1706,-1922,10453,-44,1437
-7294,13720,14562,10080,-18106,18465,15680,-1830,-2148,8889,-248,1248
-5754,15034,14252,7973,-21887,20481,15518,-2304,-1838,8221,-985,1346
-3212,13412,12970,9592,-22555,21182,17326,-2782,-2038,8298,-1648,1260
-808,14226,11280,17183,-19981,22283,17788,-2798,-1916,8602,-1760,1288
-738,17764,10632,19906,-18631,23642,17076,-2768,-1366,8635,-1492,1279
1904,18826,10286,17442,-19129,26357,16910,-2848,-1502,8199,-1223,1060
4632,16780,7020,17734,-16307,28607,17492,-2548,-1162,7958,-986,751
4132,15438,4430,20425,-12814,29140,17492,-1680,-814,8267,-851,524
3518,15350,3826,19415,-12173,29293,15962,-1514,-496,8354,-1198,274
4390,11912,2344,17668,-10982,30288,15000,-2156,-404,8226,-1957,-26
4060,8504,324,17769,-8695,32413,14920,-2584,-812,8355,-2815,-148
3278,6442,-324,16424,-7461,32303,15828,-2222,-1016,8376,-3316,-297
