# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-11254, -2768, 9152, 995, 32767, -1199, 6760, -3792, 768, -1796, -1611, -430
-11096, -948, 8160, 7767, 31882, -5252, 7054, -4362, 488, -2075, -4137, -417
-11798, 1692, 8236, 8071, 23793, -4606, 9492, -5568, 616, -3509, -3566, -771
-12860, 1776, 7650, 4618, 13809, -549, 11664, -6074, -192, -4804, -1694, -761
-15510, 362, 6124, 2681, 1001, 2140, 14354, -6272, -448, -4439, -1742, -726
-19404, 608, 4464, 3503, -13528, 2751, 18300, -7000, -1508, -3448, -1975, -803
-21996, 2400, 4148, 2624, -26228, 2992, 20462, -7434, -2546, -2135, -1253, -554
-21168, 4928, 4884, -493, -31398, 2564, 18264, -6984, -3650, -2211, 146, -67
-16106, 5978, 5436, -5630, -24374, 260, 16630, -6126, -2772, -2899, 693, 133
-12758, 4460, 4608, -8851, -11928, -1539, 16856, -5308, -2256, -2048, 467, -96
-11458, 2646, 3968, -7401, 343, -1990, 16650, -4718, -1548, -612, -58, -379
-11618, 1878, 4732, -3347, 10539, -559, 16096, -4504, -1698, -513, 869, -401
-13886, 1018, 6196, 965, 17128, 1265, 15920, -5506, -2144, -1198, 2933, -230
-16614, 286, 6746, 6384, 18514, 1461, 16054, -6540, -1836, -1093, 2793, -227
-17822, 696, 7104, 10553, 15053, -29, 16892, -6980, -750, -1219, 1800, -255
-19232, 2832, 10256, 10629, 8765, -1693, 17214, -7064, 296, -620, -172, -722
-19690, 5280, 15748, 918, -8564, -2900, 17188, -6096, 10, -461, -488, -1575
-16898, 3854, 13138, -7588, -24337, -2212, 15884, -5292, -490, -1686, 193, -2131
-13166, 1030, 6218, -6395, -23053, -3327, 14022, -5452, -422, -2714, -436, -2579
-11550, -128, 3752, 2437, -12015, -5919, 13090, -5880, -428, -3136, -1969, -3049
-10710, 2158, 4584, 9012, -3456, -6205, 13616, -6272, -402, -3176, -3387, -3400
-13738, 5158, 9622, 7203, -1682, -5048, 15270, -6332, -586, -3195, -3442, -3391
-13224, 5654, 12422, -2902, -6602, -3366, 16368, -6476, -576, -2919, -2114, -3062
-13436, 1638, 8408, -7763, -9076, -2371, 16186, -6610, -700, -2768, -903, -2704
-13702, -106, 5410, -1792, -6045, -1949, 15426, -5936, -890, -2420, -731, -2382
-13862, 728, 4758, 6270, -2255, -1319, 15172, -5374, -1404, -2647, -822, -1937
-13202, 2188, 5342, 11452, 187, -546, 14696, -5470, -1788, -3060, -781, -1365
