# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-14072,2236,4896,11138,-2236,-2034,16036,-1486,700,595,-995,140
-13016,3224,4888,9015,-431,-1629,15740,-1394,1308,452,-1182,207
-12566,4374,5294,4127,820,-689,14976,-1142,1464,-6,-1513,291
-13236,4326,6138,-2061,1032,1560,15602,-1312,892,-1047,-1503,419
-14736,2964,6704,-7019,61,3791,17702,-2834,570,-2259,-1238,840
-16182,1586,6786,-9043,-1577,4794,19356,-4866,58,-1804,-735,1398
-17916,786,6848,-8746,-3068,4936,20352,-6064,-370,-257,-82,1565
-18262,690,6864,-7337,-3444,5106,19024,-5582,-242,1919,305,855
-16800,1000,6780,-6165,-2138,5780,15888,-4596,-246,3190,-68,-110
-14652,946,6776,-4847,-481,6999,14662,-3794,-498,3761,-826,-1278
-12760,802,6782,-2713,386,8487,14612,-3022,-378,3760,-1311,-2398
-11884,494,6836,-1112,249,9772,15196,-2444,56,2940,-1109,-3575
-12086,202,6726,-587,-645,10672,16336,-2414,338,1894,-75,-4542
-12560,-198,6332,-885,-2061,10831,16726,-2810,296,1171,790,-5062
-13050,-446,5886,-1704,-3238,9954,16558,-2116,128,1366,960,-5637
-13354,-660,5504,-2657,-3249,8279,16662,-1062,278,1234,729,-5959
-13756,-1180,5346,-2957,-2232,5619,17284,-248,422,1093,540,-5751
-14974,-1832,5372,-1257,-800,2089,18644,586,368,1012,194,-5034
-16488,-1858,5548,1937,9,-1216,19828,1044,212,797,190,-4029
-17016,-1226,5634,4346,732,-4099,19458,974,-18,928,-90,-2989
-16866,-194,5344,5424,1688,-6801,18420,674,-44,1701,-408,-1909
-16518,1202,5228,5501,2474,-8771,17576,536,122,1953,-520,-751
-16054,2334,5228,4350,3050,-9379,16882,772,60,1684,-587,172
-15464,2970,5464,2728,3572,-8470,16384,876,-8,1433,-507,598
-15028,2978,5770,1169,4110,-6580,16430,862,74,1448,-597,729
-15030,2686,6162,-112,4562,-4709,16716,998,180,1685,-690,1035
-15028,2416,6652,-1275,4555,-3183,16626,1322,190,1746,-735,1534
-14546,2128,6964,-2921,4223,-2522,16158,1620,46,1670,-716,1991
-13928,1788,6974,-4199,3572,-2670,15856,1958,-292,1521,-792,2322
-13072,1616,6974,-4624,2659,-3247,15452,2454,-68,1695,-568,2648
-12296,1430,6968,-4179,1878,-3767,15114,2750,-382,1705,-531,2729
-11972,1206,6970,-3094,996,-4109,14908,3478,-278,1110,-325,2836
-11716,974,6892,-1614,-41,-4672,14216,3142,-762,-184,-142,2997
-11632,862,6616,-170,-1087,-5734,13844,2396,-904,-943,-51,2936
-11484,1148,6066,1531,-2122,-6982,13800,1632,-762,-1151,183,3035
-11984,1602,5280,3442,-3222,-8220,13814,802,-998,-793,687,3139
-13812,1854,4522,5773,-4367,-9443,15496,518,-690,116,1064,3096
-17310,1962,4150,8235,-5360,-10683,19438,236,1188,408,1235,3309
-22152,2524,4756,9499,-5691,-11429,24344,-692,2532,1127,1365,3282
-24394,3714,5256,8288,-4526,-10725,25674,-356,2006,2725,605,3461
-24188,4732,5996,2791,-2307,-8497,22126,-710,486,3161,-484,3798
-21922,3710,7378,-2565,-987,-5785,20068,-3220,414,4539,-2541,3599
-17480,404,7904,-3209,-2517,-5169,20364,-7808,1128,6427,-4775,2855
-18742,-4272,9634,667,-3031,-7494,25514,-12564,272,6646,-4745,3386
-17730,-3912,11458,10812,-2744,-10072,24458,-10830,3634,8573,-3064,5300
-14576,704,14294,8595,-3272,-8822,18286,-7112,3966,10363,2743,4724
-12522,584,15078,-6318,-4583,-2625,16592,-6730,2482,7817,1464,2611
-10326,-5546,15584,-29048,-8844,5654,15104,-7368,3590,3307,-1539,934
-7610,-14770,14078,-32768,-14741,14010,14546,-7088,4530,468,-1466,251
-9546,-15744,8860,-32768,-18117,20723,14864,-7066,4846,-1382,168,394
-10764,-13808,5144,-27160,-20736,22838,13530,-7590,3516,-989,245,495
-14108,-14848,2528,-3416,-11741,19880,11090,-8366,2164,-1687,-1289,590
-12210,-9542,1378,22006,-603,16297,10108,-8490,1520,-2558,-1991,784
-9452,-6104,2120,31006,3200,12522,10722,-7434,996,-3931,-2217,940
-10922,-3608,1718,32686,6749,8239,12154,-6320,948,-4550,-1950,661
-13170,470,3672,28812,8016,6458,12720,-6274,-712,-5010,-2186,318
-14878,948,5620,17824,3966,4676,13688,-7004,-828,-5358,-1775,136
-15642,-274,5824,6159,-2493,4972,15660,-7060,-370,-5786,-978,9
-15946,-1854,4334,342,-8236,7204,16726,-6778,-874,-5622,-110,129
-13708,-892,5832,-9130,-8164,8958,15740,-7370,-2036,-4948,-80,285
-13414,-606,4870,-17296,-3448,9755,14048,-8022,-1788,-4293,-426,36
-13136,-2802,4644,-18259,-1193,11849,13854,-7934,-794,-3840,-1091,-400
-12028,-4836,4806,-15966,809,13551,14374,-7402,-206,-3352,-1770,-994
-11178,-5718,5060,-10296,3242,13374,14084,-6750,-258,-2859,-1761,-1603
-11246,-5764,6124,-5980,6768,10647,13660,-6162,-794,-2803,-1920,-2092
-11550,-5602,7326,-3436,8828,6516,13460,-5690,-1574,-3024,-2749,-2260
-11002,-8242,10754,-1946,6882,-25,14196,-5168,-1930,-3541,-2864,-2142
-14606,-12014,12102,8172,8127,-5486,17590,-5124,-2752,-4202,-1577,-2183
-16170,-7526,11878,20162,6485,-10627,20900,-5330,-1614,-3596,495,-2239
-18296,-1382,10292,19945,2029,-11823,22540,-5394,-1314,-2902,2287,-2129
-17532,2298,7632,12453,-3362,-7895,19976,-4504,-1138,-2601,2460,-1594
-16618,302,6820,4770,-5955,-7035,16974,-3774,-1792,-3738,2576,-930
-15050,-1092,6238,1860,-4827,-8300,15232,-4338,-2526,-5127,1268,-806
-13652,-1374,5886,1903,-3736,-9572,14742,-5528,-2162,-5452,344,-377
-12756,-1550,5666,2888,-1966,-9798,15094,-6286,-1848,-5830,79,382
-12306,-1726,5936,5055,920,-9190,15048,-6178,-1744,-5303,949,1423
-13210,-1956,6582,7328,3787,-8879,15336,-5824,-2052,-4189,2492,2083
-14612,-1850,6750,9189,4477,-9111,15928,-6082,-1914,-3363,3376,2155
-16126,-1204,6862,9672,3249,-9357,17310,-6606,-1910,-2916,3665,1897
-16228,60,6746,8206,2017,-8829,17146,-7536,-922,-2502,3090,1540
-15936,390,7028,4331,2271,-7431,16106,-7408,-622,-3108,2718,981
-15348,-418,6922,1413,2800,-5947,15650,-7130,-1032,-4179,2067,319
-14826,-1606,7364,709,3768,-4950,15598,-6664,-830,-4507,1132,-451
-14244,-8536,11886,10048,5010,-5844,15582,-6330,-896,-4400,821,-1006
-13758,-7104,11602,23354,865,-10042,15538,-6138,-1056,-4458,968,-1292
-12772,-398,10656,24878,-4553,-12460,15062,-6274,-1190,-4268,924,-1338
-12542,1936,8010,16237,-6782,-11410,14212,-6850,-1418,-3871,654,-1177
-11020,-182,6194,9587,-7914,-8700,13464,-7564,-1728,-3229,200,-1023
-10488,-2906,5766,9093,-7313,-7054,13304,-7984,-1866,-2095,-270,-971
-9946,-3196,7334,9749,-5778,-7547,12750,-7216,-1708,-603,79,-1036
-8574,-2236,10744,6487,-7519,-8881,11170,-5334,-960,524,721,-1353
-6180,-1248,10080,-192,-13943,-9525,9582,-4068,-10,30,1008,-1586
-3564,-1926,8018,-5386,-16267,-8638,8420,-4020,158,-1079,893,-1592
-4104,-4972,8358,-5661,-13104,-6521,8496,-5206,-862,-1392,345,-1668
-4290,-8202,9850,67,-8712,-6076,12674,-8484,-1676,-1018,212,-2094
-6562,-6984,9878,8673,-2681,-7475,18086,-11908,-832,-1943,-164,-2463
-11714,-3070,9072,12235,4353,-8879,22614,-12456,-2402,-2399,-343,-1382
-18344,-1318,12618,12325,10363,-8132,23198,-13072,-3660,-1222,-966,-199
