# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
9722,-22522,-132,1596,386,1891,16620,-2878,-4820,359,1972,355
10020,-24182,-522,-1631,-1296,-2091,15948,-3038,-4462,764,1863,355
10362,-23668,-1232,-274,-1178,-6893,15272,-3298,-4610,1218,1571,264
10608,-20156,-1528,12,-83,-11153,15266,-3486,-4328,1628,1145,93
10374,-16694,-1262,-2771,1097,-13096,15904,-3650,-4720,1945,927,-52
10376,-14608,-1166,-7486,424,-13943,16266,-3714,-4532,2662,951,-9
10938,-13662,-1450,-10243,-663,-15293,16010,-3594,-4082,3346,1021,37
10906,-12358,-1696,-9576,-960,-17699,15666,-3742,-3460,3736,351,87
10210,-8676,-2116,-8495,-759,-20091,15838,-3960,-3544,3817,193,86
10150,-4578,-3090,-10957,-960,-20747,16426,-3896,-2932,4150,527,-253
9714,-1930,-3770,-14145,-1283,-20310,17214,-3192,-2894,3880,1241,-667
9024,-438,-4310,-14413,-1150,-20354,17358,-2120,-2894,3388,2237,-924
9174,2396,-5406,-13021,-626,-20501,17002,-1562,-2522,2785,2283,-1135
9830,5624,-5738,-13246,998,-20135,17106,-1624,-2368,1838,1663,-1083
9816,7046,-5050,-13048,3463,-18589,17016,-1884,-2756,1112,1564,-660
10484,8238,-4432,-11583,4339,-16894,16396,-2330,-2366,1189,1632,-404
10542,9264,-3438,-10222,4848,-15612,15876,-2844,-2076,1186,1525,-643
10700,10286,-2448,-8718,4901,-14616,15984,-2860,-2420,1343,1116,-989
12032,12036,-2244,-8563,4301,-13549,16022,-2508,-2922,1993,1120,-1001
13250,12826,-2000,-9006,3658,-12720,16428,-2488,-2796,2508,1048,-888
14048,13322,-1598,-6996,3561,-12303,17372,-2224,-2808,2712,717,-691
16232,14698,-1566,-4601,3226,-12582,18066,-2234,-2260,3062,295,-189
17252,17104,-1072,-2241,2824,-13592,18276,-2412,-1770,2422,176,396
17222,20558,-532,-1050,2564,-13785,18244,-2670,-1910,1492,9,410
16548,22956,220,1795,2250,-13586,17736,-2804,-1750,1027,-674,125
14630,26026,30,5889,1520,-12778,17252,-2808,-1782,741,-844,51
12898,29666,-358,8109,1176,-9009,17002,-2860,-1870,722,-1010,148
11400,30572,-752,7327,-8,-2676,16964,-2816,-2006,657,-1624,142
9988,28658,-1820,6661,-1838,4691,16994,-2476,-2186,597,-2060,175
9692,25836,-2860,6856,-1673,10514,16836,-2164,-2130,300,-2246,33
9266,22420,-3104,7285,-705,14945,16756,-2174,-2060,-158,-2319,-201
8796,19032,-3150,7775,-27,18400,16968,-2206,-2316,-666,-2341,-322
9036,15714,-2922,8694,835,20950,17028,-2234,-2924,-881,-2348,-292
9550,12788,-2438,9789,1553,22624,16978,-2394,-3226,-795,-2328,-252
10064,9850,-2012,10647,2094,23349,17026,-2530,-3608,-652,-2244,-329
10408,6740,-1090,12193,2840,23421,17194,-2530,-3774,-621,-2333,-393
10616,4598,-624,13405,2628,22715,17072,-2532,-4048,-383,-2309,-413
10896,2300,-132,13869,1627,21619,17082,-2492,-4266,-138,-2140,-610
11058,30,-4,14928,1115,20672,17166,-2348,-4300,-46,-1889,-796
10780,-1894,-760,16042,476,19255,17026,-2168,-4164,210,-1851,-852
10476,-3494,-1084,15892,531,18409,16768,-1862,-4300,532,-1833,-825
9296,-4752,-2070,13053,-402,18183,16496,-1718,-4554,707,-1457,-631
9178,-7910,-4300,9378,-2466,18984,16440,-1676,-4412,889,-1376,-486
9970,-11568,-5508,5416,-2242,19976,16506,-1480,-4176,991,-1556,-453
9588,-15026,-5096,1567,984,18214,16524,-1256,-3894,736,-1320,-258
9690,-18142,-3418,-723,3889,13472,16576,-1202,-3770,537,-824,-89
10962,-21962,-722,1086,5440,7887,17116,-1274,-4066,64,-585,-47
11878,-22848,1460,5252,5311,2972,16902,-1572,-5060,-280,-485,-149
12076,-21716,2280,5233,3318,-1123,16534,-1886,-5668,-143,-445,-294
12942,-20986,2072,2571,288,-4268,16818,-2006,-5590,297,-461,-398
13734,-19724,926,-496,-1804,-6950,17050,-1826,-4940,867,-494,-415
13812,-17886,26,-3435,-2359,-9945,16848,-1618,-4522,1220,-503,-381
13466,-15284,-8,-5794,-2046,-12635,16586,-1366,-4654,1230,-610,-307
12898,-12752,2,-8546,-2082,-14916,16390,-1282,-4872,1275,-527,-151
11928,-10526,158,-9547,-2250,-17072,16368,-1524,-4600,1260,-264,-14
10478,-8044,-476,-10041,-2884,-19064,16584,-1602,-4312,1261,113,136
10262,-4634,-1994,-11006,-3826,-20140,16844,-1554,-4092,1379,536,296
10434,-2160,-2644,-13334,-3974,-20261,17128,-1666,-3950,1258,711,223
9636,-684,-3182,-14780,-3347,-20134,17396,-1622,-4246,1047,919,81
9426,1548,-3946,-15363,-2919,-20360,17260,-1702,-4210,904,844,-8
9844,3830,-4326,-15749,-994,-20191,16872,-1852,-3932,851,668,-85
9294,5456,-3840,-14794,887,-19879,16438,-1890,-3804,736,828,-62
9352,9830,-4602,-14237,1254,-19670,16030,-1704,-3496,639,1276,96
10180,13002,-4012,-15266,3288,-18572,15862,-1748,-3194,320,1392,100
9618,14066,-2994,-13035,5395,-16704,16214,-1674,-3130,90,1194,-7
10380,17250,-3050,-11345,5817,-13789,16744,-1702,-3144,483,1277,130
12218,18300,-2044,-10928,7128,-10609,17342,-2030,-3202,753,1193,347
12628,18210,-150,-6734,8169,-9079,18042,-2136,-3334,356,1136,396
14728,20702,744,-2835,8372,-8003,18410,-2034,-3140,85,666,545
17174,22194,2010,-2030,7522,-6708,17898,-2280,-2604,29,146,797
18190,22884,2852,245,5409,-6051,17532,-2492,-2294,-633,-160,802
19018,25124,3712,3429,4145,-5286,17258,-2660,-2050,-1145,-159,542
17424,27128,5006,5824,3690,-3342,17188,-2638,-2376,-1699,-603,306
14876,27986,6060,6926,2580,1022,17340,-2582,-3800,-2067,-936,280
12980,26864,6350,6030,-28,7340,17078,-2472,-4246,-2226,-1372,315
12230,23310,5480,5199,-3065,13261,16720,-2432,-4028,-2140,-1732,339
11652,19210,4122,5966,-5543,16660,16734,-2512,-3698,-2101,-1791,326
11298,16010,2640,7926,-6426,18536,16904,-2694,-3112,-1941,-1902,233
10844,13500,1674,9776,-6713,19993,16902,-2738,-3168,-2008,-1979,101
10084,11026,656,11028,-7018,21459,16812,-2738,-3390,-2050,-2075,-12
10114,8162,-620,11888,-7289,22944,16902,-2692,-3600,-2225,-2224,-190
10016,5336,-1628,12260,-6818,24087,17088,-2586,-4228,-2140,-2460,-322
8980,2696,-2030,12562,-5507,24535,16656,-2646,-3848,-1437,-2794,-358
8230,-542,-2716,13008,-4537,24987,16634,-2722,-4358,-1189,-2162,-326
8122,-4180,-3594,13205,-4966,25865,17142,-2828,-5034,-787,-1244,-299
8096,-6890,-4838,12208,-4646,25855,17058,-2504,-5128,-574,-936,-265
7986,-9228,-4848,10034,-2284,24410,16588,-1698,-6374,-275,-338,102
7680,-12942,-4030,7327,-320,22444,15962,-1334,-4814,473,-1196,420
8032,-16340,-3288,4936,-283,19816,15462,-1906,-3150,336,-2563,206
7964,-20140,-2146,3865,938,16001,15800,-3008,-3410,-407,-2270,-211
7746,-23670,-1188,4562,1234,10980,16868,-3414,-4746,-585,-184,-518
8750,-26374,-1792,5021,-428,5238,17650,-2564,-6608,-419,1422,-358
9382,-26896,-2454,4038,-1948,-226,17462,-1614,-7722,-153,2127,156
9734,-25258,-2836,1908,-1714,-4910,16442,-1682,-6512,153,1792,332
9516,-23180,-2528,-747,-646,-9027,15628,-2062,-5108,312,1304,316
9190,-20488,-1692,-2177,792,-12834,15898,-2376,-3760,291,830,396
8958,-17350,-750,-3623,1392,-16883,16384,-2546,-3654,157,637,524
8920,-13862,-344,-4354,1162,-20442,16576,-2530,-4538,350,1075,524
9186,-9914,-50,-4640,65,-22913,16636,-2296,-4914,745,1650,495
9400,-5988,76,-5269,-1205,-24470,16574,-2110,-4326,1073,1643,418
8880,-2094,-284,-6959,-2838,-25459,16524,-2184,-3716,714,1560,230
9626,2390,-1980,-10465,-4830,-25225,16778,-2028,-4564,445,2355,243
10934,5780,-3438,-13804,-5805,-24194,17120,-2094,-4670,1293,3110,451
10946,7816,-3658,-13849,-4424,-22980,17266,-2448,-3166,1479,2350,425
10086,9992,-3838,-12505,-3142,-21629,17122,-2366,-3390,1151,1356,388
10378,12938,-4144,-11960,-2565,-20030,16734,-2572,-3496,1746,1094,653
10256,14534,-4024,-12780,-2557,-18085,16212,-2800,-2208,2164,330,576
11392,14528,-4070,-12079,-2198,-15422,16412,-2668,-1848,1560,-127,394
12244,14458,-4376,-8875,-1510,-13684,16940,-2652,-2542,861,10,470
14416,14762,-7038,-6413,-2642,-12684,17210,-2550,-2898,1029,-50,512
17340,16580,-9926,-4040,-2691,-13315,17276,-2476,-3150,678,-84,419
19212,19910,-10520,-786,973,-14269,17426,-3062,-3128,458,-396,625
18974,23642,-8936,3111,5389,-14169,17538,-3488,-2278,99,-1240,578
17444,28246,-7204,5896,6404,-12467,17612,-3604,-3194,-329,-1489,163
15688,32088,-5216,6100,5543,-7233,17302,-2872,-3214,-868,-1079,-99
13922,32074,-3272,4853,3881,1139,16894,-2590,-3326,-1292,-1165,-268
12204,28956,-2482,4311,2115,9495,16760,-2520,-4356,-1864,-1355,-346
11174,24614,-2028,4644,1188,15356,16718,-2636,-4360,-1428,-1639,-231
10680,20234,-2038,5753,545,18655,16496,-2764,-3196,-1072,-2323,-184
10114,16606,-2058,7160,-310,20531,16436,-2838,-2908,-1382,-2610,-262
9594,13364,-2064,7903,-669,22219,16700,-2918,-2988,-1729,-2455,-487
9720,10292,-2360,8370,-562,23729,17050,-3004,-3750,-1849,-2195,-673
8630,7390,-2088,8922,-258,24348,17212,-3018,-4500,-1702,-2245,-840
7624,5246,-1658,9196,52,24639,16826,-2828,-4982,-1210,-2418,-943
7798,3294,-1202,8482,425,25468,16630,-2690,-5484,-897,-1822,-828
6960,762,-870,7660,-273,26209,16686,-2456,-5564,-669,-1004,-648
6152,-2674,-1066,8514,-1599,26867,16952,-2122,-5184,-422,-762,-475
6324,-6274,-1738,9823,-3232,26967,17002,-2054,-4858,-132,-881,-296
6768,-9206,-3296,8864,-4815,26304,16870,-2020,-5066,-215,-787,-184
7526,-13002,-4226,6786,-3988,24860,16582,-1958,-5210,-122,-579,-64
7918,-17832,-4418,5253,-2377,22763,16400,-1876,-5342,-41,-517,123
7996,-22938,-5138,4633,-2022,18942,16320,-1782,-5020,286,-546,303
7980,-26330,-5200,3487,-1177,12454,16646,-2168,-4346,-25,-680,156
7898,-28456,-4390,1883,803,3875,16866,-2458,-4948,-940,70,-141
7946,-28646,-2648,2257,2155,-3060,16558,-2300,-5646,-900,1204,-185
7098,-26178,-2060,2534,1892,-8495,16174,-2046,-5688,-601,1689,7
6740,-23172,-1924,769,747,-12913,16118,-2162,-5468,-603,1626,162
7012,-20204,-2116,-2543,166,-16150,16420,-2250,-5064,-638,1514,203
7150,-17324,-2270,-5038,916,-19127,16512,-2272,-4376,-524,1716,176
7186,-13946,-2252,-7196,1245,-21976,16526,-2138,-4484,-454,2099,162
7144,-10060,-1704,-8483,1142,-24089,16618,-2012,-4814,-387,2499,234
6888,-6214,-1438,-9808,1067,-25369,16694,-1938,-4974,-102,2589,348
7340,-1858,-1956,-11402,1368,-25852,16620,-2024,-4794,509,2453,450
8126,2656,-2600,-13763,1141,-26160,16696,-2346,-4544,1225,2692,539
8120,5492,-2162,-13959,1856,-26644,16164,-2776,-2850,2114,2174,536
8780,9762,-2984,-13110,1979,-26395,15758,-2428,-2112,1934,1427,428
9908,14492,-3200,-14418,2264,-24090,16452,-2202,-3226,1116,1652,416
10874,16130,-2926,-15221,2633,-20662,17618,-2092,-3606,913,1776,202
13852,18202,-3678,-12930,2170,-17777,18274,-2254,-3718,1119,1408,38
16060,21588,-4380,-9469,2343,-15514,17954,-2466,-3308,1102,1135,107
18700,24140,-4466,-6078,2877,-12740,16704,-3070,-2488,1474,948,181
20072,25704,-4148,-2318,2642,-10020,16672,-3518,-1358,1334,76,163
19766,27410,-4380,1439,1317,-7419,17220,-3152,-2194,-21,-242,175
18878,29162,-4400,3618,102,-3419,17302,-2488,-2758,-359,-338,56
17414,28746,-3984,3841,-453,2835,17232,-2372,-2828,-692,-676,-159
15124,25440,-3518,3352,-1051,9748,16994,-2440,-3296,-812,-1011,-160
13446,21104,-3292,3614,-938,15089,16864,-2562,-3430,-647,-1145,-26
12440,17220,-3490,3612,-885,18782,16730,-2540,-2944,-416,-1267,98
11702,13640,-3566,3779,-842,21201,16670,-2342,-3010,-653,-1216,107
11438,10730,-3226,4278,-121,23044,16818,-2340,-3064,-885,-1137,55
11430,8054,-2752,4500,1059,24765,17200,-2504,-3150,-1027,-1156,-8
10420,5382,-1574,5027,1970,26066,17336,-2554,-3684,-1103,-1136,-33
9270,3292,-506,5235,2112,26668,17094,-2466,-3736,-938,-1259,-82
8606,1918,-150,4225,1130,26806,16688,-2514,-3604,-844,-1302,-116
8266,-424,-180,3560,28,27327,16622,-2588,-3656,-1055,-1241,-195
7332,-2986,-308,5007,-626,27829,16572,-2644,-3776,-878,-1351,-294
6568,-4870,-448,6913,-1006,27916,16444,-2750,-3442,-343,-1558,-385
6396,-7310,-686,8259,-1017,27804,16608,-2702,-3442,-471,-1544,-461
6548,-11284,-846,9808,-1034,27144,16902,-2428,-3902,-647,-1499,-596
6606,-14618,-1234,11666,-1562,25475,16710,-2226,-4248,-408,-1474,-604
7242,-16920,-1570,11647,-1199,22904,16458,-2182,-3992,-194,-1289,-521
7742,-19950,-1614,8496,-404,20174,16570,-2246,-4422,-400,-1000,-412
8606,-24336,-2028,6791,-956,15524,16702,-2318,-4730,-255,-657,-334
9440,-25594,-2102,8056,269,9698,16912,-2300,-4766,-125,-459,-238
9820,-25778,-290,7397,3150,5137,17062,-2332,-5192,-96,-196,-174
9090,-27598,1692,3799,4340,1247,17156,-2496,-5164,251,150,-127
8592,-29102,2810,1622,2361,-5364,16888,-2428,-4794,478,412,-142
8776,-27262,3496,2209,-132,-12084,16546,-2322,-4718,516,493,-174
8908,-23866,3294,1538,-1495,-17011,16576,-2196,-4572,500,473,-204
8500,-20546,3428,-583,-2444,-21086,16746,-2070,-4386,285,613,-135
7764,-17110,2864,-3554,-3917,-24207,17004,-2130,-4258,161,788,-112
7462,-13838,2072,-5608,-5530,-25757,16914,-2118,-4134,277,920,-184
7814,-11114,1264,-7612,-6584,-26038,16720,-2226,-3954,414,1137,-242
7652,-8686,236,-9855,-6946,-26470,16628,-2250,-3918,417,1186,-314
7814,-6382,-528,-12177,-7003,-27131,16710,-2216,-4006,580,1283,-255
8376,-4378,-962,-13522,-6013,-27305,16776,-2172,-3828,844,1383,-141
8352,-2516,-1394,-13518,-5592,-27937,16844,-2044,-3536,872,1396,-99
7960,86,-2090,-12931,-5186,-28592,16842,-1764,-3354,665,1424,30
8350,3080,-2540,-13381,-5087,-28650,16722,-1680,-3338,548,1376,253
8992,5604,-3084,-14246,-5065,-27949,16714,-2038,-3238,748,1200,413
9942,8826,-3718,-14250,-4980,-27047,16906,-2352,-2926,905,819,452
10520,12394,-4372,-13776,-4338,-26323,17182,-2134,-2608,756,491,569
10716,17080,-4672,-12524,-3283,-24808,17206,-2048,-2628,387,409,516
10538,21574,-4654,-10742,-2365,-21827,17248,-2260,-2378,122,121,228
11088,25194,-4656,-8329,-2528,-17345,17250,-2314,-2604,-204,-63,172
12210,28202,-5618,-6151,-2406,-11418,16906,-2424,-2858,-259,-134,284
13426,29150,-6120,-4722,-2051,-5717,16802,-2358,-2470,-340,-407,280
14292,28922,-6100,-1910,-843,-948,16982,-2102,-2440,-728,-673,216
15302,28612,-5148,1096,679,3568,17032,-2202,-2592,-943,-915,200
15216,27112,-3402,2617,1354,8485,16952,-2628,-3124,-953,-1069,238
14300,24276,-1844,4079,885,13083,16992,-2872,-3564,-538,-1194,272
13758,21034,-910,5653,-94,16573,17124,-2704,-3588,-315,-1430,256
12994,17936,-440,7384,-761,19104,16958,-2556,-3594,-199,-1577,257
11462,15540,-486,8082,-1656,21269,16974,-2468,-3466,-193,-1629,232
10280,12752,-868,8106,-2176,23961,17096,-2366,-3466,-287,-1689,202
9562,9716,-1426,7955,-2572,27003,17164,-2304,-3766,-580,-1625,277
8908,6374,-1972,8426,-2229,29140,16968,-2258,-3952,-513,-1572,405
7522,3834,-2290,8775,-1629,29864,16814,-2396,-3686,-589,-1682,376
6538,1146,-2376,9104,-1173,29862,16734,-2402,-3930,-866,-1746,278
5732,-802,-2492,10038,-1007,29784,16656,-2444,-3856,-829,-1776,141
5274,-3266,-2844,10971,-1165,29467,16748,-2652,-3868,-836,-1838,-126
4782,-5526,-2482,12142,292,29563,16774,-2630,-4232,-665,-1777,-279
3772,-7006,-1856,10845,1521,29812,16482,-2554,-4012,-76,-1754,-266
2676,-9890,-1092,9048,1303,29205,16232,-2464,-4198,191,-1719,-238
3358,-14524,-618,10478,453,27645,16348,-2330,-4400,224,-1479,-183
3936,-17350,-224,14983,420,24933,16596,-2244,-4942,246,-1157,-135
3962,-18782,-224,14963,337,22785,16780,-2310,-5060,565,-796,-42
4354,-23280,-292,10162,-1757,20914,16810,-2376,-4720,731,-570,102
5144,-29120,-1302,7478,-4433,16516,16970,-2530,-4846,550,-259,121
6258,-32768,-2524,8160,-4863,9151,17160,-2410,-5322,186,224,64
6950,-32768,-2464,8470,-2423,449,16998,-2254,-5338,284,572,65
6612,-31474,-1418,6711,-290,-7957,16600,-2468,-5198,420,683,133
6358,-27918,52,5013,163,-14148,16376,-2672,-4952,585,608,152
6102,-23844,1658,2984,-300,-18538,16508,-2720,-4532,697,508,126
6008,-20320,2532,141,-1709,-21775,16664,-2572,-4336,697,427,86
6150,-17874,2836,-1911,-3758,-24124,16796,-2368,-4392,432,588,38
6024,-16200,2758,-3949,-6024,-25364,16842,-2276,-4452,352,766,-9
6146,-14170,1298,-5092,-8635,-26768,16692,-2352,-4210,413,885,-72
6252,-11108,-220,-6717,-10383,-28384,16606,-2542,-4182,367,1087,-181
6476,-8628,-1104,-8249,-9978,-29080,16698,-2544,-4074,549,1171,-247
7206,-6498,-1644,-9526,-9078,-28898,16828,-2518,-4056,742,1272,-218
7456,-4446,-2214,-10557,-8299,-28968,16880,-2448,-4290,791,1380,-177
7768,-1828,-2570,-11487,-8142,-29257,16740,-2194,-4040,945,1360,-88
8412,746,-2848,-12173,-7604,-29308,16534,-2042,-3608,957,1208,121
8920,3412,-3118,-12370,-7174,-28804,16348,-2136,-3256,733,871,233
8942,5842,-3146,-12298,-7648,-27949,16480,-2094,-3416,290,675,184
8932,9142,-4440,-12527,-8762,-26909,16916,-2318,-3724,472,781,242
9042,13576,-6314,-13363,-9522,-25596,17124,-3130,-3374,1442,594,98
9146,17082,-8008,-13733,-8689,-23888,17446,-2886,-2676,1130,147,-113
9222,20642,-9812,-12385,-7782,-21071,17314,-2332,-2860,811,-113,-54
9144,24756,-11100,-10079,-7147,-16242,16840,-2262,-2886,1006,-219,146
10224,27456,-12662,-8167,-6603,-9563,16688,-2358,-3010,912,-337,314
11870,28476,-13690,-6732,-2527,-2370,16892,-2222,-3534,447,-199,483
12404,26682,-12628,-4505,2923,3136,17030,-2394,-2998,176,-276,501
12558,24432,-10480,-440,6077,6729,17196,-2626,-2966,-297,-608,392
12208,22610,-7936,1966,6573,10173,17208,-2594,-3540,-645,-650,273
11772,20198,-6186,3110,5686,13893,17094,-2704,-3562,-681,-613,133
11440,17054,-4590,3952,4805,17464,16928,-2882,-3650,-696,-652,56
10614,13878,-3432,5242,4246,20465,16684,-2878,-3956,-628,-700,82
9684,10906,-2572,6627,3947,22713,16556,-2770,-3770,-515,-784,57
9162,8120,-2072,7783,3593,24522,16764,-2556,-3638,-495,-794,-48
9064,5412,-1786,8767,3399,25946,16784,-2464,-3740,-553,-510,-47
8784,2682,-1568,10169,3525,26904,16676,-2680,-3494,-441,-431,-101
8476,0,-1988,12445,3305,27304,16788,-2738,-3626,-424,-407,-203
7802,-1434,-2630,14335,2591,26462,16834,-2636,-3814,-386,-246,-317
7588,-2216,-2926,14940,2314,24670,16794,-2504,-3698,-81,-361,-435
8250,-2998,-2482,14832,3791,24201,17034,-2484,-3744,-128,-315,-420
7606,-4194,-1284,13064,4899,25330,17310,-2494,-4260,-128,-94,-334
8024,-7246,-1234,12076,5259,26103,16964,-2388,-4038,285,-15,-315
9376,-11162,-488,12741,5790,27104,16580,-2402,-3360,395,2,-284
10098,-14688,824,13491,7526,27531,16942,-2396,-4304,-298,304,-270
9758,-19596,1702,11928,5017,24923,17246,-2326,-4650,-198,362,-353
10938,-24158,1930,10433,1984,21923,16948,-2402,-4054,-24,253,-331
11418,-27760,2148,7873,157,17404,16788,-2650,-3824,-203,323,-196
11554,-30820,2810,3959,25,10320,16826,-2748,-4160,-366,576,-86
10758,-32516,2772,2812,-310,1439,17136,-2648,-3972,-246,581,-181
9772,-30014,2084,3101,-2064,-6442,17056,-2412,-4010,-414,565,-339
9066,-25672,1562,1047,-3222,-12146,16668,-2252,-3842,-435,514,-390
8362,-21546,1170,-3306,-3538,-16314,16450,-2420,-3658,-426,461,-353
7674,-18786,814,-6820,-3196,-19237,16698,-2404,-3554,-478,577,-281
7306,-16588,478,-9063,-3106,-20996,16908,-2248,-3562,-333,659,-223
7292,-14520,-40,-10603,-3044,-22667,16974,-2136,-3572,-178,757,-172
7446,-12184,-480,-12021,-2709,-24381,17036,-2146,-3478,-261,970,-113
7458,-9816,-840,-13393,-1840,-25970,16870,-2204,-3518,-260,1136,-41
7638,-7494,-1216,-14043,-1087,-27326,16594,-2322,-3394,-4,1115,-5
7708,-5158,-1402,-14478,-632,-28384,16474,-2344,-3312,195,945,20
7888,-3158,-1804,-14137,-217,-29054,16626,-2324,-3218,380,712,108
8460,-1006,-2178,-13033,219,-29428,16690,-2374,-3224,567,531,215
8574,1198,-2164,-11838,548,-29171,16704,-2442,-2808,923,361,232
9312,3810,-2522,-10491,505,-28348,16898,-2510,-2460,1165,171,248
9978,6806,-3300,-9867,-296,-27978,16960,-2466,-2382,1100,166,282
9952,9436,-3678,-9395,-549,-27736,16910,-2308,-2290,872,100,148
9780,12912,-3830,-9396,-611,-26939,17114,-2254,-2388,599,2,2
10560,16344,-4356,-10002,-809,-25183,17262,-2300,-2550,411,-169,-68
11802,19120,-4066,-8757,-561,-21721,17036,-2294,-2570,385,-429,-46
13006,21744,-3446,-5575,-272,-17770,16810,-2268,-2554,224,-504,41
13600,24858,-3578,-2950,552,-13103,16736,-2354,-2844,-69,-538,102
14624,26810,-3028,-2096,1298,-7681,17014,-2558,-2992,108,-615,166
15590,26778,-2052,-241,1608,-2734,17196,-2658,-3064,428,-675,314
16126,26196,-1222,3098,1977,1836,17146,-2642,-2840,557,-711,389
15914,24954,-572,5444,1715,6307,16934,-2550,-2852,355,-870,322
15428,22310,-270,6852,665,10289,16828,-2368,-2926,-18,-1093,289
14888,19142,-212,8054,-864,13474,16954,-2292,-3202,-523,-1283,195
