# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
7874,5866,-2624,15836,-17032,4074,17484,-3580,380,879,-3584,190
7550,5212,-2918,17759,-13301,4740,17282,-3384,-754,679,-2925,411
6688,4072,-2870,18564,-11943,4462,16756,-3146,-1416,938,-2746,492
6684,2398,-3878,19451,-9752,3064,16330,-2392,-2008,851,-2684,789
5738,1072,-2830,21080,-6264,2275,15904,-2212,-2332,553,-2269,1041
4396,-386,-766,21605,-4234,2413,15950,-2626,-780,924,-2367,969
4536,-1940,-258,20998,-3369,1390,16716,-3050,-274,147,-2312,801
4738,-3420,812,21013,-299,-143,16542,-3176,-2848,-1199,-1370,853
4036,-4376,2550,22048,3765,-889,16052,-3692,-1550,-210,-1456,545
4934,-5124,3568,20739,3715,-2002,16528,-3508,-1474,-1135,-794,146
6310,-5958,3322,18683,3715,-4018,16820,-3400,-3468,-2487,-176,-308
6942,-6402,4532,18870,10960,-5520,16634,-3794,-2070,-1279,-188,-882
7338,-7124,7708,15414,13950,-5725,16746,-3938,-1972,-730,-42,-895
8358,-8820,7678,13373,15447,-6745,16168,-4066,-3260,-686,561,-468
10126,-8014,9228,13113,17729,-8340,16074,-3674,-1342,-57,395,-602
11034,-8260,13066,7318,18251,-7733,16982,-3088,-2606,-1100,1102,-192
12736,-10950,13740,2188,16938,-8896,17232,-3364,-3142,-562,1210,239
15266,-11008,13796,1261,17334,-12673,17156,-3368,-606,764,950,-135
15312,-9508,15876,-1491,18395,-15750,17216,-3154,-1268,230,1405,-407
16002,-8126,18480,-5868,17641,-16365,16960,-3200,-1362,-158,1702,-276
16354,-7502,19714,-9234,16056,-17502,16750,-3238,-1750,-372,2045,-229
16542,-5954,20844,-6705,15063,-21900,16846,-3250,-1410,-1354,1759,4
16556,-1588,22956,-2893,14046,-27191,16812,-3638,-1568,-1433,1249,-22
16770,6984,24648,-5182,10983,-28223,16798,-4202,-1624,-484,786,1
18176,12080,25024,-13139,5491,-23206,16718,-4196,-804,38,506,227
19732,13200,24286,-19959,-155,-17156,16584,-4138,-140,1103,235,-13
21166,12238,23172,-21112,-4612,-14428,16426,-3976,-838,1948,41,-477
21800,12822,22734,-19638,-9100,-13715,16768,-3682,-420,2314,-623,-867
21766,14456,20986,-17778,-14171,-12726,16756,-3046,248,1803,-1305,-924
20554,16810,18310,-14423,-18710,-10860,16552,-2548,196,1107,-1782,-879
19652,19408,15796,-11654,-22561,-7314,17064,-2578,406,499,-1928,-982
18326,19794,12160,-9189,-25030,-3209,17226,-2778,246,31,-2111,-1074
16724,19794,8976,-6038,-25308,840,17038,-2894,-68,-241,-2278,-1135
14962,18508,5694,-3356,-24526,4740,16982,-2680,-464,-586,-2220,-1170
13630,16524,3104,-778,-20433,8060,17166,-2556,-676,-942,-2552,-1135
12468,13808,1240,1668,-18019,9501,17464,-2600,-692,-1181,-2880,-930
11458,11282,330,4732,-15916,10053,17330,-2776,-762,-1303,-2971,-568
8970,9916,810,6665,-13500,10112,17380,-2840,-1342,-1544,-2919,-300
7876,8034,92,7936,-12362,9796,17164,-2792,-1738,-1572,-2705,-171
7846,6896,-224,9853,-10873,10769,17068,-2684,-2656,-1394,-2658,-64
8112,4720,-956,10405,-9203,10392,17288,-2688,-3124,-1057,-2569,77
7384,3176,-1312,12537,-6459,9475,17156,-2498,-2946,-1021,-2333,215
5606,2212,-934,13528,-5126,10034,17086,-2580,-2792,-863,-2139,311
4556,-8,-1160,12613,-6923,10323,17096,-2778,-2854,-788,-1917,417
4150,-2366,-2210,13937,-6154,9578,17316,-2852,-3042,-739,-1919,610
3948,-3460,-3512,16925,-2160,7572,17172,-2884,-3048,-187,-2070,981
4278,-3522,-3376,20272,3018,6073,16648,-3428,-3664,472,-1724,1481
3922,-3338,-1510,21645,8372,5580,16530,-3712,-2156,1910,-1913,1259
