# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-32768, 3180, 3812, -32768, 9933, -6801, 32767, -7126, 2424, 166, -6745, 88
-32768, -930, 3704, -32768, 9540, 1232, 32767, -6398, 4850, -1902, -8719, -167
-32768, -5894, 3598, -26009, 5962, 10468, 32767, -6196, 996, -142, -4809, 653
-32768, -10214, 3188, -12111, 2086, 14400, 28054, -5486, 678, 134, -4796, 150
-24108, -10380, 3000, 4143, 836, 15530, 21436, -3534, 102, 143, -6383, 82
-11134, -5704, 3314, 15449, 3686, 14489, 16592, -2270, 2520, 10, -6301, 1329
-6602, -4648, 16782, 14860, -4540, 5387, 12100, -1718, 2980, -2114, -3931, 2867
4068, -6134, 23074, -1267, -27420, -12699, 5404, -4, 392, -1807, -2434, 3073
7578, -4140, 10788, -4537, -27143, -7326, -72, 1920, 812, 478, -791, 4623
6008, -2786, 2210, 9076, -8824, 697, -2238, 1784, -834, 1680, 1332, 5697
5468, -664, -1156, 14277, 1187, 6133, -3436, 416, -2138, 104, 3532, 6500
3670, -2474, 228, 18380, 10623, 10237, -3606, -942, -1546, -2049, 2926, 4874
1412, -3624, 1418, 21118, 16019, 7725, -3516, -386, -890, -2036, 637, 1314
466, -2490, 290, 22579, 16732, -577, -2396, -186, -654, -1292, 450, -52
-1972, -894, -448, 25060, -7558, -1498, -514, -36, -1654, -2451, 109, -513
-1114, 3198, 26, 23223, -7363, 243, 756, -448, -1676, -3900, -264, -836
-2072, 4074, 842, 15611, -5829, 2137, 2462, -554, -1854, -3433, -660, -608
-4790, 2818, 1144, 6000, -5234, 4054, 4216, -1414, -2154, -1807, -1246, -693
-9684, 584, 1106, -2326, -4505, 2281, 8580, -3726, -3168, 355, -1086, -1861
-20742, -1980, 704, -6353, -3866, -1827, 14362, -5868, 3222, -6754, -3106, -2687
-32768, -3868, 1126, -11092, -7747, -6515, 32767, -19850, 9464, -17267, 3537, -15916
-32768, -3312, 2504, -15729, -8278, -10751, 32767, -11846, -256, 7189, 2709, -3710
-32768, 1262, 4946, -22873, -2423, -7598, 28438, -6478, -7466, 6915, 15025, -198
-32768, 5350, 6092, -29145, 5096, -15590, 20504, -6432, 5302, 2908, -694, 109
-31488, 4200, 6460, -30952, 15796, -18711, 29162, -6804, 2938, -2766, -4518, 193
-32768, 1696, 7748, -25937, 18625, -8799, 32767, -5532, -2688, -5395, -3813, 568
-32768, -3696, 8226, -16081, 14546, -1450, 32767, -6586, -1248, -2873, -5089, -2796
-32768, -8042, 7632, -3933, 7181, 3458, 32112, -7862, -2500, 302, 307, 73
-31654, -7676, 6618, 8125, 1650, 5146, 26480, -5924, -2008, 952, -1755, 766
-21790, -5070, 6608, 16212, -2750, 1488, 21714, -4122, -734, 877, -2322, 922
-12558, -3136, 7830, 17631, -4001, -4978, 18006, -2700, 1068, 2295, -1713, 3177
-4696, -1884, 7728, 19212, -94, -12179, 12860, -2186, 2742, 1712, -174, 5146
-146, 2202, 5012, 19521, 3725, -12716, 6590, -1890, 3300, 2349, -246, 3293
3518, 6944, 2766, 15116, -204, -6367, 848, -216, 1012, 4093, 322, 2806
4442, 8186, 2316, 8415, -4042, -989, -1752, 768, 148, 5327, 2132, 3157
2210, 5694, 2858, 2799, -3449, 770, -2970, 1642, -1254, 4806, 2175, 4442
1564, 1752, 4232, 863, 2732, 2269, -2154, 1426, -1460, 3543, 2882, 5366
74, -458, 4088, 3703, 8661, 3586, -3842, 548, -244, 2094, 1378, 2697
136, 670, 2676, 6587, 8123, 830, -3742, 194, -72, 2796, 247, 1244
-336, 3534, 570, 7268, -2091, -1746, -2160, 564, -586, 2081, -1000, -808
542, 4452, 1114, 9399, -10302, 1818, -968, 110, -1384, 899, -882, -1251
906, 5116, 654, 7576, -7690, 4390, 344, 212, -1962, 341, -1047, -862
-2968, 3086, 816, 5253, -4819, 6552, 2330, 46, -1802, 455, -1141, -467
-11186, 116, 1546, 3723, -2774, 6857, 6596, -1528, -3472, 2361, -1540, -816
-28698, -2018, 2662, 45, -3755, 4194, 21084, -9774, -4004, -6985, -4101, -5479
-32768, -5076, 1678, -4751, -10409, -775, 32767, -32768, 8004, -6669, -4765, -20559
-32768, -1664, 6180, -11452, -3634, 1949, 32767, -13366, -3312, 8722, 5094, -376
-32768, 6684, 4384, -24419, -971, 5525, 32767, -1844, -4840, 5798, 14092, 2984
-32768, 4870, 7054, -32768, 5686, -9213, 27090, -8358, 12748, 3639, 1765, 4538
-32768, 442, 7130, -28601, 22539, 447, 32767, -8982, 1920, -127, -4589, 495
