# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
# --- disconnect ---
-4966, 17638, -2902, -26244, 6279, 32767, 17116, -3716, -4588, 1779, -709, 908
-2128, 11028, -1846, -20174, 4099, 32767, 16990, -3952, -3624, 1851, -657, 1164
550, 10804, 216, -16610, 3834, 32767, 16534, -3314, -3556, 2570, -1189, 1429
956, 6444, 1230, -17223, 4500, 32767, 16108, -3490, -4114, 665, -568, 1262
1456, 2892, 2330, -15862, 2573, 32767, 16456, -2908, -3466, 1801, 356, 1147
2144, -1908, 2488, -12899, 1074, 32767, 17018, -3024, -4940, 1360, 689, 1507
3046, -3382, 2808, -8422, -32, 29522, 17194, -2198, -4248, 761, 1720, 1103
4300, -4746, 2790, -6983, -380, 25415, 16294, -2358, -3928, -163, 1560, 331
5292, -6712, 3192, -6503, -390, 22225, 16160, -3042, -3618, -268, 322, -224
5844, -8872, 3760, -6835, -632, 19610, 17108, -2716, -2094, 685, -1927, -313
6562, -12466, 3946, -5819, -1954, 15747, 17504, -3800, -3440, 662, -2445, 254
7792, -14534, 3676, -2895, -2473, 10034, 17326, -4188, -4584, -705, -590, 667
8544, -14504, 3392, -45, -2075, 4505, 16582, -4514, -2590, -724, 745, 1119
8462, -15110, 4050, 3242, -2791, -37, 15408, -3662, -3450, 885, 534, 1402
8182, -14746, 5030, 6168, -3533, -4462, 15522, -3602, -2888, 1060, 1294, 1295
7594, -12812, 5696, 5465, -3689, -8680, 16174, -3540, -3096, 1147, 1041, 804
6588, -13324, 4936, 4618, -4352, -12363, 16558, -3646, -2832, 1142, -97, 332
5776, -13830, 3560, 9014, -5802, -18048, 16446, -3538, -2714, 1026, -1170, 72
5560, -11280, 2208, 14350, -6907, -24128, 16006, -3396, -2694, 1370, -1529, -130
6012, -7754, 1672, 15269, -7601, -28048, 15782, -3238, -3114, 626, -1364, -281
5710, -6468, 1274, 13939, -7795, -30881, 16206, -3070, -2612, -160, -969, -485
4486, -4954, 278, 16227, -9163, -32768, 16826, -2982, -2172, -1158, -405, -588
