# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-10694,-8112,4670,-2703,-3061,3732,14542,-2326,3146,2426,-2079,-330
-10834,-8912,4580,-573,-2453,2827,16968,-1280,3216,1332,-1442,-632
-12154,-9678,5196,1522,-1544,1687,19224,-696,3010,16,-141,-932
-14562,-11306,6528,3421,-275,-354,21526,-190,1870,-412,1341,-1768
-16770,-12568,7062,7914,2591,-5896,24636,-476,936,-251,3026,-1958
-18606,-8994,7528,13030,8059,-12831,25672,-1414,-1138,-1547,4040,-994
-21850,-2966,8764,13183,10058,-14149,25490,-830,-2668,-1282,4823,-415
-22864,122,9006,8509,7386,-8814,23188,984,-3352,-183,4206,-286
-22414,-636,9370,3077,3470,-2004,20696,1846,-5036,-553,2978,-146
-21562,-3252,9776,-289,1421,1216,20364,996,-7118,-1354,883,625
-20190,-4324,9418,-1027,1245,541,20696,-1016,-9856,-1119,-2950,1765
-18346,-2836,9034,-822,1811,-662,21870,-2718,-10048,2303,-3834,2398
-16006,-950,9156,-2993,2527,205,21746,-2732,-6722,5295,-2977,2309
-14516,-924,9558,-7030,2937,1673,19776,-1238,-5252,6733,-1390,2132
-12828,-988,9886,-11850,2057,2526,17610,54,-3396,6165,-251,2109
-12828,-1726,10190,-16472,225,2535,15594,1056,-2838,4834,-99,1870
-10472,-1282,9882,-20407,-2818,2906,14606,1334,-2812,3823,-602,1648
-10438,-2082,9666,-23037,-5599,1764,14206,938,-2994,3379,-1437,1247
-11182,-2876,9340,-23009,-8313,956,14690,244,-1974,3153,-2385,816
-12476,-3524,9084,-20812,-10453,56,15592,-484,-1440,2697,-2891,609
-13464,-4164,8902,-17028,-10807,-445,16462,-342,-1638,2115,-2872,564
-13948,-4496,8830,-12340,-9083,-1041,16026,154,-2484,1069,-2800,449
-13644,-4662,8448,-6612,-6140,-1884,15012,186,-3388,384,-3091,125
-12446,-3852,7584,-122,-3579,-2539,13998,-504,-4056,83,-3824,-187
-10700,-2500,6490,5269,-1779,-1970,13082,-856,-4604,287,-4463,-454
-9312,-2408,5868,8633,-724,-583,13310,-112,-3870,721,-4307,-894
-8630,-3376,5588,10861,-308,81,14996,336,-2040,223,-3511,-809
-9698,-4214,5400,11972,-318,-864,15618,-1636,-2488,240,-2467,-558
-10930,-3918,5310,10624,156,-2002,15748,-3726,-2256,1019,-654,-652
-12706,-3628,5478,7271,109,-2604,17092,-3582,-2622,1202,819,-91
-14656,-2900,5924,2396,-605,-1846,18472,-1834,-3828,2401,1169,467
-15794,-2598,6470,-3927,-1470,399,18164,-1048,-2180,3439,1556,265
-16042,-3594,7246,-8528,-2661,3188,17748,-2178,-1006,4108,2280,-302
-15776,-5092,7778,-9406,-3622,4866,17880,-3036,-874,4118,2545,-426
-14478,-5518,8006,-8281,-3532,5707,16564,-2644,-1032,4301,1822,-418
-13034,-5638,8110,-6798,-2855,6369,14662,-2146,-1468,4219,469,-301
-11530,-6184,7904,-4612,-2568,6607,13580,-1630,-1544,3843,-926,-281
-9888,-7046,7464,-1223,-2460,6186,13804,-1142,-1350,2941,-1780,-224
-9474,-7738,7346,2177,-2052,4936,14806,-1372,-1874,1937,-2233,58
