# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
16662,8614,1550,9352,1620,5828,16212,-3682,-1972,1122,-81,-409
16016,8330,2434,12538,1166,9347,16504,-3368,-2212,590,-376,-165
15258,6328,3686,16075,747,12184,16622,-3160,-1868,193,-484,-130
14644,2972,5572,18632,1269,15545,16708,-3398,-1284,-179,-929,-284
14028,-2096,8530,16965,2143,19674,17022,-3552,-2384,148,-980,-392
12778,-8302,11590,11612,1922,22286,17414,-3430,-2284,385,-670,-214
11820,-17182,14654,6004,-426,21327,17308,-3106,-2744,249,-1070,-109
12104,-24418,16208,2408,-3156,15998,16800,-3252,-4386,-92,-908,51
12114,-27486,16124,629,-4669,7012,16692,-3420,-3966,-305,-963,116
11212,-26162,14840,-598,-5308,-2506,16586,-3662,-3960,-688,-1169,375
10590,-21494,12714,-3786,-5950,-8803,16532,-3750,-3592,-579,-1188,602
10710,-16336,10108,-8380,-5877,-11824,16352,-3662,-3222,-268,-1527,544
11110,-11136,7668,-12932,-5076,-12998,16260,-3570,-2978,51,-1520,458
11268,-7034,5512,-16127,-4471,-13289,16318,-3384,-2818,121,-1598,480
11854,-2972,3910,-17586,-3956,-13633,16314,-3148,-2738,77,-1464,539
12504,484,2432,-17540,-3502,-14136,16394,-3150,-2378,-134,-1448,550
13064,4082,530,-15261,-3467,-14372,16540,-3130,-2072,-360,-1432,543
13752,7528,-1504,-12177,-3765,-13520,16470,-3336,-1780,-619,-1248,463
14962,10294,-3622,-8357,-3346,-11288,16540,-3662,-1946,-655,-1237,300
15682,11798,-5036,-3674,-2640,-8261,16562,-3832,-1944,-728,-1358,243
16388,11658,-5366,1087,-1630,-4269,16754,-3856,-2454,-664,-1458,148
16950,10834,-4890,4244,-275,81,16554,-3988,-2812,-558,-1366,143
17080,8582,-3958,7999,872,3532,16188,-3992,-2868,-498,-1516,222
16874,7360,-2766,11906,1797,5931,16088,-3596,-3286,-617,-1455,306
16266,5752,-1008,15226,2791,7750,16638,-3374,-3590,-784,-1337,232
15670,3898,1254,18508,4151,9982,16948,-3620,-2980,-649,-1796,127
15194,168,4892,19447,5828,14309,17224,-4022,-3420,-977,-1806,241
13958,-4744,8288,15022,6551,19246,16858,-4018,-4874,-1039,-956,482
12246,-11932,11198,9697,4395,20022,16794,-3718,-3468,-1019,-863,510
11968,-19996,13394,8310,973,16917,17286,-3728,-3826,-365,-924,265
11650,-24970,14636,5215,-1589,12084,17298,-4146,-5098,-460,-99,290
10730,-27244,13904,-656,-3060,5271,15956,-4158,-4990,16,717,371
9356,-25728,11536,-5115,-3875,-2656,14876,-3762,-4930,-149,1170,441
8706,-21130,8834,-8652,-3341,-9791,14780,-3968,-4572,-487,181,493
8554,-15844,6414,-11465,-1941,-14756,15904,-3900,-3836,-914,213,337
9288,-10240,4234,-14514,-231,-17174,17700,-4096,-4114,-643,416,299
10238,-5314,3158,-17666,2244,-18131,18152,-4302,-3646,-431,1515,400
11598,-978,2154,-18660,4988,-19345,17108,-4134,-3178,42,1017,36
12308,2506,1010,-15426,6480,-20687,15726,-3632,-3182,-5,904,30
13030,6014,462,-12013,6755,-18843,14558,-3136,-4090,-398,1276,278
14734,9718,-1070,-12054,6906,-14498,14946,-3798,-3126,-1198,2017,474
17482,11942,-3164,-10360,6729,-11490,16740,-4654,-2150,-134,1540,-204
19790,13316,-3956,-3648,6518,-10092,17520,-4960,-2036,716,612,-505
