# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
5756,13536,-8316,-185,18759,-6777,17458,-1338,-3736,8195,-2514,-475
6958,13240,-8328,1718,23782,-6541,19146,-2790,-3272,9071,-2214,-558
5774,13472,-5800,4333,28651,-8103,19304,-4152,-2248,9535,-1558,-759
9510,16318,-7058,9409,29791,-11106,17118,-4650,-1254,9310,-2196,-977
13696,20440,-4872,11169,32767,-10107,16096,-3656,-2602,8747,-2415,-824
13482,19770,2492,12918,32767,-6944,15454,-2650,-2948,9894,-2433,-1723
16898,18038,6884,15366,32767,-3028,14448,-3414,-2482,9536,-1578,-2115
20582,15334,7208,18466,29542,-883,15558,-4550,-2594,9830,-1117,-2517
19870,13666,8800,23667,29532,-2897,17374,-4770,-3128,11015,-514,-2737
20554,15378,11220,26064,27757,-3121,18198,-5362,-2966,11803,1073,-1681
21524,15154,11980,26492,25321,445,18758,-5606,-3060,12252,723,-1351
21000,14436,13412,28699,23965,2529,19216,-4744,-2758,12985,-447,-1473
20700,14140,16048,29304,22869,3654,19356,-4484,-3334,13041,-494,-957
21382,12804,17422,29374,19781,3847,18110,-4930,-3064,13179,-565,-507
22028,13226,17040,32477,16869,2182,18080,-4604,-1658,15113,-1901,-798
21444,14926,18464,32767,15801,3867,18532,-3328,-2968,15315,-1895,-825
21166,14110,19948,30890,11930,10118,17154,-3456,-4364,13900,-1267,-72
21160,9910,17814,29646,7266,12861,16014,-4166,-3016,15058,-2598,176
20466,9196,15460,30872,5387,12113,16332,-3688,-1386,15295,-3235,261
21044,8894,17412,27233,4115,16614,15794,-3748,-2364,13576,-2804,676
21084,3430,16750,23285,-897,18956,15528,-4604,-3030,13284,-3325,690
21092,2196,14314,24388,-4612,14185,16072,-4372,-2118,13499,-4145,405
20846,5044,12854,23865,-6795,11981,16538,-3608,-2798,12874,-5035,38
21036,5046,11874,19978,-8665,15762,16170,-3780,-3578,12112,-5755,-211
20998,2234,10558,16133,-11259,18648,15280,-3740,-3312,12094,-6177,-438
20674,484,8756,15055,-13477,16850,15062,-4136,-2836,12233,-6415,-495
20360,236,7510,13909,-14155,14632,15310,-4684,-3340,12776,-7014,-337
19158,-1158,7686,10658,-14936,14728,15140,-5220,-4270,12877,-7856,-10
17772,-3316,6814,8867,-17283,13444,15212,-5436,-4162,13118,-8230,256
17142,-3686,4430,8686,-18231,10437,16260,-4932,-5258,12671,-8628,239
15740,-3878,3938,6440,-16685,8941,17284,-3884,-5492,12490,-8473,369
13818,-5546,3208,3854,-17203,7786,17984,-3474,-5248,11232,-7697,-227
13610,-5606,476,4098,-17603,6163,18512,-3044,-4826,11295,-7524,-1451
