# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
7552, 2172, 23996, -26440, -25442, 13017, 16168, -7488, -1192, -16908, -410, -6923
5896, 2924, 20224, -27162, -24767, 11400, 16144, -7872, -2096, -15275, -908, -6760
5224, 3492, 17136, -29502, -22675, 10567, 15980, -7596, -1952, -14284, -630, -5921
4256, 4244, 14684, -32768, -20544, 10871, 14892, -7064, -2128, -12657, -686, -4562
3660, 4972, 11844, -32768, -18440, 9951, 14528, -7152, -1432, -11319, -767, -3449
2980, 4072, 9208, -32768, -16063, 9040, 15144, -7460, -404, -10875, -819, -2830
2564, 4532, 6752, -32768, -12809, 8326, 15640, -7260, -316, -10376, -946, -2504
2444, 4780, 4880, -32768, -9039, 6036, 16088, -7136, -328, -10185, -377, -2239
1644, 4828, 4396, -32768, -5893, 3841, 16400, -6884, -40, -10023, 67, -2075
2504, 6232, 2656, -32768, -2672, 1505, 16228, -6720, -408, -10084, 638, -2039
2184, 7104, 1868, -32768, 508, -318, 15996, -6644, -440, -9743, 1154, -2079
2600, 7352, 392, -32768, 2625, -1436, 15536, -6608, -624, -9695, 1491, -2121
3264, 7720, -1136, -32768, 5596, -2943, 15160, -6560, -56, -9631, 1482, -1897
2896, 7736, -1852, -30632, 7505, -3517, 15032, -6508, -204, -9755, 1634, -1620
3288, 8808, -2524, -27337, 10645, -5955, 15240, -6316, 312, -9868, 1659, -1212
3748, 10064, -3016, -24352, 13780, -8114, 15796, -5720, 1500, -10211, 2112, -1001
4328, 12256, -2136, -21730, 17662, -10011, 21260, -5276, 952, -10785, 2268, -1095
5008, 13372, -1536, -18836, 21580, -12351, 22040, -4448, 724, -9936, 4915, -1203
6680, 15928, -168, -14501, 24992, -14697, 13900, -4580, 188, -8608, 6601, -2078
8204, 19024, 1040, -11046, 27537, -15186, 13156, -4944, 2888, -7990, 4760, -3233
9788, 20576, 2452, -9310, 30671, -13458, 14680, -3224, 876, -8049, 4541, -2463
12640, 20872, 3888, -4533, 32289, -13117, 15680, -4208, 7036, -10049, -370, -3384
15636, 22240, 5324, 1308, 32412, -14622, 18944, -3696, 2228, -7700, 7672, -1853
19672, 23560, 6616, 7231, 31865, -14802, 21668, -3576, 5688, -7684, 5338, -2734
26060, 24624, 9640, 11696, 31722, -11895, 21092, -1348, 4036, -5800, 4879, -3362
31240, 24576, 13544, 15940, 30382, -6540, 18892, -1156, 2308, -6729, 7199, -3201
32767, 23476, 17884, 19100, 26693, 1456, 17504, -1232, 3180, -7456, 9465, -3832
32767, 19896, 24244, 19714, 21603, 12187, 14224, -1800, 3188, -8843, 6754, -3681
32767, 13784, 30284, 15179, 13432, 22594, 11836, -1852, 3480, -8779, 3626, -3237
32767, 6876, 32324, 11510, 653, 26707, 11848, -4156, 4684, -12173, -2103, -2989
32128, 1532, 31340, 8220, -10682, 26333, 14936, -2252, 1624, -13547, -4363, -1513
26708, -640, 30176, 3508, -17309, 24994, 16960, -1388, 272, -15774, -1302, -1879
20124, -900, 27904, -1821, -20828, 24337, 22120, -12048, 9020, -25477, -13690, -16037
14652, -752, 26696, -5925, -22786, 23428, 18220, -3172, -3868, -13260, 13466, -2168
11952, -916, 25492, -10156, -23064, 21845, 14556, -2704, -3012, -9380, 3416, -3460
9104, -1888, 24288, -14465, -22678, 18775, 17232, -4324, 3120, -11486, 2400, -3745
6780, -2416, 22828, -18202, -22342, 15100, 16576, -1784, 1408, -12100, 600, -4044
4628, -2632, 21108, -19931, -22434, 12001, 16140, -1420, 584, -11877, -1215, -3534
4080, -1820, 18952, -23282, -20798, 9392, 18160, 52, -2996, -12871, -4061, -3369
2780, -1308, 16588, -27150, -19006, 7767, 15636, -2912, -944, -12035, -2353, -3176
1728, -656, 14356, -30893, -16891, 6546, 16444, -2560, -1012, -10353, -2542, -3324
808, -16, 11468, -32768, -14492, 5172, 15376, -3372, -816, -9812, -3114, -3042
108, 1296, 9272, -32768, -11381, 3305, 15864, -3092, -1368, -9406, -1409, -2059
-492, 2344, 7768, -32768, -7444, 2159, 17156, -3136, -140, -9562, -337, -1244
-464, 3268, 6900, -32768, -3715, 97, 19940, -5056, -656, -9863, 881, -623
-1152, 3176, 6172, -32768, -419, -2199, 19752, -6188, -596, -9084, 2265, 180
-152, 4512, 4924, -32768, 2227, -4483, 19736, -6312, -132, -8461, 3150, -342
1008, 5100, 4336, -32768, 5558, -6967, 18964, -4524, 1728, -9098, 4572, -1341
2104, 6552, 3708, -32768, 9488, -9671, 17776, -4128, 2068, -10322, 5345, -2511
2720, 9212, 3888, -31856, 12290, -11369, 16452, -3856, 992, -11271, 6033, -3255
3348, 12164, 4388, -28933, 14354, -13148, 15972, -4072, 2504, -11654, 5927, -3342
4800, 15160, 5136, -26809, 17865, -14510, 15724, -4620, 972, -12051, 5472, -2999
6348, 17140, 6168, -22667, 21884, -15791, 15104, -5496, 2852, -13146, 5636, -2330
6428, 18488, 5720, -18581, 22487, -16065, 14040, -5592, 3500, -10960, 4301, -2228
7772, 19816, 4808, -16011, 23109, -15384, 14656, -7616, 2140, -9090, 4008, -1715
9680, 19632, 3720, -13742, 24548, -13966, 13720, -6424, 3668, -8378, 4291, -369
13012, 18832, 4028, -8363, 26845, -14327, 14756, -4656, 4024, -9439, 4093, 40
16344, 20308, 5720, -2756, 28645, -15618, 15636, -3704, 2764, -7854, 5493, -964
19668, 21300, 7920, 2279, 28886, -16518, 14472, -3332, 5140, -9742, 4493, -1633
25360, 21608, 10332, 7351, 26491, -14135, 14844, -2528, 5916, -12689, 4127, -2116
30072, 20996, 12900, 9399, 22915, -7842, 13900, -3016, 3292, -13190, 4787, -2626
31740, 18320, 15752, 13397, 19206, -2719, 14788, -2628, 4904, -14639, 2403, -3374
32767, 14844, 17968, 16278, 17954, 4160, 15384, -2584, 3488, -17372, 742, -3389
32767, 11804, 22584, 12514, 15060, 14307, 15408, -3720, 4912, -19978, -1155, -3561
29296, 5772, 26016, 7513, 6465, 20469, 14840, -4704, 4228, -17996, -1315, -3615
28840, 1860, 29132, 4696, -1894, 21771, 15516, -3708, 708, -18654, -2223, -2809
27276, -664, 30208, 1640, -7298, 21126, 16012, -4712, 724, -19122, -1740, -1870
23472, -2416, 30032, -925, -14106, 19221, 16472, -4016, 1080, -19636, -404, -1469
20688, -1596, 29152, -3489, -19345, 17877, 20380, -4332, 956, -19905, 281, -1958
17884, -316, 28872, -8531, -20351, 16696, 21796, -3616, -332, -18355, 676, -2698
13848, -268, 27464, -13680, -21131, 16247, 17488, -4796, -736, -18189, 2418, -2732
10380, -216, 26156, -16971, -23586, 15409, 13984, -4400, -1236, -16848, 926, -2922
8216, -872, 23672, -20053, -24099, 14266, 13976, -4352, -1632, -16088, 967, -2380
6780, -548, 21024, -24555, -22761, 13676, 17376, -3468, -740, -16737, 1404, -1618
5288, -656, 18284, -28031, -20608, 11366, 19396, -3392, -608, -15750, 1986, -1574
4148, 232, 15684, -29418, -19037, 8751, 20564, -4116, -1808, -15547, 2377, -2159
3364, 852, 13136, -30389, -16915, 6399, 19876, -5008, -840, -13868, 2714, -2643
3512, 2152, 10824, -32768, -13493, 5881, 18660, -5056, -708, -13361, 2741, -2733
2636, 2596, 8896, -32768, -10053, 4433, 17524, -5072, -1684, -13361, 2967, -2769
1816, 3316, 7108, -32768, -6920, 1788, 16620, -4816, -1404, -13087, 2595, -2749
1676, 4036, 6072, -32768, -4274, -1099, 15816, -4140, -1400, -12900, 2442, -2620
2468, 5956, 3840, -32768, -1374, -3231, 15696, -4012, -1160, -12655, 2561, -2680
2620, 6776, 2772, -32768, 651, -4290, 16040, -3664, -1656, -12997, 3166, -3120
2012, 7120, 1536, -32575, 2837, -5485, 16596, -3608, -1516, -12554, 3511, -3441
2836, 7144, 452, -30521, 4800, -6403, 17120, -3500, -796, -12354, 4409, -3706
3084, 8520, -208, -28607, 7416, -6533, 17160, -3212, -1188, -12126, 5107, -3942
3320, 9032, -524, -28055, 9834, -6388, 16976, -3396, -1672, -12355, 6217, -3880
4652, 8948, -336, -25697, 12824, -7302, 16376, -3680, -8, -12850, 6302, -3629
6100, 10708, 732, -22993, 16169, -9477, 15840, -3144, 916, -13197, 6261, -3154
6788, 12728, 2572, -19528, 18358, -11454, 15744, -3164, 308, -12617, 5790, -2613
7892, 14256, 3952, -17769, 19699, -12977, 16364, -2372, 856, -11490, 4807, -1995
9436, 16028, 4360, -15654, 20349, -14072, 16556, -2976, 120, -11922, 4897, -1165
10512, 17864, 5384, -12543, 21172, -14466, 16636, -2600, 288, -10772, 5171, -503
11852, 18752, 5668, -10571, 22529, -14607, 16580, -2900, 2072, -9406, 3820, -645
15564, 18928, 5392, -6970, 23194, -15822, 17260, -2232, 4136, -11581, 2739, -501
18872, 19760, 6956, -2043, 23383, -16938, 17224, -1364, -3388, -12066, 3949, -817
21264, 21332, 7684, 3087, 21791, -18303, 17200, -1372, 4540, -13577, 5777, -450
26012, 21584, 7832, 7892, 18970, -17752, 17504, -1076, 4020, -13799, 4801, -1539
30252, 21356, 9444, 9294, 17345, -12089, 16964, -1516, 1176, -16573, 7688, -1058
32767, 18268, 11136, 10468, 14836, -5829, 16444, -2732, 4576, -19025, 6991, -1108
32767, 14396, 13900, 13513, 10923, -638, 16364, -3516, 4260, -18523, 6269, -1698
32767, 11008, 17368, 13863, 7786, 5806, 15824, -4500, 1512, -19399, 6268, -1928
32767, 7176, 22416, 12716, 3665, 12316, 15588, -5456, 2020, -21378, 5625, -2759
32152, 3200, 26996, 7542, -2469, 18597, 15256, -6624, 2276, -21321, 5261, -3671
29036, -1188, 30036, -399, -10494, 23416, 15628, -7136, 1700, -20303, 4587, -3989
24628, -5660, 30660, -7412, -17006, 24173, 16420, -6032, -316, -20087, 5061, -3812
20308, -7744, 29056, -10740, -21872, 20357, 15928, -6312, -644, -18061, 3535, -4423
15644, -7168, 26456, -12575, -24831, 15397, 15332, -6448, 1480, -16035, 3244, -5082
12548, -4736, 24288, -15002, -25335, 12077, 14780, -6484, -500, -15107, 2342, -5245
10136, -2744, 21932, -17536, -24055, 10543, 15020, -6352, -216, -14379, 1249, -5279
8356, -932, 19388, -20859, -22683, 10243, 15428, -6400, 60, -13399, 580, -4867
7820, 260, 17360, -25014, -20315, 11340, 15836, -6140, -1236, -13012, 796, -4435
6736, 400, 15160, -28900, -17751, 11278, 15728, -6612, -156, -12172, 130, -4286
6284, 812, 13292, -30754, -16298, 10365, 15600, -6936, 112, -11810, -142, -3834
5868, 836, 11544, -32768, -13781, 9117, 15888, -6584, 588, -11100, 19, -3445
5320, 1676, 10116, -32768, -11613, 7974, 16076, -6528, 212, -11134, 33, -2795
5380, 2276, 8728, -32768, -8501, 5659, 15844, -6244, 300, -11213, 270, -2541
5268, 3440, 7756, -32768, -4826, 3849, 16044, -5976, -196, -10966, 351, -2232
4264, 3560, 6996, -32768, -2067, 3370, 16260, -5932, -84, -10730, 888, -1800
