# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-11878, -2058, 6884, 4052, -148, -78, 14358, -3316, -632, -3452, 1372, -734
-12260, -1536, 6526, 4413, -971, 24, 14958, -4384, -884, -3610, 381, -243
-13394, -1472, 6474, 3885, -901, -85, 16574, -4866, -624, -2625, 61, 222
-14378, -946, 6800, 2069, -121, -297, 17164, -4604, -1048, -1003, 156, 227
-14610, -1216, 6836, 59, 832, -540, 16898, -4004, -1096, 783, 860, -84
-13990, -1228, 6736, -120, 1182, -662, 16070, -3704, -1068, 1907, 963, -341
-13188, -886, 6748, 175, 1324, -398, 15542, -3210, -936, 2688, 359, -578
-13114, -656, 7010, -939, 1364, -355, 16524, -2832, -920, 2999, -82, -649
-13710, -528, 7040, -2698, 1316, -845, 17462, -3024, -840, 3196, -324, -667
-13740, -658, 6938, -3920, 1779, -1537, 17012, -2972, -650, 3935, -67, -689
-13842, -492, 6932, -3594, 2342, -2063, 17084, -2428, -864, 4376, 279, -716
-14456, 122, 7062, -2935, 2523, -2360, 17440, -2188, -1116, 4210, 103, -706
-15468, 390, 7448, -2573, 2456, -2227, 17654, -2186, -992, 3721, -130, -624
-16024, 544, 7972, -2248, 2307, -1803, 16958, -2054, -1176, 3556, -410, -622
-15698, 918, 8254, -1930, 1901, -1328, 16352, -1844, -1578, 2979, -609, -671
-15094, 1158, 8274, -1689, 1026, -240, 16456, -1658, -1714, 2291, -1260, -653
-14736, 460, 7988, -1202, -484, 1139, 16752, -1444, -1744, 1675, -1798, -571
-14522, -502, 7708, -202, -2157, 1899, 17054, -1336, -1390, 1115, -1748, -600
-14050, -1170, 7046, 1241, -3056, 1795, 16802, -1296, -1388, 496, -1215, -556
-13278, -1002, 6682, 2337, -3093, 1328, 16210, -1330, -1640, 180, -885, -573
-13022, -572, 6406, 2317, -2573, 900, 16156, -1206, -1980, -171, -838, -663
-13022, -408, 6272, 1566, -2242, 796, 16006, -1016, -2046, -416, -980, -744
-12786, -878, 6090, 1080, -1990, 657, 16128, -1096, -1894, -858, -832, -890
-12852, -866, 6232, 976, -1443, 257, 16580, -1214, -1882, -1169, -633, -991
-13330, -558, 6584, 381, -994, -84, 16988, -1220, -1996, -1185, -289, -1005
-14226, -548, 6852, -186, -790, -471, 17182, -1366, -2258, -1424, 19, -926
-15044, -568, 7028, 52, -856, -726, 17216, -1562, -2414, -1809, -45, -782
-15832, -646, 7232, 808, -722, -917, 17392, -1552, -2860, -2101, -842, -688
-16486, -692, 7554, 1686, -512, -1045, 17560, -1554, -3190, -2431, -2108, -541
-16312, -768, 7840, 2627, -237, -1094, 17542, -1678, -3224, -2622, -3355, -370
-16554, -740, 8082, 3631, -20, -1103, 19012, -1800, -2786, -2905, -4084, -192
-18824, -500, 8332, 4152, -206, -1425, 22118, -2752, -2860, -2980, -4552, -451
-17432, -158, 8520, 3499, -177, -1275, 22504, -3838, -2136, -578, -4380, -688
-15178, -596, 8142, 2270, 503, -744, 18732, -3024, -1706, 613, -2831, -220
-14464, -1460, 7860, 2399, 201, -637, 17052, -1826, -1068, 174, -1080, 774
-14266, -1520, 7564, 2496, -1043, -1185, 16444, -922, -1392, 237, -1263, 891
-13812, -1088, 7374, 2299, -1694, -1768, 15868, -770, -950, -104, -2300, 519
-13816, -558, 7006, 1529, -1717, -1955, 16404, -1264, -546, 128, -2931, -59
-13722, -280, 7138, -515, -1395, -1943, 17128, -2584, -94, -1063, -2307, 111
-13492, -824, 6926, -1119, -1554, -1673, 16638, -3178, -36, -2740, -759, 660
-13384, -966, 6384, 614, -2669, -1335, 16500, -3110, 546, -2282, 1904, 2128
-13978, -334, 6270, 2120, -4006, -796, 16772, -3094, 886, -1391, 2800, 2422
-15388, 40, 6124, 1713, -4621, -53, 17682, -3416, 124, -970, 2614, 2023
-16846, 50, 6044, 1, -4732, 671, 18456, -4264, -72, -383, 2541, 1707
-17172, -222, 5966, -1823, -4149, 1231, 18342, -4344, -512, -211, 2492, 1740
-16244, -930, 5954, -2802, -3390, 1807, 17194, -3658, -764, -378, 1753, 1663
-14644, -1222, 6012, -3179, -2798, 2116, 16346, -3404, -1090, -326, 645, 1073
-13962, -1540, 5874, -4103, -2517, 2194, 16518, -3816, -1570, -253, -210, 781
-13668, -2014, 5968, -4781, -2436, 2010, 17098, -4108, -1168, 9, -550, 476
-13396, -2410, 5902, -4704, -2021, 1657, 16772, -3988, -1122, 683, 160, 674
-12840, -2446, 5834, -3890, -1329, 1227, 16254, -3958, -940, 1226, 864, 817
-12556, -2234, 5776, -2941, -795, 683, 15684, -3898, -954, 1854, 893, 903
-12376, -1836, 5884, -2269, -301, 190, 15148, -4088, -902, 2382, 520, 1000
-12826, -1190, 6170, -2743, 250, -9, 15122, -4584, -876, 2783, 65, 1095
-12944, -994, 6356, -3764, 674, 124, 15042, -5152, -724, 3495, -478, 1155
-13300, -1008, 6682, -4452, 1064, 439, 14978, -5642, -572, 4116, -1243, 879
-13690, -1268, 6904, -5042, 1267, 754, 15590, -5276, -666, 4658, -1750, 412
-13716, -1392, 7200, -5221, 1521, 1072, 16416, -4452, -1240, 5104, -2184, 4
-13616, -1418, 7406, -5329, 1706, 1263, 16386, -4032, -1498, 5330, -2343, -250
-13790, -1420, 7540, -5163, 1528, 1567, 16114, -4078, -1826, 5449, -2673, -478
-14184, -1814, 7548, -4512, 1071, 1893, 16514, -4136, -2048, 5522, -3165, -690
-14940, -1910, 7520, -3331, 669, 1981, 18040, -3784, -1682, 5200, -3322, -693
-16116, -1750, 7722, -2805, 685, 1972, 20092, -3450, -1220, 4784, -2773, -527
-17290, -1616, 7764, -3080, 978, 1776, 22176, -3144, -830, 4330, -1460, -342
-16616, -1442, 7852, -3672, 1485, 1618, 20274, -2296, -124, 4558, 646, -201
-15158, -1300, 7774, -4556, 1761, 1567, 17676, -2402, 154, 4283, 1588, -443
-14234, -1192, 7478, -4828, 780, 1632, 16322, -2968, 132, 3414, 1625, -721
-13708, -1640, 6860, -4038, -788, 2114, 15376, -3502, -100, 3446, 1313, -173
-13622, -1784, 6196, -2648, -1753, 2296, 15076, -3654, 182, 3660, 1102, 356
-13994, -1986, 5444, -1639, -2220, 2094, 16008, -3228, 244, 4588, 1180, 283
-14354, -1710, 5306, -820, -1681, 1805, 16538, -2574, -192, 6137, 1425, -82
-14306, -1422, 4970, -825, -954, 1593, 16508, -2204, 222, 6741, 1792, -284
-13472, -1430, 4150, -462, -1009, 1371, 16118, -1926, 1478, 6153, 1761, -320
-13654, -1474, 3860, 560, -873, 1148, 15978, -1470, 2366, 5157, 1833, -380
-15162, -1280, 4486, 430, -323, 530, 15916, -1196, 2448, 4128, 1787, -504
-16270, -1176, 4422, -748, -204, -615, 16322, -956, 2568, 3407, 1209, -728
-16636, -1186, 4226, -819, -421, -1601, 16880, -932, 2450, 2750, 304, -821
-16786, -786, 4182, 1021, -542, -2101, 16682, -1044, 2082, 2077, -477, -816
-16670, -200, 4174, 3300, -467, -1914, 16636, -1100, 1724, 1405, -1087, -786
-16052, 422, 4386, 4723, -424, -1057, 16614, -1148, 1278, 607, -1578, -689
-15260, 294, 4416, 4241, -263, -230, 16580, -1134, 1316, -145, -1999, -586
-14582, -264, 4644, 3015, 110, -120, 16288, -1038, 1362, -633, -2225, -560
-14116, -588, 4728, 1637, 373, -381, 16134, -1028, 1212, -1076, -2111, -586
-13736, -1004, 4872, 857, 541, -820, 16354, -1166, 1322, -1389, -1793, -682
-13426, -1280, 4926, 1396, 772, -1276, 16198, -1302, 1508, -1471, -1380, -719
-13172, -952, 5120, 2172, 1005, -1760, 15408, -1196, 1642, -1626, -1045, -673
-12960, -470, 5308, 2027, 1048, -2128, 14706, -926, 2090, -1869, -782, -674
-12792, -376, 5730, 1026, 1065, -2278, 14388, -400, 2556, -2277, -516, -638
-12354, -776, 5882, 408, 791, -2376, 13554, 120, 2390, -2717, -178, -411
-11946, -1332, 5376, 815, -125, -2743, 12600, -210, 2364, -3247, -259, -316
-12272, -1184, 5112, 2097, -1632, -3226, 12796, -1264, 1852, -2975, -862, -326
-13302, -912, 4768, 2974, -2510, -3295, 14334, -2112, 1546, -2065, -1592, -389
-16012, -934, 4902, 4041, -3118, -3130, 18936, -2738, 1706, -1844, -1408, -311
-18038, -870, 5160, 4402, -3228, -3083, 21874, -2410, 1242, -1392, -832, -260
-19310, -1044, 4854, 5011, -2940, -3138, 22970, -1836, 1038, -1515, 819, -415
-20832, -532, 4624, 6191, -2486, -3323, 24856, -2222, 660, -2077, 2091, -665
-22154, 556, 5430, 5821, -1074, -3131, 26030, -2326, 324, -1628, 2582, -723
-21446, 1178, 6182, 2926, 1270, -2461, 23228, -2196, 310, -1103, 2596, -634
-19172, 1002, 6778, -278, 3599, -1258, 20292, -2366, -74, -2129, 2229, -589
-16130, 202, 6948, -2400, 4399, -45, 18340, -2922, -426, -2985, 1402, -286
-13280, -728, 7116, -3083, 3676, 1062, 16190, -2916, -954, -2907, 682, -148
-11202, -2168, 8038, -3036, 2344, 1906, 14220, -2638, -1528, -2191, 602, -72
-10690, -3828, 8186, -1923, 878, 1802, 12726, -2442, -1980, -1900, 1013, -361
-10778, -4296, 8362, 976, -289, 403, 12858, -1928, -2358, -2624, 1478, -362
-11322, -4230, 8364, 3540, -251, -961, 14950, -1574, -2682, -4034, 1614, 146
-13374, -4034, 8442, 5783, 434, -2763, 18604, -1724, -2388, -5274, 1901, 742
-15752, -2616, 8546, 6856, 367, -4591, 21252, -2452, -2088, -5576, 2633, 1063
-16718, -1210, 9272, 6215, 450, -5525, 20800, -3670, -1996, -5445, 3385, 1162
-16756, -184, 9834, 4744, 1634, -4719, 18776, -4382, -2344, -5525, 3366, 1191
-15420, 110, 10692, 2791, 3017, -2218, 16694, -4070, -2390, -5370, 2303, 1031
-14194, -1274, 10846, 1174, 3005, -347, 15744, -3330, -2494, -6144, 277, 779
-12906, -2618, 10546, 1611, 1632, 436, 15798, -3044, -2058, -6176, -814, 675
-12126, -3212, 10196, 2487, -85, -79, 15158, -3794, -1450, -5476, -1134, 35
-11420, -2896, 9344, 2807, -1456, -1060, 15312, -3466, -1932, -5287, -1187, -64
-10912, -2218, 8504, 2303, -1637, -1727, 14738, -4094, -1370, -4237, -358, 207
-10924, -1912, 7960, 2167, -917, -2021, 14836, -4486, -1654, -2855, -418, 330
-11420, -1292, 7696, 2261, -40, -2160, 15316, -4840, -1682, -1920, -845, 462
-12056, -740, 7868, 1742, 617, -1932, 15380, -4850, -1288, -1040, -1046, 596
-12858, -746, 8198, 650, 1066, -1689, 15816, -4436, -1296, -394, -1014, 524
-13594, -982, 8146, 423, 1156, -1736, 16772, -4312, -1204, -269, -895, 420
-14138, -642, 8182, 823, 949, -1439, 17514, -3984, -1002, -186, -947, 299
-14422, -538, 8176, 736, 630, -404, 17430, -3502, -952, -95, -875, 247
-14246, -1020, 8168, 823, 72, 325, 16654, -3228, -908, -354, -879, 32
-14074, -1474, 7970, 1165, -428, 486, 16430, -3192, -996, -732, -1153, -237
-13996, -1558, 7632, 1670, -1100, 422, 16684, -3340, -1114, -1169, -1435, -310
-13962, -1606, 7288, 2206, -1575, 494, 16954, -3510, -894, -1470, -1516, -196
