# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-412,11350,58,11832,12997,22200,19308,-3496,-380,11866,-2535,3222
402,8202,-294,12557,12717,19233,17532,-3310,268,10993,-1478,3332
1474,7730,-412,15070,13346,14468,16076,-2658,508,9830,-768,3233
2504,7122,-356,18417,18294,9626,14998,-2366,576,8946,-158,2884
1972,6048,-2200,21471,23662,5771,14750,-2988,1308,8310,-618,2609
2624,5550,-3654,24138,29651,936,14854,-3704,360,7454,-1140,2237
-6996,12278,32767,24580,18249,649,15652,-3994,1148,6978,-1501,1794
24364,4404,-506,9517,3712,2071,17132,-3222,-1460,7391,7,1705
5980,2238,2164,11679,-3331,-2857,15646,-3700,4590,4670,1719,1743
13828,6548,2276,5594,-38,-2463,13898,-3146,3240,4539,-287,786
18968,9958,6036,4625,1468,-1357,15936,-3688,2596,2323,-1048,714
15262,10460,2182,1176,1710,-3341,19204,-4274,1208,1974,-559,236
14342,8872,2732,-152,873,-2538,17712,-3894,1034,1373,-43,142
13546,10984,2198,563,737,-3316,15678,-3626,1432,1132,-675,31
13126,11742,2780,18,1324,-3457,14644,-4310,632,1049,-1650,-227
13086,10618,2592,-2035,1401,-1703,15898,-4964,280,364,-1431,-452
13394,8860,1004,-3372,1115,-278,18174,-4122,768,-81,-710,-523
13136,8602,140,-3692,889,-739,19106,-2526,1104,210,-91,-577
13152,9048,810,-3092,734,-2164,16976,-2780,1382,182,552,-841
12350,9316,2098,-1935,1380,-3215,15272,-3422,1458,-218,874,-875
11130,9844,3436,-2721,1429,-3235,14760,-3900,1256,-547,727,-618
10858,9740,3856,-4283,-637,-1635,15938,-4190,1192,-167,280,-530
11414,10446,3956,-7094,-3242,-374,16994,-4572,794,308,465,-485
12390,8946,3784,-6422,-4926,-1635,17030,-4568,644,1024,721,-513
12284,8346,3102,-3310,-4874,-3646,16508,-4386,602,1542,816,-569
11578,8436,2254,-2573,-4670,-5149,16370,-4432,576,1903,1021,-710
11352,7520,1054,-3801,-4026,-5848,16818,-4408,898,2569,859,-743
11210,6476,202,-5144,-2752,-6770,16718,-4332,854,3511,1019,-684
10584,5350,-312,-5559,-1242,-8622,16524,-4178,726,4134,1292,-527
9696,4512,-832,-4263,432,-11304,16638,-4110,740,4941,1254,-410
9192,4768,-724,-2355,1532,-14046,16902,-3834,614,5771,1119,-249
8682,5864,-530,-1999,2420,-16594,16636,-3420,662,6723,1266,0
7888,6678,-504,-1847,4020,-19380,16508,-3234,670,7834,973,263
6798,7134,-830,-1935,6221,-22303,16692,-2946,1404,9190,1020,471
5010,8946,-1274,-727,8450,-25504,16826,-2728,2150,10357,931,866
3302,10250,-1188,1160,9897,-27900,16838,-2206,2256,11348,824,1283
2944,11544,-1618,-774,10657,-25938,16450,-1366,2986,11783,467,1782
2008,13814,-1234,-3785,12655,-24633,15986,-1292,2916,12000,-507,2074
340,14638,-596,-2646,14839,-25934,16128,-1710,2540,12159,-1604,2233
-1762,14116,4,1019,15758,-26257,16868,-2188,2226,12308,-2321,2598
-3030,18746,1006,569,15518,-24009,17016,-2352,1990,12742,-2992,3082
-3716,21500,2176,-7269,16823,-22454,16936,-2290,1378,13080,-3032,3487
-4332,18840,2890,-12622,18605,-20364,17094,-2530,1262,13793,-3378,3744
-6004,18172,3330,-11966,19405,-20078,17114,-2454,1458,14625,-3682,3848
-8096,18774,4392,-6367,19115,-21019,16778,-2382,830,15315,-3849,4022
-8852,20722,4926,-2514,17960,-18531,16184,-2426,848,15991,-3952,3927
-8610,20998,4762,-6443,17082,-14887,16102,-2118,1016,16732,-4425,3718
-9150,21134,4462,-12881,17768,-12515,16898,-1682,1056,17479,-4906,3647
-10074,19026,5056,-13846,19267,-11391,17252,-2068,348,18097,-4984,3745
-10278,17752,5278,-11597,19390,-9398,16976,-2222,298,18874,-4867,3632
-10000,16574,4994,-11238,19342,-6846,17126,-1802,364,19746,-5026,3507
-9814,15734,5698,-13713,19651,-5115,17102,-1558,730,20484,-5033,3516
-9656,13718,5872,-16789,18989,-4033,17010,-1404,740,21046,-4937,3427
-9802,11928,6078,-18271,17982,-2986,17114,-936,1042,21128,-4807,3467
-10634,12616,6482,-19038,17020,-3440,17048,-770,1226,20927,-4816,3624
-11754,12440,6792,-19598,16025,-3026,17372,-1158,1206,20037,-4319,3854
-13096,11630,6924,-19360,13878,-1683,18098,-2216,1010,19413,-4230,3967
-13690,10640,6540,-18296,10685,-1064,16200,-3216,146,19570,-4181,4062
-12490,10356,6004,-16656,8182,-474,13666,-3008,274,19610,-4249,4026
-12156,11232,5374,-15757,6946,281,13666,-3010,322,19380,-4226,3785
-12962,10542,4758,-14111,6150,3019,16656,-4316,976,19146,-4844,3641
-14260,9594,4444,-12011,4557,4966,18656,-4906,576,19859,-5063,3567
-15146,8958,4344,-10796,3683,5391,18454,-4608,120,20135,-4610,3562
-14838,8728,3590,-10891,3414,4604,18548,-4586,252,20089,-4296,3511
-13826,8218,2966,-10820,3839,3632,18584,-4618,166,19964,-4044,3698
-13456,8822,2966,-10069,4873,2955,17768,-4418,-338,20078,-3761,3949
-13668,9404,2904,-10255,6231,3092,16984,-4370,-510,20254,-3790,4108
-14300,9784,2948,-11620,6859,4265,16622,-4554,-826,20335,-3920,4216
-14384,9352,2436,-13627,6955,5593,16688,-4832,-696,20716,-3891,4233
-14266,8664,2204,-15088,6980,6546,16774,-4910,-638,21409,-3935,4322
-13774,8054,1938,-15675,7335,7080,16660,-4382,-544,22101,-3911,4460
-13262,7602,1892,-16070,7944,7396,16440,-3946,-450,22472,-3842,4595
-13156,7626,1890,-16580,8777,7399,16204,-3760,-526,22855,-4036,4611
-13504,7714,2018,-17423,9519,7459,16454,-3750,-540,23098,-4291,4602
-14042,7682,1972,-17999,9689,7649,16778,-3856,-536,23231,-4491,4567
-14244,7622,2050,-18088,9534,7758,16726,-4296,-850,23416,-4280,4398
-14746,7322,1630,-17738,9459,7700,16936,-4724,-570,23907,-4331,4297
-14900,6646,1038,-16686,9543,7230,17076,-4976,-894,24639,-4338,4396
-14704,6324,314,-15003,10104,6838,16610,-4886,-914,25220,-3922,4572
-14330,6298,-166,-14230,11107,7065,16452,-4522,-1198,25772,-3551,4564
-14286,6168,-778,-14858,12156,7760,16714,-3752,-308,26112,-3111,4562
-14246,5962,-1096,-16743,12896,8322,16494,-3046,332,26451,-2721,4497
-14410,5668,-1268,-19264,13744,8472,17204,-2444,92,26485,-2523,4398
-15516,5538,-1226,-19896,14604,7842,17436,-1866,262,26095,-2113,4337
-16428,6400,-1138,-18664,14915,7366,16858,-1040,732,25600,-2176,4157
-16536,7730,-2180,-18188,15025,7950,16826,244,1198,24898,-2354,4171
-16358,9176,-2492,-20635,16123,9907,17496,1768,1876,24362,-2203,4307
-16894,8958,-3282,-23185,17114,11930,17096,1634,2770,23881,-1805,4413
-18548,8116,-4500,-21822,17115,12467,17072,-180,3558,23237,-1692,4530
-18886,8632,-5156,-17487,17131,11837,17442,-620,3450,22747,-2741,5363
-18238,11392,-5326,-17932,17989,12506,16756,-192,3074,22166,-3703,6125
-18842,12054,-5918,-21453,18358,14389,16370,-50,1936,21224,-5367,6025
-18978,10982,-6454,-21108,17386,15885,17004,-756,1470,21023,-6326,5339
-18076,10746,-6758,-17980,16843,16792,17034,-1294,678,21399,-6682,5023
-17518,11328,-7218,-15968,17479,17567,16774,-1524,464,21613,-6486,5143
-17464,11598,-8174,-14899,18377,17652,16998,-1260,216,21943,-6896,5330
-17650,12340,-7964,-13888,19405,17985,17394,-998,-130,22397,-7298,5565
-17472,12916,-7944,-13587,20125,18859,17412,-958,-432,23269,-7400,5535
-17378,13016,-8584,-13066,20442,20011,17384,-916,-718,23968,-7101,5421
-17248,13438,-8990,-12791,21004,20454,17392,-788,-618,24366,-7133,5489
-17144,14636,-9136,-11939,22270,20803,17088,-788,-1278,24522,-7237,5419
-17280,16018,-8908,-10355,23956,21888,16678,-1138,-1456,24677,-7338,5018
-16736,16992,-8538,-9803,24764,24032,17042,-1118,-1436,25102,-7789,4627
-16720,17586,-8868,-9675,24813,25583,17552,-910,-1924,25282,-7963,4487
-15858,17358,-8296,-7316,25280,27137,18004,-1004,-1422,24910,-7310,4204
-14410,17486,-7634,-5070,25243,27666,18360,-746,-986,24538,-6665,3774
-12900,17828,-6556,-2275,25321,28193,17428,122,-416,23603,-6371,3401
-11492,19036,-4916,-1442,25274,28915,16234,756,-260,21581,-5812,3021
-10476,20072,-3544,-781,25246,30146,16132,-324,564,19756,-4932,2347
-10622,20582,-2664,1026,24515,30886,16272,-1930,948,19528,-5463,1626
-9966,20904,-1386,3940,22401,32069,17798,-1902,524,19413,-6008,1332
-8594,21664,-1184,4745,19997,32767,18090,-3046,-264,19753,-6393,1159
-6878,20688,-1684,3875,18082,32767,16934,-4458,-726,19540,-6134,1323
-6412,17420,-2350,5670,16770,32767,17176,-3748,-1480,18488,-6706,1127
-5696,14940,-2624,11335,15645,32767,17318,-3542,-1218,18591,-6983,1011
-4570,12932,-2342,15406,15347,31729,17954,-4164,-1806,19136,-7141,297
-3838,12710,-2284,17728,14414,29117,18412,-4280,-1980,19873,-5943,117
-2562,11792,-1690,21148,13656,24974,18226,-4264,-2232,19890,-5385,139
-374,11918,-438,22759,14200,22315,18664,-3410,-2054,19672,-4386,835
844,11924,-990,21227,15917,19615,18458,-2124,-2232,19302,-3805,974
1384,9434,-2816,22972,19782,16510,17418,-1510,-2168,18116,-3523,990
1416,10382,-4948,28279,25580,12095,16566,-1566,-1406,17741,-2932,560
1044,10244,-5834,31413,32767,6916,16454,-1740,-288,17396,-3095,269
8672,25848,32767,32767,4122,5979,16446,-1476,-660,17028,-3934,366
11582,8290,-1926,17854,10332,838,16632,-1282,-4916,16123,379,1373
8060,12410,-448,13263,1215,-1802,15376,-1128,3470,14210,1121,1546
13616,1566,8694,2533,27,3820,14644,-962,1416,12274,-966,748
16448,1840,3702,3215,1960,2476,16164,-576,1698,10725,-2079,1283
