# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-13848, -648, 7428, 2017, -1396, 2851, 15874, -5562, -72, -1140, -3032, 230
-13000, -1048, 6742, 4206, -1594, 3011, 15702, -5578, 114, 426, -3414, 389
-12350, -736, 6152, 5630, -1173, 2783, 15096, -5518, 220, 1617, -3391, 643
-11722, -382, 5566, 5395, -599, 2284, 14804, -5496, 574, 2636, -3262, 758
-11552, 170, 5362, 3425, 94, 1641, 15080, -5094, 1166, 3471, -3257, 658
-11506, 562, 5522, -333, 1593, 939, 15230, -4650, 1550, 3843, -3059, 646
-11718, 674, 5910, -4980, 2996, 57, 15696, -4610, 2184, 3916, -2697, 580
-12032, 466, 6388, -8506, 3805, -585, 15824, -4210, 2430, 3857, -2434, 485
-12346, 336, 7086, -10786, 4042, -900, 15594, -3942, 2428, 3256, -1853, 580
-12858, 76, 7638, -12091, 3873, -1101, 15450, -4096, 2532, 2369, -1140, 771
-13530, -226, 8230, -12183, 2978, -1037, 15202, -4324, 2162, 1805, -642, 914
-14088, -318, 8440, -10957, 1336, -664, 15786, -4488, 1742, 1773, -40, 1111
-14632, -158, 8114, -8948, -515, 107, 16770, -4324, 1844, 2158, 706, 1454
-15308, -318, 8050, -6793, -1933, 1225, 18136, -3892, 1264, 2960, 1929, 1617
-16498, -1322, 8142, -4298, -2271, 1609, 20060, -3198, 1050, 3386, 3241, 1204
-17022, -1436, 7910, -1245, -2213, 1005, 20332, -2742, -732, 2596, 4203, 510
-15504, -498, 7938, 425, -772, 37, 18540, -2654, -1258, 1292, 4004, 59
-15158, -218, 8612, 1161, 1625, -761, 18290, -3312, -1222, 532, 2841, -92
-17148, -1444, 9122, 5011, 3179, -2149, 20014, -4278, -2906, 1130, 1096, 2
-18322, -524, 9732, 10837, 4467, -4009, 22210, -4630, -3588, 1552, 422, 236
-18544, 1762, 10170, 13196, 5415, -5511, 23012, -4032, -3478, 2498, -719, 439
-18138, 4236, 10200, 11039, 5591, -6380, 21106, -3564, -3810, 3045, -1122, 449
-17374, 5626, 9856, 6123, 4346, -5128, 20416, -3698, -3688, 3144, -1178, 236
-16766, 5468, 9942, 447, 2910, -2855, 20784, -3616, -3582, 3130, -980, 196
-16448, 3880, 9912, -4120, 2035, -1583, 20300, -3174, -3300, 3143, -897, 141
-15862, 2692, 9542, -5468, 1426, -1609, 18908, -2850, -2988, 3241, -1153, 119
-14760, 2654, 9148, -5416, 905, -1625, 17260, -2758, -2688, 3396, -1569, -6
-13644, 2420, 8588, -4786, 665, -1316, 15922, -2472, -2358, 3265, -1767, 4
-12928, 2070, 8038, -3299, 143, -894, 15180, -2168, -1866, 2954, -2344, 52
-12124, 2024, 7656, -1832, -319, -437, 14184, -1868, -1584, 2779, -2475, 68
-11432, 1922, 7176, -950, -724, -15, 13494, -1474, -1542, 2705, -2468, -128
-11268, 1726, 6692, -413, -1387, 397, 13956, -1240, -1422, 2517, -2225, -307
-11352, 1528, 6532, -324, -2047, 636, 14966, -1224, -1172, 2210, -1897, -311
-11676, 1182, 6282, -805, -2382, 510, 15608, -1470, -1020, 1851, -1410, -148
-12150, 820, 6072, -1671, -2458, 26, 15960, -1708, -1230, 1649, -1228, -196
-12530, 682, 5952, -2386, -2203, -1146, 15736, -1940, -1564, 1292, -1093, -247
-12382, 1146, 5806, -3428, -1460, -2332, 15326, -2030, -1604, 894, -1118, -238
-12336, 1342, 5666, -4353, -705, -2901, 15346, -1902, -1476, 932, -1490, -344
-12466, 1346, 5748, -4493, -275, -3060, 15192, -1888, -1292, 1190, -1732, -476
-12730, 1396, 6064, -4031, 39, -3090, 15478, -2232, -974, 1047, -1551, -690
-13950, 1208, 6520, -3620, 338, -2891, 17500, -2846, -754, 693, -1605, -1101
-15048, 1010, 7102, -2941, 354, -2777, 19038, -4100, -218, 1842, -1126, -791
-15792, 782, 7666, -2193, 695, -2701, 17950, -4926, -642, 2640, -977, -666
-15606, 914, 7398, -211, 555, -2476, 16662, -4774, -1392, 3273, -536, -461
-14768, 1452, 6928, 2401, 539, -1483, 16246, -4698, -1376, 4279, -961, -351
-14426, 1484, 6794, 4798, 1140, 150, 16558, -5128, -982, 5025, -1328, -293
-14784, 1818, 7086, 5531, 1588, 1697, 16796, -4536, -420, 5266, -1041, -58
-14862, 2226, 7670, 3249, 1895, 3040, 16514, -2670, -546, 5095, -424, -150
-14972, 2248, 8482, -1225, 1828, 4439, 16194, -1856, -380, 3702, -161, -560
