# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
19696, 7750, 11224, -9851, -17831, -8213, 17304, -3714, -3624, -1372, -456, 275
20002, 8822, 6806, -6381, -21942, -5498, 16762, -3476, -3428, -1752, -703, 97
18618, 9016, 3676, -4427, -21350, -2825, 16986, -3008, -3398, -2500, -1117, -303
15722, 6672, 3214, -3278, -20138, -1346, 16904, -3166, -3478, -2473, -1011, -489
14096, 5972, 2128, 647, -20853, -2418, 16686, -3370, -3380, -2525, -1040, -454
12248, 6600, 614, 4907, -19492, -2698, 16644, -3808, -3570, -1815, -1614, -368
9858, 7560, 646, 6812, -16860, -683, 16316, -4036, -4062, -1479, -1560, 94
7510, 5604, 322, 7623, -15246, 1086, 16184, -4384, -4774, -821, -1574, 378
5950, 4422, -432, 10620, -14092, 2332, 16142, -4330, -4904, -15, -1588, 436
4564, 2840, -956, 13436, -12144, 3176, 16228, -3952, -4626, 470, -1450, 429
4612, 2720, -1966, 15850, -9618, 4035, 16388, -3676, -4438, 559, -1286, 352
4122, 2108, -1700, 15896, -7271, 6674, 16352, -3472, -3966, 492, -1254, 253
3026, -184, -1362, 14767, -6217, 9771, 16234, -3570, -3896, 173, -1177, 208
3182, -3306, -2390, 14244, -5165, 11232, 16042, -3742, -4298, 114, -1079, 259
3808, -4612, -2884, 17502, -1989, 11367, 15870, -3984, -4650, 235, -1173, 237
4188, -5616, -2040, 18517, 1169, 11321, 16020, -3890, -4684, 454, -1301, 224
4494, -7190, -128, 17216, 2837, 12264, 16356, -3694, -4906, 281, -1048, 199
4454, -9028, 58, 16074, 3402, 12574, 16596, -3758, -5026, 367, -946, 80
5052, -10874, 60, 18096, 5071, 11455, 16674, -3662, -5286, 572, -744, 3
7030, -12308, 2610, 18788, 7774, 10854, 16756, -3632, -5712, 822, -510, 143
6290, -14706, 4980, 14236, 7111, 10293, 16652, -4324, -5598, 1579, -441, 258
6258, -17466, 2384, 13790, 6003, 4622, 16874, -4436, -4972, 2540, -686, 13
8906, -17058, 1288, 20296, 9396, -2958, 16750, -3584, -6078, 585, 667, 351
10878, -15222, 4644, 18506, 14450, -5113, 16594, -3960, -5866, 246, 442, 312
9762, -17488, 6314, 12292, 15176, -6685, 16918, -4220, -3576, 1982, -283, -164
11390, -18598, 4634, 11022, 16234, -11933, 17706, -3428, -4548, 277, 1796, 85
13204, -16992, 7240, 10018, 20402, -12413, 17314, -3934, -4220, -391, 1185, 280
11888, -17924, 10354, 2583, 21890, -11763, 16168, -4358, -6452, 1914, 1463, -291
12302, -19230, 11250, -3272, 21327, -13646, 16716, -4582, -6604, 1322, 3094, 314
15606, -19260, 14320, -6179, 21534, -14314, 15656, -4802, -3954, 1632, 1950, 528
17182, -18822, 17248, -10167, 20914, -14347, 15814, -4414, -4920, 993, 1958, 383
17392, -19622, 18618, -16804, 17224, -14436, 16622, -4248, -4370, 574, 1473, 447
19530, -18788, 17018, -19441, 12803, -15534, 16432, -3744, -3234, 704, 891, 206
20982, -15554, 16710, -18648, 11909, -18970, 16420, -3080, -2820, 325, 1026, 168
20340, -11782, 18162, -17176, 10327, -21949, 16718, -3444, -3012, -362, 830, 191
20422, -7110, 18546, -18723, 5192, -20644, 16360, -4476, -2924, -689, 637, -77
21430, -4500, 17932, -20716, 539, -17372, 16984, -4200, -3006, -693, 885, 174
21924, -3882, 18268, -19052, -2223, -16203, 16328, -4560, -3030, -357, 842, 166
21794, -1716, 17968, -15771, -6188, -17055, 16108, -4834, -3030, 339, 699, -121
22234, 1166, 16428, -13452, -11702, -15150, 16588, -4224, -2824, 613, 529, -323
21436, 1960, 14140, -11394, -15969, -12086, 16712, -3728, -2626, 96, 336, -222
20512, 2236, 12350, -10879, -18408, -10599, 16582, -3688, -2370, -323, -234, -175
18718, 2986, 10190, -8897, -20788, -10631, 16540, -3732, -2292, -623, -641, -217
16886, 4070, 8304, -6259, -22742, -10503, 16798, -3672, -2468, -1178, -868, -182
15762, 5064, 5820, -3269, -23193, -9552, 16600, -3726, -2454, -1162, -1491, -58
13850, 5556, 3960, 685, -21768, -9547, 16452, -3726, -2344, -1240, -1712, -145
11696, 6424, 3730, 3725, -20100, -8304, 16174, -3710, -3388, -1679, -1685, -74
10420, 5650, 2064, 6561, -19181, -6743, 16002, -4200, -3660, -1313, -1817, 64
9438, 6488, 1108, 9750, -17202, -5404, 15930, -4564, -3788, -561, -2142, 1
7802, 5620, 1114, 10870, -14850, -3944, 16140, -4278, -3886, -291, -2384, 108
6712, 4226, 904, 13133, -13602, -2641, 16172, -4002, -3666, 35, -2565, 315
6648, 3500, -346, 15829, -13842, -1096, 16104, -3880, -3558, 93, -2647, 378
6180, 2690, -1994, 17688, -12507, 806, 16336, -3680, -3796, -162, -2607, 233
6092, 1462, -2782, 17855, -9797, 3175, 16462, -3546, -3926, -477, -2338, 146
5566, -608, -2750, 17881, -7942, 5902, 16460, -4014, -4646, -843, -1852, 17
5820, -2518, -3188, 17779, -6507, 8182, 16132, -4188, -4870, -845, -1580, -183
6942, -4080, -2202, 15604, -3798, 10965, 15916, -4204, -5032, -899, -1234, -316
5806, -6834, -166, 11048, -2906, 14282, 16582, -4020, -4898, -235, -1205, -640
4656, -10662, -336, 9295, -3868, 15095, 16852, -3912, -6422, -552, -66, -487
4586, -11852, -2326, 13684, -2526, 11550, 16806, -4176, -6578, -258, 42, -466
5814, -11052, -2324, 19649, 2451, 8691, 17152, -4056, -5112, 1119, -751, -689
5610, -10628, 40, 19327, 6550, 10322, 16712, -3808, -5560, 533, 151, -162
4584, -12220, -164, 16445, 7128, 11073, 16158, -3772, -5430, 605, 150, 228
6300, -13058, -1566, 18563, 9373, 10372, 16540, -3848, -4262, 817, -241, 24
6792, -13700, 134, 17883, 12410, 12556, 17042, -3768, -5172, 151, 776, -323
5462, -16654, 2176, 12442, 12699, 13022, 16744, -3632, -6244, -200, 1802, -389
7660, -20564, 1088, 9746, 12450, 8935, 16836, -3732, -4162, 1869, 1015, -536
9534, -21624, 74, 12461, 15386, 3108, 17200, -4128, -3850, 1673, 1922, -364
8530, -19934, 534, 14285, 19313, -3135, 17082, -3924, -5280, 574, 2913, -49
8866, -19484, 3222, 10043, 22919, -7468, 16930, -4012, -3902, -447, 2275, 355
10642, -21286, 6686, 2682, 24264, -7471, 15620, -4116, -3942, 643, 1597, 98
10648, -23632, 8270, -2539, 24248, -8952, 16292, -3758, -6134, 502, 3180, 78
11040, -24548, 9966, -5962, 25524, -13015, 16954, -4046, -4366, -34, 2683, 659
12668, -23498, 12156, -8018, 26121, -15391, 17082, -4642, -3522, 1334, 1784, 235
13910, -22076, 15462, -11518, 24685, -16401, 17192, -4652, -4418, 1847, 2518, 140
14980, -21122, 15648, -16907, 20208, -17117, 16990, -4772, -3406, 2159, 2612, 501
17310, -18732, 14928, -18553, 18035, -18271, 16552, -4358, -2706, 2212, 2186, 343
18244, -15946, 16498, -17684, 16897, -19690, 16172, -3782, -2622, 1766, 2096, 439
18278, -12856, 17574, -17186, 12898, -20639, 16106, -3632, -2432, 1131, 1383, 512
19552, -9330, 16674, -17982, 7921, -19781, 16304, -3724, -2446, 583, 704, 354
20386, -7196, 16628, -17889, 5164, -17870, 16608, -3752, -2374, 315, 320, 304
19120, -6232, 17786, -16161, 2411, -17767, 16940, -3862, -2568, 173, 277, 324
