# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-18538, 350, 6144, -4763, -2000, -10769, 14242, -5786, 54, -3255, -182, 1092
-17044, 356, 6788, -7848, -4718, -9469, 14044, -6098, -136, -3403, -214, 1410
-15588, -204, 6418, -8175, -5663, -7191, 14552, -6720, -484, -3651, 109, 1463
-15114, -1728, 6462, -5330, -5014, -3178, 15794, -6688, -1004, -3649, 842, 1412
-15474, -3342, 6696, -552, -3586, 619, 16864, -6418, -876, -3437, 1474, 1591
-15536, -4108, 7176, 3751, -2094, 2685, 16518, -6292, -352, -3070, 1924, 1826
-15182, -4188, 7606, 6068, -1208, 2744, 15768, -6424, -8, -3093, 2040, 1955
-14708, -4304, 7358, 7428, -1014, 1361, 15414, -6602, -104, -3346, 1926, 1926
-14298, -3970, 6790, 8413, -945, -339, 15354, -6648, 32, -3891, 1734, 1761
-14182, -3230, 6164, 8380, -972, -1427, 15240, -6746, -174, -4445, 1521, 1553
-14030, -2818, 5760, 7567, -1218, -1855, 14978, -7120, -536, -5101, 1398, 1451
-13652, -2814, 5276, 6890, -1647, -2086, 14702, -7542, -1020, -5361, 1367, 1384
-12830, -2578, 4866, 6842, -1863, -2058, 14110, -7748, -1046, -4998, 1612, 1338
-11674, -2278, 4498, 7195, -1670, -1712, 12932, -7290, -774, -4077, 1855, 1076
-10196, -1902, 4438, 7554, -1132, -1059, 11630, -6708, -230, -3439, 2142, 786
-9378, -1658, 4578, 7557, -718, -379, 10256, -6260, 326, -3038, 2130, 406
-9232, -1270, 5012, 6641, -715, 83, 9068, -6320, 26, -2817, 1491, -55
-9596, -782, 5698, 4003, -1095, 439, 8716, -7152, -538, -2658, 619, -580
-10646, -884, 6302, 77, -1857, 705, 9898, -8382, -1050, -2962, -62, -718
-11504, -1206, 6734, -3567, -2666, 997, 12092, -9480, -856, -3026, -108, -927
-12340, -1188, 7410, -7401, -3153, 1204, 14320, -9956, -552, -2370, 182, -1302
-12980, -1854, 8048, -11394, -3564, 1318, 15014, -10248, -770, -1489, 565, -1737
-13882, -3502, 8496, -13591, -3988, 1123, 15576, -11326, -1014, -1293, 619, -2211
-14906, -5674, 8736, -12473, -3636, 693, 17148, -13008, -1188, -1453, 321, -2859
-16134, -7016, 8494, -8319, -1679, -47, 18844, -15070, -1856, -1532, 55, -4320
-17648, -6990, 7474, -3281, -6, -962, 21500, -16154, -2030, -1091, -18, -4827
-18710, -6208, 6586, 968, 2591, -2013, 22202, -17396, -2200, -276, -585, -3460
-20098, -5316, 5856, 4948, 6920, -3583, 21020, -18076, -3900, 2740, -970, -1840
-23604, -4894, 5154, 9433, 12739, -4737, 25860, -11986, -2130, 6154, 31, -2176
-32768, 13418, 21034, -1320, 8828, 5459, 32524, -2322, 3756, 6847, 261, -1517
-29212, 1294, 19286, -15965, -3798, 3893, 30100, 2190, 4390, 5151, 2849, 1091
-17182, -1228, 10318, -5104, -3089, 4092, 20204, 1618, 3690, -287, 6199, 2499
