# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-11604, -9684, 3884, 22088, 7400, 15966, 15886, -1088, -400, -1953, 849, -737
-12756, -10624, 5846, 19910, 14664, 19205, 17144, 102, -1238, -2336, 419, -2104
-13648, -12842, 8184, 14932, 18471, 19920, 19716, 1216, -1558, -3136, 193, -3227
-12614, -14828, 9748, 11716, 19385, 14780, 20392, 386, -1180, -5011, 578, -3492
-10942, -14668, 10030, 13655, 17141, 4800, 16766, -1692, -740, -6959, 1000, -2999
-11498, -11148, 9648, 16342, 10185, -5522, 13976, -3114, -948, -8407, 100, -2331
-14316, -7762, 9380, 14630, -200, -11847, 15350, -3504, -1238, -8205, -870, -2412
-16324, -6970, 8888, 11461, -10781, -13547, 17376, -3262, -1746, -7354, -893, -2828
-16816, -7356, 7452, 9346, -18697, -12916, 17574, -3074, -2498, -6729, -669, -3322
-15978, -7236, 5680, 7964, -22882, -12611, 16550, -3708, -2632, -6190, -485, -3696
-14530, -7190, 4150, 6650, -22428, -13372, 15570, -4492, -2896, -5118, -861, -3796
-13430, -7620, 3160, 6820, -17698, -15259, 15132, -4690, -3158, -3832, -1361, -3530
-12778, -7298, 2780, 8781, -10465, -17142, 14944, -4194, -3160, -2920, -2059, -2815
-13226, -6400, 3030, 10581, -2969, -17383, 14974, -3736, -2958, -2076, -2327, -2051
-13784, -5730, 4262, 10907, 3055, -17103, 15396, -3790, -3068, -1338, -1923, -1370
-15280, -5448, 4676, 10601, 5946, -16636, 16182, -3830, -3220, -412, -1388, -767
-16492, -3948, 6640, 6601, 6485, -17709, 16286, -4068, -3372, 547, -856, -91
-16486, -2490, 7248, 4695, 4926, -16402, 15654, -4624, -3516, 1433, -778, 672
-17138, -2328, 5668, 783, 1564, -14874, 15916, -4778, -3586, 2146, -913, 1452
-18362, -1530, 6608, -5996, -2980, -13461, 16838, -4470, -3912, 2501, -1281, 2353
-18162, -2056, 5994, -11624, -6938, -10417, 17010, -4366, -4566, 2643, -1624, 3397
-16850, -1778, 5210, -16408, -8879, -7337, 16710, -4890, -4782, 3050, -1695, 4257
-16360, -2622, 4676, -18862, -8997, -4809, 17548, -4422, -4654, 3616, -1512, 4983
-18046, -3604, 5148, -19835, -8893, -2685, 20596, -2554, -4132, 3525, -1010, 5702
-20558, -4910, 5860, -21187, -9927, 143, 23894, 586, -4504, 2619, -8, 6562
-20094, -4880, 5616, -23810, -11173, 3790, 23576, 2432, -4994, 2643, 2095, 7238
-17706, -5824, 5036, -26689, -10815, 7068, 22526, 3174, -3324, 2448, 5095, 7372
-17034, -10422, 6798, -23395, -9826, 6370, 25684, 5498, -2202, 2364, 7048, 6140
-16246, -10850, 7738, -13982, -6902, 4762, 23438, 8014, -588, 2856, 9028, 3280
-13588, -6706, 6840, -8530, -4103, 5246, 18230, 5340, 740, 469, 9012, 2232
-15004, -9368, 5404, -7832, -2757, 6723, 16844, 1560, 1956, -658, 5629, 1167
-15422, -11198, 6416, -2470, -1932, 3818, 18094, 3644, 188, 70, 3057, 163
-16436, -11952, 6880, 3600, -1148, -1466, 17052, 3572, -1818, 483, -509, -346
-15576, -10550, 6352, 7560, -72, -7058, 16732, 1984, -2102, 1321, -2360, -658
-13920, -8016, 5122, 10509, 922, -12450, 15480, 1340, -2046, 1587, -2884, -686
-12466, -5664, 3478, 14603, 2412, -15954, 13702, 1510, -1244, 1700, -3161, -732
-11900, -3810, 2182, 20813, 3884, -17641, 12040, 2196, -988, 1505, -3220, -877
-12008, -1618, 1066, 27173, 4959, -15663, 11474, 2390, -1396, 1209, -3127, -998
-12504, -212, 506, 30061, 5586, -10628, 12192, 1428, -2154, 981, -3143, -1246
-12810, -260, 574, 29088, 6212, -5374, 13056, 870, -2880, 522, -3459, -1584
-13572, -1156, 1148, 25845, 6196, -2021, 14594, 1440, -3064, -442, -3845, -1893
-15202, -2630, 1716, 21663, 4813, -528, 17474, 1958, -3380, -1610, -3781, -1955
-17570, -4900, 2062, 18076, 2731, 279, 21018, 1808, -3738, -2293, -2731, -1694
-19264, -6256, 2266, 16028, 601, 135, 23832, 1312, -3966, -2070, -855, -1102
-19592, -6438, 2038, 13622, -605, 44, 23482, 446, -3892, -1019, 1080, -532
-18796, -6042, 1180, 10418, -277, -245, 22074, -986, -3456, 72, 2490, 252
