# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-27624,4098,14396,-13485,1343,4283,2346,-1338,-3134,-3414,-1266,1063
-32768,4872,17202,-16097,-2092,2698,17996,-7362,7508,5156,-5956,-2126
-32768,4490,20352,-12967,-4092,-647,32767,-22500,16768,-16086,-7633,563
-32768,5190,21234,-7286,-3068,-5370,32767,-14274,-25328,-4951,-22102,2027
-32768,5718,21998,2755,-1614,-9043,32767,-11846,25280,2900,4422,1724
-32768,7684,19640,13288,-3582,-13002,32767,-9108,-5262,29976,-5581,1023
-32768,9158,14732,17796,-4723,-12597,26606,-12384,-14104,-12439,8925,352
-16038,8788,7862,17693,-4600,-10665,21902,-10124,706,-11497,-6604,957
-4638,7566,3072,13991,-2832,-7022,18458,-4506,3226,2418,-9306,222
-1810,6396,1922,8576,-972,-5124,13184,-1722,11058,4834,-10513,666
4252,5236,152,3349,-286,-2323,2862,-2590,326,8646,-6416,-2143
6896,2714,-2044,255,940,121,1986,192,-3468,3971,8279,-1112
3466,606,-2668,-503,1073,3501,532,-14,-2446,1358,21845,-1568
396,-1428,-2202,-204,409,3268,-1252,780,424,6832,13289,-2946
-868,-1608,-2056,1129,-1204,831,-240,146,-1228,10329,10367,-3495
282,446,-1730,798,-1424,-1469,-126,-150,-3090,9296,10354,-3478
1024,660,-1600,-1316,284,-748,-390,30,-2392,6388,9522,-2089
96,-656,-2210,-1512,1219,761,-1392,474,-2456,5492,6756,-969
-1082,-488,-1844,-461,-61,2047,-2758,234,-3870,2392,3119,-505
-2420,926,50,-1073,-922,1918,-3384,2240,-2654,-2518,2585,1296
-8628,1492,2326,-1938,-711,136,-2796,-514,-194,-11249,4410,1669
-18258,3518,7834,-1371,-841,-2162,890,-12,5230,-13339,941,2049
-22000,6646,13378,-3633,3819,-2019,8332,-448,114,-9517,-3120,105
-11870,6920,11870,-7438,9329,729,14858,-5744,13116,17283,-10786,-32
-11868,5666,11064,-6659,9063,3403,21310,-8552,-528,3766,-13652,-1089
-31472,6724,15506,-1541,2987,3931,32767,-10308,-5222,-5968,-15942,3007
-32768,8326,21980,280,-6017,2730,32767,-10758,1708,-19750,-10205,1412
-21168,6418,14324,-2137,-4858,2444,32767,-8478,12320,-2570,-9166,796
-32482,5438,12464,-1426,-4738,1016,32767,-8840,-2858,6688,-2126,-2229
-32768,6708,17886,1736,-4565,-1010,29398,-3936,-10156,-937,11327,-572
-32768,4588,17086,3165,-2950,-3150,32767,-3400,-7692,-7025,3769,2454
-25250,4624,11064,7359,-1068,-6852,32767,-7498,-4536,-4343,-14626,986
-18682,5896,6500,11943,-1573,-11499,29436,-11732,3780,-1271,-12920,2805
-21154,6148,6524,15883,-2933,-11508,22644,-13340,11006,-2509,-24247,-4418
-18368,8722,5652,13788,-5746,-7912,25064,-4742,-7972,12659,-17285,-3997
-3566,11218,1286,518,-3466,-3159,9704,-4156,-6968,9871,9949,1751
