# ===========================================
# timeslice=63, slack=2, packetLoss=0
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-638, -16700, -4220, 232, -9, -447, 15774, -2998, 4996, 140, 1214, 88
-422, -16562, -4182, 188, -109, -395, 15452, -2846, 5102, 409, 1515, 40
-404, -16010, -3874, 780, -296, -425, 15088, -2552, 5080, 658, 1428, 12
-170, -15870, -3888, 921, -259, -262, 14696, -2464, 5702, 985, 895, -197
-212, -16248, -3836, 769, 193, -15, 14608, -2296, 5750, 846, 931, -93
-650, -16322, -4022, 792, -76, 24, 14722, -2104, 6300, 959, 358, -250
-712, -16030, -3922, 1098, -194, 7, 14814, -2120, 5978, 529, -248, -391
-816, -16254, -3718, 833, 13, -94, 15344, -2214, 6540, 456, -395, -291
-674, -16542, -3652, 485, -111, -206, 15724, -2268, 6620, -32, -241, -132
-628, -16492, -3640, 331, -317, -297, 15404, -2266, 6524, -376, -140, -51
-824, -16422, -3556, 240, -283, -386, 15318, -2288, 6180, -441, -224, -3
-906, -16454, -3548, -2, -50, -469, 15388, -2294, 6254, -407, -469, -55
-678, -16382, -3574, -240, 105, -541, 15336, -2222, 5878, -703, -317, 35
-596, -16452, -3722, -124, -134, -557, 15124, -2542, 5776, -806, -267, 153
-586, -16396, -3796, 28, -288, -392, 15230, -2578, 5800, -561, -572, 80
-622, -16344, -3662, 74, -276, -322, 15372, -2684, 5614, -545, -558, 100
-768, -16488, -3638, 141, -280, -393, 15450, -2660, 5486, -539, -441, 202
-772, -16558, -3828, 206, -341, -372, 15398, -2664, 5540, -447, -289, 290
-546, -16538, -3828, 348, -289, -285, 15388, -2592, 5512, -267, -143, 214
-702, -16506, -3460, 326, -114, -287, 15496, -2690, 5550, -108, -122, 129
-738, -16540, -3512, 215, 94, -316, 15324, -2712, 5612, 110, -222, 81
-636, -16422, -3758, 153, 60, -266, 15280, -2562, 5676, 74, -182, 178
-570, -16368, -3838, 250, -40, -258, 15180, -2512, 5762, -20, -69, 133
-638, -16338, -3632, 245, 43, -273, 15226, -2548, 5842, -89, -67, 77
-704, -16484, -3606, 212, 81, -318, 15274, -2508, 5932, -128, -95, -5
-698, -16558, -3622, 244, 55, -374, 15298, -2484, 5864, -272, -127, -52
-760, -16510, -3646, 136, -53, -334, 15366, -2570, 5724, -358, -182, -78
-786, -16494, -3668, 282, -178, -293, 15388, -2664, 5772, -385, -151, -64
-754, -16552, -3660, 289, -138, -295, 15346, -2672, 5750, -336, -182, -97
-570, -16478, -3706, 290, -90, -361, 15342, -2700, 5788, -324, -26, -8
-568, -16464, -3742, 316, -15, -418, 15302, -2648, 5896, -260, -273, -148
-610, -16408, -3988, 260, 135, -319, 15154, -2834, 5744, -342, -66, -78
-604, -16362, -3824, 347, 14, -102, 15146, -2502, 6104, -186, -175, -10
-484, -16266, -3564, 429, -3, 14, 15162, -2358, 5388, -240, -729, -78
-728, -16346, -3428, 252, 125, -11, 15354, -2430, 5724, -2, -839, -120
-904, -16514, -3724, 190, 168, -201, 15488, -2558, 5798, -127, -678, -78
-744, -16472, -3504, 235, 150, -332, 15466, -2610, 5744, -384, -295, 35
-784, -16536, -3390, 290, -79, -272, 15490, -2616, 5722, -342, -25, 55
-846, -16524, -3476, 168, -144, -287, 15356, -2610, 5856, -231, -230, 89
-866, -16360, -3458, -18, -116, -380, 15202, -2452, 5730, -184, -365, 111
-738, -16384, -3404, 62, -166, -386, 15254, -2690, 5828, -339, -341, 118
-740, -16480, -3428, 84, -192, -343, 15380, -2592, 5812, -262, -489, 51
-834, -16430, -3532, 119, -339, -298, 15360, -2632, 5442, -464, -382, 86
-810, -16474, -3522, 125, -481, -301, 15402, -2690, 5404, -442, -333, 81
-788, -16622, -3540, 44, -210, -342, 15390, -2796, 5472, -333, -329, -11
-644, -16556, -3550, 141, -28, -465, 15386, -2790, 5578, -313, -118, 18
-586, -16442, -3694, 214, 14, -403, 15308, -2806, 5686, 2, -256, -37
-692, -16438, -3678, 196, 47, -277, 15274, -2574, 5616, 134, -234, -85
-774, -16370, -3578, 134, 120, -269, 15232, -2620, 5664, -11, -249, -100
-878, -16474, -3468, 142, 262, -361, 15248, -2710, 5688, 40, -369, -139
-794, -16422, -3496, 1, 329, -438, 15290, -2648, 5700, 6, -389, -135
-738, -16446, -3582, 33, 147, -461, 15340, -2650, 5760, -97, -329, -97
-800, -16504, -3638, 204, 65, -419, 15352, -2608, 5866, -124, -263, -154
-770, -16502, -3594, 116, 141, -411, 15298, -2580, 5704, -140, -350, -201
-742, -16440, -3588, 150, 100, -450, 15388, -2628, 5568, -212, -265, -105
-786, -16404, -3692, 184, 57, -438, 15360, -2636, 5744, -89, -494, -220
-736, -16416, -3702, 31, 87, -416, 15340, -2700, 5466, -209, -349, -134
-752, -16436, -3604, 106, 58, -424, 15324, -2616, 5756, -107, -256, -110
-776, -16420, -3436, 233, 109, -454, 15320, -2550, 5240, -202, -736, -190
-884, -16418, -3516, 26, 20, -363, 15528, -2612, 5578, -28, -635, -147
-868, -16558, -3720, 115, -216, -316, 15690, -2606, 5620, -164, -313, -97
-662, -16580, -3626, 290, -234, -428, 15512, -2570, 5446, -239, -136, -30
-720, -16470, -3650, 265, -137, -472, 15458, -2574, 5534, -28, -143, -11
# ---
-796, -16394, -3554, 151, 105, -433, 15414, -2568, 5728, 38, -182, -24
-786, -16414, -3568, 37, 205, -358, 15400, -2494, 5506, 43, -209, -1
-740, -16438, -3574, 17, 18, -364, 15364, -2606, 5610, -33, -175, 79
-666, -16384, -3776, 100, -131, -371, 15382, -2636, 5776, -56, -277, 82
-720, -16400, -3698, 181, -104, -370, 15354, -2614, 5430, -175, -251, 91
-810, -16492, -3506, 225, -72, -389, 15386, -2614, 5480, -114, -263, 82
-846, -16486, -3632, 1, -71, -395, 15496, -2616, 5540, -83, -258, 69
-714, -16454, -3716, -30, -124, -395, 15486, -2626, 5518, -90, -110, 62
-636, -16458, -3728, 126, -116, -366, 15406, -2656, 5542, -40, -175, 52
-624, -16462, -3666, 128, 24, -389, 15354, -2642, 5500, 73, -265, 16
-750, -16392, -3636, 17, 120, -411, 15434, -2650, 5528, 63, -253, 39
-772, -16496, -3698, 8, 89, -403, 15436, -2686, 5630, 57, -182, 66
-722, -16492, -3718, 83, 51, -366, 15392, -2588, 5564, 21, -102, 47
-696, -16446, -3702, 116, 28, -343, 15364, -2636, 5550, -7, -150, 24
-650, -16466, -3656, 216, -34, -320, 15398, -2646, 5698, -18, -198, 37
-736, -16458, -3652, 177, -2, -367, 15394, -2618, 5628, -53, -166, 26
-752, -16402, -3760, -1, -29, -400, 15434, -2626, 5690, -51, -22, 63
-718, -16470, -3772, 155, -94, -413, 15266, -2478, 5590, 53, -403, -127
-688, -16432, -3788, 80, -77, -348, 15316, -2668, 5818, -66, -199, -1
-616, -16340, -3708, 39, -141, -372, 15214, -2690, 5888, -175, -431, -64
