# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-31156,2528,14940,32767,-32000,12308,1060,-1096,-3412,5242,-4027,-1042
-29780,1252,10796,32767,-29062,19629,-468,-1084,-5252,8003,223,-1496
-30848,-1668,10712,28047,-25579,25934,-136,112,-352,8379,352,-1762
-30520,-5480,10820,26354,-20461,26664,-108,448,3344,5040,-2168,-1520
-30812,-7288,9328,27897,-17504,25256,-260,956,1432,2252,-3325,-1778
-28924,-7020,7264,26678,-18995,25553,428,1248,244,-544,-3897,-1627
-24052,-7200,6916,24297,-18909,26313,912,1956,-1000,-3320,-3837,-1273
-22844,-7908,6136,24004,-17749,25146,-404,2864,-3460,-4407,-4163,-815
-23844,-7248,4864,23174,-16773,24053,-1304,2484,-3604,-1801,-2825,-552
-24384,-8152,8468,23110,-11319,25897,-876,732,-2436,1026,-1064,544
-22588,-10376,9232,28447,-9708,26920,876,-552,1232,551,-640,1966
-17464,-11708,6720,32767,-12627,28819,2112,-1424,2008,-1689,-1695,2507
172,-24064,-8508,32588,-14317,32767,5164,-1468,-564,-1592,-3784,914
18796,-32768,-24636,15693,-13554,32767,9380,-1048,-1856,1779,-7009,-1678
27188,-32768,-32768,-4721,-12233,25859,22540,448,-76,601,-8394,-2627
32767,-32768,-32768,-13720,-744,6944,32767,3108,-20748,-1485,81,449
30172,-32768,-31480,-20652,13506,-8365,32767,-3284,-32768,2595,16563,6952
20252,-32768,-18872,-24092,20803,-17623,32767,1528,1644,-3635,1118,2649
13608,-30924,-13316,-25389,13395,-23119,32767,5880,-9372,294,-9598,-970
10600,-22544,-10892,-26087,11625,-24653,21616,1988,-208,-2210,-4787,-110
3620,-14488,-7304,-32768,15848,-21886,30724,-2308,-9456,-1565,-900,665
-6648,-16664,-3384,-32768,24069,-20218,32767,-5056,-10492,529,-219,374
-19484,-17160,1248,-32768,29513,-27350,32767,308,-4948,1810,1040,-1285
-32720,-13004,9860,-32768,32767,-32768,16940,4252,3596,1484,2461,-439
-32768,-7088,20320,-32768,32767,-32768,6632,3680,2120,1013,4705,-141
-32768,-3404,26688,-32768,32767,-28197,4924,2952,-1116,67,8101,346
-32768,3864,30112,-32768,32767,-20626,492,324,-108,211,11196,707
-32768,4856,26692,-32768,32767,-11008,-1776,-1656,-2756,1027,14307,-45
-32768,2580,22220,-32768,32767,-3054,-3900,-2816,-1532,1726,15675,-2114
-32768,144,19404,-32213,32767,-529,-3360,-2512,712,978,17099,-4260
-30580,-2212,17308,-29095,32767,-330,-1752,-388,2400,-707,15806,-4498
-28872,-4656,15796,-22621,32767,-3747,-1036,2752,-108,-955,13745,-2938
-32320,-7172,16764,-17811,32767,-10044,-1228,3188,3100,-886,11343,246
-32768,-7508,17944,-16737,32767,-20524,-6604,520,-1212,-4105,9368,2019
-32768,-172,23884,-16898,32767,-26344,-5788,-1924,-3544,-5053,5521,1041
-32768,10592,32767,-25246,32767,-9387,88,-2144,-5564,-1896,-1825,505
-32768,3444,32767,-29445,32767,-2423,16356,-2040,8468,-4016,-12769,1305
-31876,356,32767,-14437,32767,-717,27536,-3236,1740,-1547,-13826,1796
-24148,6776,32767,11337,19514,-1995,32767,-1576,2432,-370,-9596,1195
-23964,-4716,32767,31185,10645,-517,32767,1424,2252,-3437,-4043,1785
-32768,18844,32767,-1402,-12484,3173,27176,3524,6100,-964,1843,2134
-31300,-6964,32767,15569,-24288,6390,30280,3696,7108,-1019,1024,202
-32768,-3144,32767,32767,-26900,-3604,32767,2976,9516,-2072,-2832,-926
-32768,9648,32767,32767,-30053,4326,32767,508,4064,275,-6699,-2020
-32768,7748,32767,23414,-32768,17125,32676,-2124,-1584,825,-12341,-2018
-32768,3236,32767,16255,-32768,20663,32767,-2692,-1896,1835,-15429,-1012
-32768,-912,32767,21729,-32768,19267,32767,-1596,-3144,2453,-15369,1530
-32768,764,31124,24328,-32768,18840,32767,80,-3248,2983,-12120,1587
-32768,720,22192,26557,-32768,17733,26624,296,-1836,4497,-7135,59
-30208,2576,13424,32567,-32768,19018,14176,632,-168,5031,-5190,84
-25540,3776,9828,32767,-26693,21543,6144,24,-140,3380,-4935,489
-28780,1728,9888,32767,-24774,25454,2416,-412,-1480,2393,-3711,410
-31012,-2108,10524,29856,-24188,28503,-540,-268,-1652,2504,-2146,-39
-31260,-5984,9644,27555,-24046,29068,-1252,-56,116,2210,-92,-647
-29412,-8668,7724,29968,-22169,28994,-1232,-32,1744,753,748,-786
-26532,-7576,5888,27850,-19882,28252,-912,104,160,286,494,-1270
-24872,-6468,5428,20448,-17367,27617,-464,588,176,808,-223,-1630
-24020,-7604,6996,16357,-15600,25429,1308,804,-848,223,-1316,-1251
-25288,-8408,8076,18065,-13437,21366,1308,920,-1484,-739,-3334,-584
-25988,-6864,8736,20930,-12311,18949,1392,840,-2188,-1258,-3397,-441
