# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-13772,-6494,1106,-1924,439,888,16222,644,-3366,1911,847,-1733
-13506,-6788,1962,-4194,-1137,1497,16000,790,-3400,1652,1322,-1857
-12590,-7648,1996,-5054,-2208,1668,15978,1036,-3368,1174,1928,-2016
-11820,-8044,1558,-4205,-1618,1012,15836,1682,-2938,801,2755,-2296
-12634,-8732,1602,-2449,-19,28,17498,2920,-2518,448,3883,-2533
-14946,-8844,1892,-845,878,-748,19986,3494,-1632,-490,4138,-2126
-17346,-9254,2312,-616,497,-689,19514,3042,-1926,-1000,3271,-1345
-17606,-9636,2252,15,-275,-505,18506,2714,-2078,-930,2550,-855
-16786,-9192,2174,1164,-512,-851,18060,3186,-1842,-1160,1285,-201
-16112,-7894,1976,1873,-594,-1343,17044,3224,-1622,-1569,320,268
-15324,-6484,1706,2767,-582,-1505,16426,2738,-1556,-1592,-6,461
-14548,-5506,1322,3766,-408,-1058,16060,2542,-1546,-1300,186,678
-13698,-5344,1006,4290,-22,-332,15582,2816,-1430,-939,656,894
-13262,-5586,970,4116,301,-138,15252,3054,-1336,-626,858,1054
-13350,-5132,1012,2930,-211,-505,14916,3202,-1162,-357,781,1320
-13298,-4390,1070,902,-1562,-490,14344,3530,-908,-299,538,1653
-12722,-3636,1004,-839,-3015,164,13282,3740,-806,-543,246,1908
-11630,-3544,502,-1079,-4009,727,11990,3422,-1116,-810,147,1941
-10194,-3408,-362,357,-4196,895,11040,3062,-1360,-1103,344,1805
-9892,-3454,-1016,1566,-3899,1077,11052,3182,-1542,-953,448,1790
-11224,-4656,-1196,2250,-3545,1364,12462,3528,-1208,-215,466,1875
-14148,-6814,-1008,2989,-3600,1479,16138,4116,-504,1137,439,1674
-17600,-9096,-804,3643,-4376,1358,20160,4972,112,1855,338,1428
-20022,-10284,-856,3386,-5405,852,22760,6120,-464,2507,442,785
-21794,-10968,-918,2099,-5999,446,24882,7080,-840,2838,311,-86
-22186,-10910,-642,620,-5827,885,25816,6018,-202,3108,-213,-370
-21366,-10584,540,-802,-3991,1558,24558,2388,128,3436,-289,-520
-18850,-10748,2156,-897,-356,1578,23134,-1484,356,3633,-116,-547
-16526,-10412,3908,1568,3287,127,20170,-3302,-570,4174,-714,-1089
-16188,-10308,6670,3773,4804,-2598,21562,-4554,-1424,3546,-1132,-1330
-18966,-9992,10056,7088,2610,-4549,27148,-7300,-2550,3644,-927,-1176
-19296,-5632,10616,7114,-924,-2109,24026,-8700,-1098,4925,353,-1653
-16594,-3074,10040,890,-2385,1982,18556,-5286,-1724,4068,1202,-1758
-12108,-3636,9054,-6808,714,3358,18352,-2148,-1572,1348,1809,-1368
-10264,-4008,8674,-12621,5712,2839,16342,-1146,-378,-427,1386,-1304
-9446,-3868,9668,-15199,8965,2664,13188,-1938,-596,-2177,1165,-1067
-9188,-4964,11128,-12690,9660,2368,11074,-3390,-1830,-3543,510,-241
-9206,-5704,11192,-5850,7562,1876,10552,-4732,-2072,-3636,-164,603
-10202,-4844,10254,1186,3659,1576,11432,-5344,-2094,-2974,-741,1056
-11134,-4788,8816,4960,330,2360,13408,-5150,-1742,-2434,-822,1131
-12464,-5226,7426,5064,-1720,2623,16138,-3522,-1500,-2524,-587,1094
-13572,-5350,6138,2449,-2504,2062,17144,-2194,-2210,-2630,-279,1089
-14306,-5196,5438,-1279,-2590,1303,16580,-2386,-2442,-2718,-189,826
