# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-12592, -8828, -32288, 32767, 22961, -32768, 18538, 282, -5748, 1570, -1582, -2246
-18250, -2070, -32768, 32767, 19153, -32768, 18298, 788, -5658, 1150, -1237, -2036
-18418, -2556, -32768, 32767, 6417, -32768, 17368, 926, -5720, 278, -1225, -2050
-13440, -14982, -32768, 32767, -896, -25189, 16926, 832, -5588, -634, -958, -2137
-17046, -20642, -30740, 32767, -6895, -25305, 16964, 342, -5944, -1753, -1299, -2336
-23048, -14100, -29096, 32767, -21112, -23603, 17002, -60, -6124, -2471, -1012, -2704
-21504, -6824, -32768, 19925, -32768, -17132, 16758, -92, -5942, -3207, -654, -3068
-13940, -17934, -32768, -3077, -24838, -15672, 16360, 24, -5488, -3741, -451, -3148
-17194, -12702, -29332, -919, -15881, -22680, 16446, -562, -4638, -3892, -312, -3004
-18136, 3796, -30134, 4432, -14811, -26404, 16550, -478, -4740, -3939, -82, -2445
-16182, 14730, -32768, 2462, -11425, -21305, 16614, -550, -4272, -3337, 160, -1468
-16248, 18344, -32554, 2081, -4635, -15148, 16908, -34, -5302, -2624, 601, -953
-16784, 20744, -31306, 1895, -1598, -9266, 17030, 378, -5256, -1465, 584, -604
-16320, 22022, -30882, -633, 1229, -3239, 17010, 550, -5174, -614, 548, -37
-15846, 20692, -28242, -7517, 2939, 3637, 16714, 814, -4960, -51, 309, 673
-16166, 16686, -23570, -15981, 1373, 8990, 16416, 1026, -5160, 373, -57, 1271
-15944, 13388, -19960, -26042, -3791, 12911, 16446, 728, -5330, 736, -135, 1587
-15364, 11622, -19500, -32768, -11375, 13786, 16858, 178, -5108, 1155, -328, 1644
-13268, 9284, -23670, -32768, -19974, 11499, 17152, 140, -5294, 1510, -354, 1723
-15386, 7206, -24172, -32768, -17503, 13955, 17126, 388, -5368, 2074, -410, 1905
-22408, 10344, -21570, -32768, -21789, 19994, 17006, 112, -5326, 2519, -317, 1999
-22326, 16088, -26532, -32768, -27691, 28995, 16900, -306, -5606, 2452, 111, 2236
-23504, 16388, -28260, -32768, -31889, 32767, 16844, -138, -5602, 1973, 265, 2549
-21730, 13826, -27810, -32768, -32768, 32767, 16980, 278, -5158, 1661, 155, 2589
-16740, 11304, -23004, -32768, -29258, 30248, 16882, 100, -5174, 1153, 95, 2451
-15388, 13878, -13994, -32768, -23301, 26769, 16746, -156, -5208, 145, 29, 2346
-16880, 16564, -6312, -32768, -24572, 26425, 16790, -482, -5274, -169, -222, 2269
-16436, 17498, -3970, -32768, -32631, 28424, 17028, -938, -5320, -110, -224, 2118
-12048, 11104, -3718, -32768, -32768, 29455, 17270, -1260, -5160, 158, -187, 2142
-7964, 8206, -2870, -32768, -32768, 27373, 17116, -1212, -5254, -18, 75, 2281
-5584, 7066, -1460, -32768, -32768, 25197, 16850, -888, -5278, -119, 319, 2253
-3930, 5588, 378, -32768, -31269, 24470, 17056, -634, -4994, -428, 746, 2139
-1718, 2212, 1030, -32768, -29477, 23843, 17372, -556, -5582, -1404, 1187, 2312
-190, 456, 1078, -30495, -27667, 22127, 16820, -1428, -5020, -2145, 1030, 2464
2260, -3164, -576, -27645, -24749, 21584, 15918, -2158, -4948, -1668, 733, 1873
4804, -7950, 84, -16434, -16928, 23038, 16578, -2054, -4630, -931, 687, 1299
7336, -14002, 1752, -4915, -9391, 23736, 17024, -2070, -4972, -789, 681, 1301
9662, -17756, 4138, 2516, -5183, 21153, 16260, -2522, -4236, -140, 528, 1199
13762, -24372, 4366, 5837, -2941, 16758, 15998, -2392, -4072, 250, 825, 1071
16240, -28546, 5066, 10075, -182, 7944, 15682, -2170, -3904, 473, 715, 785
15812, -26858, 5386, 14487, -98, -1731, 15512, -1920, -3828, 575, 341, 205
15062, -23674, 2958, 18137, -1163, -7847, 15684, -2050, -3978, 690, -156, -653
15706, -22284, -256, 25544, 3192, -12887, 15872, -2108, -4262, 594, -395, -1326
13958, -19026, -404, 32767, 12252, -16689, 16130, -2242, -3842, 655, -661, -1940
8658, -12812, 4510, 32767, 15625, -21013, 16356, -2262, -3950, 678, -849, -2489
5236, -10466, 7842, 32767, 7590, -23475, 16578, -1966, -4422, 555, -928, -2736
4764, -13110, 3606, 32767, 2226, -28651, 16844, -1670, -4540, 606, -1093, -2735
2088, -9552, -3922, 32767, 4499, -32768, 16988, -1428, -4512, 760, -1443, -2643
