# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-14508,-5092,8430,-658,-370,-1553,18848,2414,-2956,-480,1615,-33
-14138,-4638,9282,-2019,-48,-355,19006,2238,-3480,-1145,1497,173
-14296,-4976,10912,-4217,307,783,19634,1952,-4002,-2013,1310,440
-14310,-5364,12454,-6747,425,1626,19980,1642,-4784,-2431,904,465
-13908,-5848,13782,-8292,-91,2049,19588,1540,-5256,-2548,39,507
-12966,-6728,14464,-7221,-1277,2047,19174,1606,-5442,-2796,-834,576
-11368,-7354,14248,-3594,-1628,736,18522,1612,-4930,-2869,-1411,440
-9824,-6854,13398,1033,-332,-1104,17392,1612,-4444,-3010,-1641,249
-9052,-5512,12648,4734,1384,-2537,16368,1578,-4218,-3487,-1670,216
-8816,-4560,12162,6158,1883,-3102,15708,1476,-4120,-4050,-1548,305
-8804,-4162,11620,6669,1399,-3442,15546,1224,-3824,-4271,-1194,352
-9380,-4076,10972,7117,530,-3664,15952,900,-3662,-4306,-568,388
-10432,-4172,10270,7423,56,-3855,16334,568,-4022,-4211,-130,519
-11424,-3968,9828,6937,-70,-3742,16236,304,-4698,-3622,-245,623
-11808,-3708,9560,5235,68,-3048,16488,350,-4632,-2936,-649,617
-11822,-3964,9686,3385,384,-2281,16504,846,-4408,-2506,-1102,612
-11598,-4442,10020,2608,778,-1792,16620,1238,-4190,-2343,-1442,429
-11412,-4496,10324,2413,1011,-1731,16878,1360,-4394,-2354,-1727,325
-11432,-4484,10504,1961,832,-1630,17354,1274,-4526,-2211,-1834,300
-11252,-4518,10504,1593,608,-1539,17546,856,-4464,-1952,-1806,469
-11030,-4640,10344,1619,711,-1619,17230,570,-4214,-1561,-1427,626
-10714,-4760,10138,1938,1340,-1931,16830,786,-3966,-1003,-1053,548
-10644,-4490,9966,2140,1528,-2318,16316,778,-3732,-529,-895,343
-10962,-4180,9932,1547,1481,-2415,16460,624,-4066,-170,-870,142
-11364,-4152,9854,829,1110,-2334,16944,644,-4194,172,-890,64
-11560,-4032,9660,341,1011,-2150,17098,682,-3656,444,-751,28
-11580,-3960,9558,128,1243,-1879,16820,796,-3640,583,-409,77
-11656,-3826,9432,-13,1347,-1503,16944,858,-3868,527,-117,199
-11606,-3758,9314,-360,1386,-1026,16816,786,-3836,501,179,321
