# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
1714,-1296,-984,1103,-324,825,-2226,-272,1116,5543,14792,-243
2230,-2286,-1842,565,-680,-1210,-5842,328,560,3181,3263,-1635
1406,-1000,-2520,-152,-312,-2892,-5004,1580,-746,2549,3288,-1218
-642,-324,-1986,-242,700,-3602,-2490,712,-320,770,2210,-91
-816,260,-1802,547,1063,-3481,294,-98,162,-99,62,263
720,1028,-1754,638,1368,-3004,2006,-1058,220,1237,820,521
876,1588,-1024,289,1708,-1988,2328,-1298,-864,2203,-1571,-190
1100,910,-102,-326,1267,-653,598,-298,-1788,2743,-30,-183
1344,180,188,-397,420,-320,392,780,-1586,2055,1134,-107
802,230,550,293,-70,-65,880,944,-1546,1999,2075,-58
-444,722,1570,1406,214,-138,1314,348,660,1650,1653,-303
-6946,2600,4420,1684,737,-26,4682,-98,1462,-1013,585,-380
-17956,5822,7514,1948,497,-354,13024,-1294,4824,-6672,68,300
-28294,9594,11716,2291,1125,-166,32767,-4360,13554,-9123,-9713,-2503
-32768,12080,14642,2103,2728,863,32767,-8822,-3284,-8544,-13655,-4957
-32768,12844,15334,5447,2245,1484,32767,-11514,6920,1399,-2452,-5370
-32768,12548,14842,8295,690,1787,32767,-7596,3860,1376,1846,970
-32768,12574,12664,6678,-1661,1876,32767,-8522,1974,-1658,-3147,835
-32768,10920,10456,576,-2118,2528,32767,-8438,1810,-2250,-2943,2135
-30420,6492,8158,-1372,-1647,2118,32767,-5820,1380,-1210,-2045,840
-23212,4982,7216,-1612,-638,266,29854,-5492,952,-530,-283,686
-15314,3540,4608,-2389,-1510,-646,19710,-3870,-96,-164,164,601
-6494,438,1134,-1123,-3984,-521,10986,-1866,-892,1362,2752,1312
264,-1072,-962,199,-4438,-1258,2774,900,-734,1148,4679,3504
3888,-1664,-1702,-743,-2196,-1466,-2128,2582,54,2878,7038,5627
4028,-3482,-2322,-306,-468,-2061,-5046,1502,-4632,3731,15548,3003
2072,-2988,-1294,770,-225,-3862,-6478,1858,-622,297,3794,-245
-490,-650,-784,506,-746,-5453,-2116,400,486,-2363,1484,-1715
-788,1458,-1042,524,-1474,-5222,1414,-60,572,-1363,-749,-1041
778,2048,-1756,970,-1505,-3160,2664,-878,640,-1222,-554,-82
672,2010,-1414,1053,-822,-1419,1666,-282,-222,-596,128,114
-450,1302,-688,1684,-517,-372,-282,-58,-266,135,1720,9
-1020,1436,-184,2654,-664,154,-504,404,-1270,-148,969,-347
-496,944,102,2655,-665,1061,210,108,-466,-836,267,109
-3028,1176,1898,1830,199,1056,2770,-774,-124,-2117,-585,210
-10926,2358,4896,1983,728,220,8808,-1814,1100,-4000,-1697,-226
-23188,6828,9952,3307,980,-618,24364,-6744,6214,-6740,-4446,-1248
-32768,11086,13922,3656,709,-1042,32767,-11624,4278,-5297,-18771,-7029
-32768,14144,15926,2448,-327,-325,32767,-11666,1450,479,-7532,-7355
-32768,14238,16904,60,-363,366,32767,-8038,3208,2395,2920,1294
-32768,12784,16682,651,-1293,-934,32767,-10088,2372,449,-2845,151
-32768,12056,13380,2967,-2928,-1676,32767,-10366,734,2364,-2939,2047
-32768,10010,9722,3705,-2530,-1720,32767,-8238,2412,1459,-3960,796
-25676,9840,8880,-1088,126,-1176,32760,-6104,894,1552,-1835,1506
-17864,6740,6106,-5788,1062,-976,22408,-4284,-354,2662,151,2784
-7790,3510,2140,-4126,-65,-233,13436,-2608,-632,2422,1542,2823
1032,1798,-166,-2644,72,1160,5394,-438,-590,2890,3346,3329
3726,-748,-488,-4389,1507,2335,-336,1914,618,3924,5940,4015
2690,-3454,-1032,-4589,1284,1357,-3984,2496,-1162,3953,6866,3699
1404,-3634,-1490,-2161,278,-1128,-5442,2074,1298,3351,8641,8
-396,-1626,-1732,-826,-172,-2711,-3980,1084,402,946,1312,-520
-1040,232,-1892,-959,-77,-2567,424,-174,324,759,-252,-680
336,1182,-1968,-1577,892,-882,2814,-606,162,1013,-1477,-63
710,634,-1400,-1913,1756,723,2756,-1264,-644,1820,-1402,743
268,370,-338,-1967,1637,1382,902,-578,-942,1909,150,628
78,-104,428,-1298,932,1688,-268,-296,-2098,2610,2156,141
140,-28,708,360,-48,1962,-300,134,-1576,2344,804,-154
-1260,124,1904,1069,-277,2015,1432,-104,-684,2069,213,-7
-6154,728,4158,876,155,742,6410,-752,1804,-994,-1355,-561
-15134,3630,7490,630,678,-845,15230,-3278,3812,-4564,-1828,24
-28266,7450,11930,919,303,-1822,32767,-9068,9134,-4480,-14180,-5480
-32768,10052,14242,2157,-400,-1793,32767,-12196,-4058,-3821,-8075,-6463
-32768,12006,15102,2876,-1290,-877,32767,-6672,2464,3407,-496,-3229
-32768,12498,16736,693,-349,-272,32767,-6686,4364,-283,5011,3091
-32768,11096,16508,448,-950,-388,32767,-9954,2300,-1472,-2338,313
-32768,10124,14194,3476,-2476,-147,32767,-12306,2784,1368,-3917,-132
