# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-96,21128,16024,9882,8436,20926,19562,-3162,13342,18847,-2877,16010
-1628,20622,16208,10229,9709,22535,18016,-4012,12626,20415,-3914,16327
-3068,18414,16250,11272,10005,24573,17350,-4144,11888,21877,-4809,16106
-3570,16726,15596,13130,10331,24827,17894,-4210,10396,23372,-5185,15973
-3830,15452,14620,13914,11164,24880,16896,-5240,7750,24889,-5362,16106
-4082,13898,14064,14596,12829,24679,15284,-6604,5360,26759,-5368,16400
-4770,12282,13868,16601,14353,24054,14290,-5958,3768,28651,-4911,16182
-5562,11226,13106,19527,14940,23126,14140,-2716,4286,29847,-3934,15413
-5756,10012,11556,22338,15183,22054,13276,114,5360,29821,-3196,14604
-5670,9500,9510,24330,16391,20372,13920,462,5894,29385,-2431,14130
-5690,11106,7942,22773,18333,19458,14530,924,6440,29265,-1494,14095
-5464,12820,7218,16788,20438,20322,14362,2288,6294,29204,-1004,13918
-5490,13742,7642,10120,22725,22093,14514,2228,6506,29241,-775,14090
-5350,14052,8764,5085,24468,23826,14490,1190,5764,29787,-50,14578
-5562,13020,9798,3437,24620,24228,14644,1830,5966,30013,341,14740
-4876,11734,9692,4790,23161,23228,14370,2860,5950,29342,823,14691
-3838,11708,8770,6673,21959,21135,13628,2664,6208,28261,1654,14386
-3376,12962,8602,6674,21601,20220,12208,2368,5938,27002,2114,13562
-3130,13272,9480,6182,21213,20955,12084,2438,6022,25170,2782,12275
-2718,12506,10318,7733,20209,21068,12890,2208,6020,23234,3913,11005
-1732,11588,9820,11527,18615,19327,13764,1830,5792,22335,4173,10057
-36,11886,8034,14997,17629,16115,14284,478,5278,22263,3885,10120
772,13912,6782,17926,18232,12808,16034,-778,5804,23594,4081,10676
1042,17214,5402,19228,18965,10843,19026,34,7430,25556,4550,11988
1656,20694,2922,20003,19806,8413,20870,-84,7300,26654,3833,15070
2500,28448,1108,20725,23735,6267,21892,-1576,3800,28669,2629,18900
-1130,32767,5220,18195,31492,9830,23946,1020,2784,31544,3026,22306
-8514,32767,11902,17128,32767,20919,25186,6182,8364,32767,5971,23762
-12068,32724,13208,20521,32767,29362,24252,8052,10010,32767,7356,24137
-12824,28228,11352,21687,32767,30915,17140,7958,8374,32767,5598,24886
-14764,27042,12326,17328,32767,31540,12178,11280,7200,32767,4242,24814
-16326,22050,13516,13243,32767,32767,12278,14122,6340,32767,4022,24188
-14598,13608,10786,14318,32767,32767,12118,12438,8108,32767,4180,24469
-11048,8894,5650,16327,32767,29301,10528,10128,7366,32767,3440,24203
-7900,7808,1940,15681,30627,21130,10096,9770,5774,32767,2670,22740
-6074,9504,416,11650,26166,14252,10044,9972,5378,32767,2512,21241
-5492,11122,468,7388,22514,10440,10102,9460,5424,32767,2828,20594
-5606,11516,1236,5173,20179,9153,9824,8132,5468,31702,3134,20285
-5098,11590,1686,5221,19813,9232,9702,7492,6036,30467,3274,19828
-4564,12428,2226,5219,20811,9026,8706,6334,7348,28885,3248,19157
-5468,13560,3900,4584,20588,8294,7986,4918,9106,27696,2847,17845
-5648,14810,5042,5574,18727,8699,8274,4144,10100,26542,2051,16305
-4244,16742,5432,6269,18001,9608,8604,3356,9588,25193,1009,14922
-3430,18212,6414,5176,19297,11146,8602,4022,8406,24522,28,13163
-3992,18650,8328,4526,19290,13374,9192,5254,6898,23839,-613,11465
-3366,17138,8826,6767,18114,15136,10556,5268,7174,22955,-1218,10209
-1650,15432,6754,10924,17084,14249,12218,4584,6762,21994,-1351,9632
328,15772,4636,14418,17263,12044,14292,3694,5308,22265,-803,9143
1686,17418,3498,14975,19314,10742,20630,1580,4492,24808,841,8741
2604,18128,2536,14611,21916,10667,26326,-1202,5770,28218,3330,8997
4098,19252,1778,14235,23782,10594,30370,1592,4164,29939,5258,10226
6366,18454,1484,15161,27071,9078,32767,126,9486,31074,7763,11482
7770,23168,3518,17336,32028,3460,24092,2646,5922,29605,4921,12021
5900,32767,9244,14986,32767,434,24240,3886,6280,27849,1925,11477
2264,32767,16718,22440,27116,10614,23704,-22,2600,27120,259,10888
1484,32767,20380,9030,32534,18192,21748,-1508,3066,26051,-291,12097
3638,25922,20678,8557,28776,24629,18534,-350,1848,25169,-1438,13175
4724,18152,19432,8449,28582,25721,14738,1228,1788,24452,-3088,13258
4262,13908,19228,8694,27026,25047,10954,1192,2074,24009,-3852,12605
2016,13592,20744,8107,24238,24043,8594,204,2342,23727,-4831,11997
-16,13996,22498,4073,16136,26709,7332,-1336,1368,23403,-6162,11703
-180,11122,21450,1916,5188,28607,6996,-2704,422,23400,-7504,11409
-758,9366,18468,6047,-4597,29784,8368,-3122,-708,24272,-8267,10548
-458,9148,16476,7294,-10297,30455,12082,-2762,-2464,25963,-8125,9296
568,6940,14376,6336,-16955,30128,16942,-2066,-3360,26866,-7319,8065
1870,3216,10158,8696,-24244,27452,19296,346,-4058,26797,-6988,6639
2974,58,4698,15722,-28810,21791,21306,3362,-2674,26376,-6389,4804
3334,-656,-1532,24339,-30152,14441,19574,4752,-2854,23267,-5374,3831
3138,3408,-9036,26154,-29617,8524,16740,4780,396,18703,-4378,3559
2470,5612,-16630,19358,-25528,4480,17304,5316,1818,14513,-3606,2983
1158,5466,-22140,13579,-15585,3581,17822,4786,808,10197,-3335,2763
492,4964,-25498,14019,-6460,2859,16872,2394,-820,7141,-3561,3250
-738,4100,-26304,17507,3711,-2070,16352,762,-1848,5493,-3692,3521
-2740,3564,-26010,23702,15171,-12239,17976,-14,-2370,4595,-3527,3379
-5384,7024,-25150,31542,28257,-23228,18146,-40,-2106,3858,-2684,3095
-9054,15308,-20870,32062,32767,-30499,15184,918,-1218,3096,-1432,2545
-12700,20176,-14194,25610,32767,-32768,14060,1858,-28,1518,-1048,1727
-15412,21176,-3790,20030,32767,-26932,15332,1148,18,-237,-1104,799
-20648,23432,10360,18729,32767,-12270,17850,94,404,-2075,-1143,151
32767,32767,-9740,32767,32767,-22837,18098,-40,-4778,-692,675,-863
-24884,32767,32767,1381,16509,6017,20000,546,-3786,-6291,6372,2
7382,-2118,10506,-32768,-32768,-3017,19106,20,792,-5343,7277,355
12420,-5532,5386,-10690,-27670,-18082,15584,-3452,500,-3996,6623,-721
11672,6430,4872,5814,-2786,-19436,14220,-4388,2686,-4026,4056,-2096
3784,16256,6248,-2274,6086,-20680,14326,-2690,2516,-5230,1903,-1995
162,16900,4566,-22327,-5167,-12395,16008,-930,1144,-6410,326,-935
5740,11784,1786,-32768,-9492,-8230,16394,150,900,-7731,-831,195
10740,8378,5512,-29598,400,-16143,15584,-140,974,-8973,-1251,241
