# ===========================================
# timeslice=1, slack=1, packetLoss=0 STREAM
# acc1x, acc1y, acc1z, gyro1x, gyro1y, gyro1z, acc2x, acc2y, acc2z, gyro2x, gyro2y, gyro2z
-14016, 5716, 7440, -18225, 14329, 12073, 17612, -232, -3400, 30685, -408, 3844
-15144, 6468, 7736, -18272, 14215, 10545, 17824, 376, -3360, 31130, -395, 4026
-15560, 6712, 7008, -19433, 13349, 9840, 18044, 924, -3316, 31380, -465, 4105
-15948, 6500, 7004, -19793, 12788, 10228, 18320, 1456, -3084, 31248, -272, 4101
-15868, 6512, 6280, -19903, 12406, 10827, 18432, 2152, -2916, 30836, -20, 3954
-16732, 7156, 6464, -20891, 12537, 10464, 17864, 2344, -2404, 30061, 275, 3554
-17848, 7500, 6304, -21677, 12047, 10803, 16908, 2076, -1728, 29197, 547, 3139
-17980, 8772, 6416, -22129, 10052, 12763, 16384, 1696, -1192, 28314, 607, 3039
-18936, 9532, 6668, -21539, 7859, 15290, 15792, 812, -716, 27511, 624, 3275
-19244, 9160, 5752, -20883, 5921, 18626, 15248, 388, -460, 26922, 230, 3704
-19056, 8496, 5388, -18698, 5118, 21403, 14220, 312, -592, 26550, -567, 4254
-19284, 8144, 5156, -15765, 5574, 22677, 13992, 872, -432, 26418, -1536, 4483
-21328, 7844, 5460, -12619, 5626, 24015, 18860, 2604, 48, 26343, -2451, 4331
-23680, 8388, 4956, -11657, 4391, 25508, 22256, 4172, -476, 26695, -1904, 3926
-24636, 9008, 5492, -12526, 3706, 26209, 20016, 3356, -900, 26677, -117, 2953
-25100, 9260, 4984, -12523, 3157, 26866, 20256, 2184, 216, 26955, 794, 2650
-25000, 9660, 4168, -10805, 2766, 28075, 20536, 1172, 52, 28243, 1367, 3760
-24420, 9780, 3104, -8365, 3733, 28830, 18856, 752, -180, 30184, 2026, 5097
-23836, 10616, 1844, -7678, 5096, 29856, 17100, 1520, -328, 31956, 2358, 6182
-23596, 10020, 1336, -8845, 6752, 31126, 16248, 2928, -296, 32767, 1851, 7159
-23384, 10880, 1316, -10338, 8544, 32692, 15648, 4156, -264, 32767, 1018, 7926
-23156, 11340, 728, -12322, 10930, 32767, 15404, 5284, 108, 32767, 224, 8133
-23528, 10620, 12, -13173, 11291, 32767, 15744, 6352, 264, 32767, -423, 7828
-24532, 11840, 1104, -12435, 12501, 32767, 16484, 6936, 592, 32605, -1095, 7167
-25072, 13084, 2072, -10418, 11922, 32767, 17340, 7128, 684, 30757, -1416, 6753
-25340, 13936, 1700, -9025, 11469, 32767, 17336, 6480, 676, 28995, -1306, 6770
-25348, 14232, 1908, -6931, 11269, 32767, 17108, 5992, 700, 27172, -1067, 6923
-25152, 14388, 1856, -4245, 11395, 32767, 16604, 5536, 1088, 25483, -1133, 7000
-24860, 14252, 1992, -2222, 11520, 32767, 16260, 5204, 1380, 23914, -1403, 6725
-23712, 14000, 2288, -536, 11108, 32767, 16128, 4576, 1528, 22614, -1655, 6266
-23196, 14104, 2900, 1810, 11999, 32767, 16364, 3892, 916, 21464, -1792, 5809
-22276, 14692, 3852, 4436, 13071, 32767, 16480, 3488, 708, 20551, -1975, 5467
-21588, 15196, 5336, 5641, 13463, 32767, 16072, 3076, 812, 19764, -2246, 5083
-19792, 15400, 6480, 7316, 12514, 32767, 15700, 2616, 392, 19283, -2588, 4568
-17588, 15488, 7736, 8910, 13941, 32767, 15300, 2308, 520, 18935, -3007, 4050
-15788, 16080, 8688, 11883, 15133, 32767, 16948, 1084, 764, 18558, -3704, 3524
-14928, 16708, 10160, 13720, 15574, 32767, 18844, -688, -400, 19121, -4138, 2718
-12804, 16872, 11316, 14816, 14647, 32767, 18804, -1068, -548, 19508, -3509, 2240
-10112, 16748, 12124, 16293, 12653, 32767, 17824, -464, 292, 19485, -3306, 2255
-7236, 16020, 12836, 18920, 12143, 32767, 17200, -488, 84, 19376, -3705, 2331
-5028, 16212, 13744, 20982, 11968, 32116, 17124, -1048, -68, 19389, -4024, 2107
-4004, 16364, 14448, 23664, 10130, 30681, 17700, -1376, -404, 19471, -3986, 1773
-1892, 15460, 13548, 24424, 7062, 29762, 18464, -1344, 60, 19102, -3575, 1765
184, 14792, 12576, 25142, 5913, 28185, 18836, -1268, -196, 18421, -2837, 1843
1300, 13684, 11800, 26865, 4879, 26215, 18752, -932, -152, 17786, -1917, 1919
3020, 12688, 11392, 29791, 2634, 23433, 18088, -584, 120, 17169, -1207, 1921
3672, 12524, 10020, 30452, 376, 20283, 17620, -472, 72, 16716, -902, 1726
5204, 11144, 7888, 30043, -1148, 17946, 17160, -408, 504, 16079, -713, 1633
